coh_adjacent_mean,coh_all_pairs_mean,coh_all_pairs_std,coh_distant_mean,coh_low_vs_high,error,situation,wav_id
0.6889980375905204,0.47909718079486197,0.2048063901588523,0.33916327626442305,0.3331694267170477,,angry,5e396ebf33e9ad176cc9bc11
0.7023633208824812,0.47320307606591594,0.23375518051031263,0.32042957952153905,0.2642940639505739,,angry,5e3638b7bacf60088a5adbe7
0.647914368785241,0.5014181792952905,0.17185039855033152,0.40375405296865674,0.4800082394563679,,angry,5e411a8748600202f726fb49
0.5662303057099666,0.49066771211579707,0.11375983914364128,0.4402926497196841,0.565835669093959,,angry,5e4156089306c7039ddcca7f
0.6833468541100263,0.5989232644014864,0.144356309279148,0.5426408712624596,0.535153643460772,,angry,5e4603262a2d173b73a02a5b
0.5966178900778326,0.4361901521703782,0.1640778948835077,0.32923832689874183,0.414381097946924,,angry,5e415417189842034d9f72af
0.40821401249856354,0.34172013766020826,0.17323185681537973,0.2973908877679714,0.4779612214594892,,angry,5f812169d338b948c4e68fa6
0.6286326022315629,0.5393816903339264,0.13251832761781027,0.4798810824021688,0.5110255306892478,,angry,5e395fc2ee8206179943d42d
0.40784796113043364,0.25509145851556225,0.18319121223904913,0.15325379010564796,0.19507777043793645,,angry,5fb383af75b0a9389bf39766
0.7376942910911141,0.6783792688263715,0.14713760811432458,0.6388359206498764,0.6236837583828939,,angry,5e3629138661d6073410fa76
0.40851935363836533,0.23952722127952608,0.18625264250829748,0.12686579970696657,0.12045799495878431,,angry,5e495785963e443aee02b53a
0.7373499440551827,0.5098144699123347,0.2200747969664083,0.35812415381710255,0.4204730326136288,,angry,5fbb6e50576e9378b67acbb4
0.5457711994330383,0.3405413085194521,0.2203657390109866,0.203721381243728,0.21973694310857675,,angry,5e317c1c5807b852d9e0341a
0.3208609062643907,0.2675892485711547,0.13727642141076454,0.23207481010899733,0.19020653186712197,,angry,5e49400ec38c123b9ec6dab2
0.39648075087148027,0.2951374972511659,0.18633344120764192,0.2275753281709562,0.24210314497175134,,angry,5f633e9c2e23c7161accd578
0.73602535073963,0.5947431970103682,0.16960553998266933,0.5005550945241937,0.4845640463319495,,angry,5e37e8c3ee8206179943cbc3
0.6550412364388905,0.5160037845400257,0.14772936096201114,0.4233121499407826,0.44056826368340474,,angry,5e39641fc8c25f16cd14611e
0.651222009322625,0.4526361945938729,0.18214452843078038,0.3202456514413714,0.37665796118559985,,angry,5f6afde1111dfd48d40fcf96
0.515571926651359,0.44154759938478944,0.13424586520663426,0.39219804787374307,0.4462447048447819,,angry,5fbe0d164c55eb78bd7ced34
0.6856268851342353,0.46449372972763675,0.2064944990879463,0.31707162612323764,0.2874951863032919,,angry,5e29b3a75807b852d9e01cae
0.7282592695733868,0.5566443183734908,0.2261015769302653,0.44223435090689356,0.4121971574901048,,angry,5e4811be963e443aee02b275
0.7100767978475347,0.5963425268399025,0.13705410419436706,0.5205196795014811,0.5831724746166919,,angry,5e453f50c38c123b9ec6d46f
0.8729581392966148,0.8240488390381385,0.05931350499530608,0.791442638865821,0.8343391652199809,,angry,5e3cb2057995ef170fc0fe95
0.6443034637243717,0.42454685800357306,0.2137547570634932,0.2780424541897073,0.3022958502316973,,angry,5e32eb8a5807b852d9e04497
0.40820304739040275,0.28314868121885517,0.16042424619159787,0.19977910377115674,0.359868830508585,,angry,5f6ac2c6111dfd48d40fcf55
0.05261037486322713,0.055806873043299246,0.21490274317345376,0.057937871830014025,0.14696015298831613,,angry,5f63825b2e23c7161accd5ee
0.5465064983586557,0.4229713425276513,0.13297688308436087,0.34061457197364836,0.3949418443892417,,angry,5f6a39b3f8fac448cc0a5d0b
0.6465858565422272,0.5847313977378105,0.11193237871402476,0.5434950918681993,0.6989988640273475,,angry,5f85c3d5d338b948c4e69658
0.5337695882691426,0.4395426651973149,0.1543032276115729,0.376724716482763,0.43919858686496305,,angry,5e514bf87bef803b4851de40
0.6923982129405442,0.5586753492788393,0.1376917446848873,0.4695267735043695,0.5160092302219006,,angry,5e40d17d189842034d9f7091
0.6937895166299549,0.5515893878518892,0.24005362526113178,0.4567893019998454,0.4502910948813375,,angry,5e4107019329cb02ef38a5e2
0.7356522823331011,0.5933694053350107,0.1637967077190367,0.4985141540029505,0.4473294168318614,,angry,5e3952c17995ef170fc0fce6
0.7206839103584499,0.6071540689448842,0.20501525346904073,0.531467508002507,0.4429985359468609,,angry,5e424c090b3f160367c2090f
0.471619381428385,0.34195142380165605,0.2087226399001638,0.2555061187171701,0.3375689244100922,,angry,5e2fe6315807b852d9e02be9
0.5248868684445192,0.3597603077169462,0.17354225639970944,0.2496759338985642,0.31898609970244773,,angry,5f5c1d462e23c7161acccfac
0.580106738436933,0.40966685113273016,0.20596498970437307,0.2960402595965949,0.31181241090807427,,angry,5f90cd7e111dfd48d40ff00a
0.576823168730786,0.4160314030410096,0.20460891457770808,0.3088368925811587,0.37521647787017987,,angry,5fba1e9b4c55eb78bd7ce1f0
0.40986835928093146,0.2770142096311335,0.2966545409701308,0.18844477653126812,0.25213124562847705,,angry,5e379ddf33e9ad176cc9af6d
0.6319321120449171,0.4590419281804051,0.2055181053902157,0.34378180560406396,0.29913249239509043,,angry,5f707f9b111dfd48d40fd3ad
0.5093492149580766,0.403528091797667,0.2923935517079696,0.33298067635739403,0.34712388675531364,,angry,5fba3e0344697678c497b442
0.4955524550774924,0.34087268167003193,0.22411347556142192,0.23775283273172498,0.15122036183861276,,angry,5e453b8e8849ac3aacea4e56
0.6580277585615344,0.4788191091909799,0.18334027482082169,0.35934667627727696,0.37362884653689044,,angry,5e40b8d79329cb02ef38a455
0.5452371432322893,0.39189962946790213,0.1397223960537553,0.28967462029164404,0.3472491715632876,,angry,5e363fe98661d6073410fe64
0.7824772634742561,0.5302174966235406,0.23564777594819827,0.3620443187230636,0.3450537177549599,,angry,5e47cc637bef803b4851d8fe
0.5893984016686893,0.48524787036076644,0.1819884254375537,0.41581418282215105,0.5908742425838643,,angry,5fbca26acb503578af9ee82c
0.4369994569983561,0.34974439051596623,0.1431887733083297,0.2915743461943729,0.4043745220065796,,angry,5e4217759306c7039ddccb4f
0.7529520630431917,0.6475840533355093,0.1656003564584769,0.5773387135303879,0.6740253592144655,,angry,5e34d1085807b852d9e068d7
0.5967291099122038,0.464494474750511,0.1888061825168881,0.3763380513093825,0.4259800906718118,,angry,5e529a0ef2fe7a3b1d5450d5
0.6210148064423053,0.4129787785186906,0.18684613173284204,0.2742880932362808,0.2990009384302196,,angry,5e42bf8b48600202f726ff6a
0.6766309471381533,0.5323980501706489,0.15223306561982122,0.4362427855256459,0.5146319920946246,,angry,5e3664c205fef317e874b506
0.5717537752485766,0.43275111488372753,0.19711011073607304,0.34008267464049474,0.47711075464229097,,angry,5e5330268849ac3aacea570c
0.44003629702566427,0.3868270556999414,0.16105397801638147,0.3513542281494595,0.4950855295282798,,angry,5f66c741d338b948c4e681e0
0.8573688209905698,0.7699365746262427,0.09962100552528515,0.7116484103833579,0.707058993264071,,angry,5e377a76ee8206179943c571
0.7800619789736026,0.6655902430973145,0.14672856925037145,0.5892757525131224,0.6167334851987765,,angry,5fbca75e576e9378b67acf8e
0.6638051754518538,0.5384092018893828,0.1624302854668957,0.45481188618106877,0.387480840014128,,angry,5e33cfd35807b852d9e058ce
0.43426868890909076,0.3776996551064848,0.14971695173830407,0.3399869659047476,0.46976625377877024,,angry,5fb9c71844697678c497b108
0.672914246093868,0.5697171112949895,0.13924411327309316,0.5009190214290703,0.5236492191716685,,angry,5e41317c0b3f160367c2075c
0.6935726427246702,0.6078831450067403,0.12767704994444815,0.5507568131947871,0.6457611047726168,,angry,5e42ad789306c7039ddccd21
0.493658012019958,0.2705680360714558,0.2300346036538742,0.121841385439121,0.11491458779394524,,angry,5fbdc3e744697678c497bdad
0.5541347654884696,0.43988184331738467,0.16212232291881432,0.3637132285366613,0.4585259036236617,,angry,5e53017af2fe7a3b1d5450e6
0.7948455852792911,0.6301696502511114,0.15120670070567332,0.5203856935656584,0.5199647437655709,,angry,5e338c055807b852d9e04e58
0.3872206467946861,0.27388975981178226,0.1328223968283627,0.198335835156513,0.19130255551411365,,angry,5fbc69cb4c55eb78bd7ce7a4
0.5724028592176584,0.49770406851820165,0.12551373298517193,0.44790487471856405,0.44949497576579056,,angry,5f6bd58cf8fac448cc0a5e57
0.5644672990891332,0.3856791119876498,0.19881582260572878,0.2664869872533276,0.29312512415373565,,angry,5e42679f0b3f160367c20960
0.5660910297547512,0.5049479703703642,0.1133150449025151,0.46418593078077275,0.48273764077565906,,angry,5e3551ed5807b852d9e07fbd
0.6448564042284417,0.5147699025809092,0.1355521540280725,0.42804556814922096,0.46754216299093426,,angry,5e338cb95807b852d9e04e75
0.6030433703712184,0.5196803593567159,0.13140553605041658,0.46410501868038095,0.4894546177304297,,angry,5e43f4be48600202f72701b5
0.5985622116042187,0.4820745588277928,0.1418134411247428,0.4044161236435089,0.4923374336859723,,angry,5e46025b963e443aee02b06e
0.6019746410216212,0.4634362619733328,0.15255822957583667,0.3710773426078071,0.42577401043022023,,angry,5e45707f8849ac3aacea4efd
0.45100389393127166,0.33934823750530946,0.1492067737541471,0.2649111332213347,0.27952599178319903,,angry,5fb48bedcb503578af9ed7f7
0.6497191528065761,0.5506615800782017,0.13041254836452001,0.4846231982592853,0.5451316217616219,,angry,5e38b6dc05fef317e874c638
0.5974359788104244,0.5075383728832543,0.11679846177036905,0.4476066355984741,0.519650919177765,,angry,5e381601ee8206179943ce6c
0.6288315167883093,0.4795776087300279,0.15102709938254097,0.38007500335784034,0.39699409824543,,angry,5e48d1d3963e443aee02b3d9
0.8281176401551108,0.759737609626337,0.0822311630352346,0.7141509226071543,0.7819996465669844,,angry,5e315c9e5807b852d9e03261
0.46920777690088855,0.39438849779298124,0.28753166648452766,0.3445089783877098,0.3707175339876768,,angry,5e379dfa05fef317e874bd6f
0.7225164885520792,0.6317559540424098,0.13563159102256356,0.5712489310359637,0.6003344834031293,,angry,5e3381c65807b852d9e04cc6
0.34855646733080276,0.29928004064524705,0.17557467836731333,0.2664290895215433,0.2643377896218478,,angry,5e368d3b05fef317e874b66a
0.6179267099630485,0.44247363762586744,0.2528089690122844,0.3255049227344134,0.2046628914917369,,angry,5f7919ebd338b948c4e68cf6
0.6196643853140724,0.45416671836790534,0.1581653481941691,0.3438349404037941,0.431128898476813,,angry,5e443b14189842034d9f790f
0.06379953510098509,0.02169862933140857,0.12267988364026491,-0.006368641181642445,-0.12246809624405086,,angry,5f6b6fbcf8fac448cc0a5e2f
0.5320434111740986,0.48600467507350525,0.18789806496310646,0.45531218433977644,0.7285268476941531,,sadness,5e36c3b233e9ad176cc9aaea
0.43778112170571715,0.39320412224213247,0.11683343577971562,0.3634861225997427,0.45102515198661597,,sadness,5e380ff5c8c25f16cd145a7d
0.7397218023567186,0.6828039966388824,0.1424057853963446,0.6448587928269914,0.7663286442534816,,sadness,5e383be7dbc4b7182a6aa273
0.5368276466114599,0.4378860065235516,0.13674237959651175,0.37192491313161274,0.38232104260523797,,angry,5f40b6ea9dd513131eaced3c
0.7441514210974683,0.7055580100992987,0.07273087125296981,0.6798290694338524,0.7871180322919924,,sadness,5e300e4a5807b852d9e02d55
0.7152698862115704,0.5344706862153938,0.1775275384157817,0.41393788621794264,0.4110616373529227,,sadness,5f6382d42e23c7161accd5f2
0.6914628871256067,0.5490786105467865,0.14886955388256817,0.45415575949423975,0.44748362822012233,,sadness,5e38de4fee8206179943d19d
0.4644231828908634,0.3964575879974631,0.2084162126860397,0.3511471914018629,0.48789303068270135,,sadness,5fba373744697678c497b3d2
0.6430657832466724,0.47342233998028665,0.1585495147307948,0.3603267111360296,0.3858049722084469,,sadness,5fb8c46a44697678c497af28
0.5673082942323655,0.4532950984802738,0.2298978467560796,0.3772863013122125,0.3776712887849573,,sadness,5f8d70e19e04b149046cd636
0.5684926529351537,0.46010189994023704,0.1626632541468291,0.38784139794362593,0.3728830310158655,,sadness,5e43700f48600202f7270095
0.7757604492593558,0.758735054028506,0.06096200073584604,0.7473847905412728,0.812327503752961,,sadness,5e367b9933e9ad176cc9a803
0.6815564924721413,0.5274380098550818,0.25399605659947344,0.4246923547770422,0.36192450912160035,,sadness,5e3503b45807b852d9e07269
0.5719922674317904,0.4266239462601022,0.17130196050641905,0.32971173214564337,0.35479855926153403,,sadness,5fbe094acb503578af9eec2e
0.6902002608487219,0.6231275631297932,0.11781995499465094,0.5784124313171742,0.6832807711832011,,sadness,5e2ebbe35807b852d9e0280f
0.5610155642251665,0.41800932486108905,0.19225362828751769,0.32267183195170407,0.24853509212415228,,sadness,5f871b27f8fac448cc0a6fe0
0.597375820250577,0.5145784562967939,0.18126869222015715,0.4593802136609384,0.5873630634574825,,sadness,5f6ea712111dfd48d40fd26c
0.6709495323971084,0.5577316420014232,0.24307088696397577,0.4822530484042997,0.555015004880343,,sadness,5fb8e53644697678c497b013
0.5050159445867852,0.38699541400589454,0.11190487251573862,0.30831506028530065,0.36935668300963903,,sadness,5e42a2ed48600202f726fe94
0.738773736994017,0.6052462626158952,0.15766039395273634,0.5162279463638139,0.4540667832097321,,sadness,5e4860af963e443aee02b325
0.4399447637682184,0.4256651505023571,0.0934870786394842,0.4161454083251163,0.494337913012814,,sadness,5e3413015807b852d9e063b9
0.09125961709893549,0.047106994675950975,0.2687017834123784,0.017671913060627948,0.021275546911851042,,sadness,5f793a6dd338b948c4e68d2d
0.5998826192145101,0.4957868688786089,0.18109030648086452,0.42638970198800824,0.5841575851225952,,sadness,5e37eb2cdbc4b7182a6a9ed6
0.7232884501390948,0.671533375122772,0.15703455890463872,0.6370299917785568,0.5969385654681121,,sadness,5e42b8102b6c8802f2d85d72
0.8636585693843071,0.7986152301756858,0.10339710437545942,0.7552530040366051,0.8486517590885795,,sadness,5e3817f633e9ad176cc9b61d
0.63078292490108,0.4582587868505989,0.18612995638568647,0.3432426948169447,0.3001210367093408,,sadness,5e36a619c8c25f16cd144f61
0.7101748414133073,0.5600778368615773,0.1702369243965394,0.4600131671604242,0.40610682511010615,,sadness,5e36a57adbc4b7182a6a956d
0.5756549447875153,0.4223786920245575,0.28038994194626066,0.32019452351591904,0.2622448387134,,sadness,5f8ed5bcd338b948c4e6a45b
0.8505462462965312,0.7231697857586689,0.1298798256352131,0.6382521454000938,0.6870903773910066,,sadness,5fb8cf014c55eb78bd7cde64
0.4091513617965074,0.34171313554654664,0.1545272412865156,0.29675431804657265,0.40460501114206976,,sadness,5f8123f39e04b149046cc41c
0.6363687647917418,0.47115002108243625,0.19534537007362487,0.3610041919428993,0.3473818030458786,,sadness,5e4647118849ac3aacea5033
0.7497223912204408,0.5971034511834483,0.14243285667394046,0.4953574911587866,0.5822958406379348,,sadness,5e331d445807b852d9e0494f
0.6269625781805471,0.5289913251828463,0.13695447047790324,0.46367715651771263,0.6179698615034587,,sadness,5e3391985807b852d9e04f05
0.8283890180226225,0.78045028381769,0.09203852315508379,0.7484911276810683,0.7657735632857019,,sadness,5e392f7c33e9ad176cc9ba92
0.6501754606909351,0.44214706659086067,0.20569692520839447,0.3034614705241445,0.34532636715918447,,sadness,5e3506b55807b852d9e07310
0.3518193781154166,0.330310109358563,0.13116957638440488,0.3159705968539939,0.42276319695821607,,sadness,5e37ddcd33e9ad176cc9b2f3
0.8260521777119492,0.7832356473382569,0.058927721618450814,0.7546912937557954,0.8353058668495337,,sadness,5e32c3a75807b852d9e03ec6
0.4484118094988383,0.32677087968259394,0.14949542871995156,0.24567692647176428,0.25908288875395585,,sadness,5e45328d963e443aee02aec3
0.6389568816429592,0.5734519178970331,0.09003099148176719,0.5297819420664157,0.6268042305349014,,sadness,5e35773b5807b852d9e08444
0.66308676272474,0.5576993174593898,0.11743853127720276,0.48744102061582306,0.5263656783974426,,sadness,5e2876b55807b852d9e0171c
0.5824288604674652,0.42387376483980493,0.2010327390938417,0.31817036775469804,0.2969481001661264,,sadness,5f5cc8423bd6941613f6d18b
0.48504543237225584,0.37202077884906865,0.23486737024065174,0.2966710098336105,0.4386205961053229,,sadness,5f97fe6bd338b948c4e6acad
0.6978343431105807,0.4966804097268659,0.21013552518660072,0.36257778747105607,0.47678515958816897,,sadness,5fba1a4344697678c497b30c
0.6746010337676882,0.5227227628939711,0.21061622104656966,0.4214705823114932,0.4532194472688753,,sadness,5e33adb65807b852d9e05195
0.5219971111758157,0.3673985246979214,0.20895569969998418,0.26433280037932516,0.23330031531840456,,sadness,5f8275c3f8fac448cc0a692a
0.7222878536092,0.5217114028638404,0.21981220166558632,0.3879937690336008,0.37115494502823815,,sadness,5e369dd0dbc4b7182a6a94d8
0.6774244313365104,0.60185951628587,0.18673885091814374,0.5514829062521096,0.5768410892510346,,sadness,5e37b0d9c8c25f16cd14557f
0.6339443379815222,0.5387489191886514,0.13798286342056512,0.4752853066600709,0.5801803781189235,,sadness,5e395a7edbc4b7182a6aa686
0.6807793160832761,0.5974214140683414,0.10480463953714386,0.5418494793917182,0.6214746961993105,,sadness,5fb88ae544697678c497ade5
0.42561223541396875,0.32379528813106917,0.16132830019346214,0.2559173232758028,0.25643156357139557,,sadness,5e42abb19329cb02ef38a986
0.8414034662994719,0.7880526422316976,0.104414637108949,0.7524854261865146,0.8590772546020847,,sadness,5fb8c20dcb503578af9edca4
0.5068429319433438,0.3947917953075474,0.19909576445090937,0.3200910375503497,0.45876616922110414,,sadness,5f685a2cf8fac448cc0a5b1a
0.7006992983075079,0.5965831324652224,0.16748478000966513,0.5271723552370321,0.5016430902952875,,sadness,5fbc80b244697678c497b9ca
0.5453926265333316,0.486643773506579,0.13877424091693363,0.4474778714887438,0.48065593585417454,,sadness,5e42be079329cb02ef38aa34
0.7517651844084646,0.6325721399733187,0.18517926291515413,0.5531101103498882,0.6768167740284481,,sadness,5f917eadf8fac448cc0a7e8a
0.5087030745461498,0.38113535670679044,0.1936482533673393,0.29609021148055076,0.24320795005415094,,sadness,5e3d028605fef317e874cc32
0.5288543041837965,0.38646327708192946,0.210611059282224,0.29153592568068465,0.2705781582532849,,sadness,5e362d188661d6073410fb1d
0.5749038878142311,0.44705490393508285,0.24844368264644187,0.3618222480156507,0.4268898008139259,,sadness,5f9931a99e04b149046ce2b3
0.8793348398064619,0.7527849028136016,0.14325998029524256,0.6684182781516946,0.629158852558712,,sadness,5fbe09b644697678c497befd
0.7229879981761753,0.6038129496468949,0.16287239908708614,0.524362917294041,0.5080628591247757,,sadness,5e37d2d0ee8206179943ca7b
0.5109133549734396,0.39692448916798534,0.2205566994764566,0.32093191196434917,0.31210099861450036,,sadness,5f87c5bb111dfd48d40fe309
0.811537896189976,0.6603260462617694,0.16560214687955474,0.5595181463096318,0.49574462010382137,,sadness,5e423dea189842034d9f73e8
0.6913643515926442,0.5400791486813713,0.15311799416519495,0.4392223467405226,0.5039606488259395,,sadness,5e451f1c8849ac3aacea4de9
0.45729506978465834,0.3659491693514435,0.16658560655500057,0.305051902395967,0.2629174771547577,,sadness,5e36b04dc8c25f16cd144f83
0.6840873032635915,0.5605445448184577,0.12582616783330067,0.47818270585503514,0.5949740053055677,,sadness,5e42cb799306c7039ddccdf1
0.6648580155093522,0.6079296695402853,0.13335270738594143,0.5699774388942406,0.6681484942505137,,sadness,5e4113732b6c8802f2d85972
0.7464101682407448,0.6860352518228153,0.13652968021607598,0.6457853075441956,0.7535774934255458,,sadness,5e44cc40f2fe7a3b1d544673
0.8544299308177377,0.7797329692057665,0.08725912579839035,0.7299349947977856,0.7300224957721775,,sadness,5fb8e110cb503578af9edd77
0.45153866929437897,0.486893446385416,0.15060185576968382,0.5104632977794407,0.47294100876586287,,sadness,5e4205f60b3f160367c2088f
0.5835808396796358,0.3465194654689848,0.22047482817160916,0.18847854932855088,0.1710448157384222,,sadness,5e3d32ce7995ef170fc0ff97
0.7298048590381646,0.5985105688134517,0.234866761489209,0.5109810419969764,0.43168566903825456,,sadness,5e48e0642a2d173b73a02e34
0.7290298690222327,0.6010219486316848,0.14885617843864074,0.515683335037986,0.5763282099943706,,sadness,5e35c90cbacf60088a5ad840
0.5798014233689804,0.48071491673967126,0.16456490912293786,0.4146572456534652,0.5019314167005012,,sadness,5f8c499a111dfd48d40fe91b
0.34362967919536863,0.3157768875048375,0.1833031403742732,0.2972083597111501,0.3052032860309003,,sadness,5f901d2df8fac448cc0a7d82
0.7487175295950055,0.6273290937771541,0.15443400016242556,0.5464034698985863,0.5150396248022283,,sadness,5e37cb4233e9ad176cc9b1bc
0.46736654124448856,0.319906582476588,0.2461350567285429,0.22159994329798752,0.2194439726782369,,sadness,5e38b590ee8206179943d09e
0.35551914634779497,0.29255779765579293,0.2532482458514408,0.2505835651944583,0.10785502653457836,,sadness,5e395b0cc8c25f16cd1460d9
0.6999356461045273,0.594255738123429,0.13993585135481804,0.5238024661360302,0.613514921564854,,sadness,5e36705f7995ef170fc0e8e7
0.47005971246036615,0.33590357038206553,0.18653239629762705,0.2464661423298652,0.18537769537423493,,sadness,5e426bb8189842034d9f748f
0.6668218080757629,0.4805360237665538,0.20864397249565161,0.3563455008937478,0.30606011080889295,,sadness,5fba1ea244697678c497b336
0.5855553854088967,0.407927740584013,0.17609825897883688,0.2895093107007571,0.2642789222775308,,sadness,5f3ff64c9dd513131eacea46
0.7134729476588922,0.5195723222261437,0.22278210287593572,0.3903052386043114,0.4049805533386913,,sadness,5e46474df2fe7a3b1d544a35
0.33373830707100927,0.24823144578520032,0.18737352520546033,0.1912268715946611,-0.0036128434081746366,,sadness,5e33f36a5807b852d9e06166
0.7336550760268208,0.7051506274772121,0.0820444056459842,0.686147661777473,0.716671836748279,,sadness,5fb8e15744697678c497afed
0.48220204425636204,0.3409618496538414,0.17869172203882241,0.24680171991882763,0.2350283738799385,,sadness,5f98030bd338b948c4e6acca
0.773718340801747,0.7290450437257717,0.126149351825124,0.6992628456751214,0.7806244340731177,,sadness,5e27fa1c5807b852d9e01586
0.7376915102898897,0.672693092333408,0.1005298549430612,0.6293608136957536,0.7085612058916635,,sadness,5e494e1cc38c123b9ec6db03
0.9236805721340008,0.8513894339246066,0.07947834273300856,0.8031953417850106,0.7929172311582927,,sadness,5e363c9fbacf60088a5adc74
0.7852615063941123,0.7049795069690903,0.12768330592047045,0.6514581740190756,0.7623092713564478,,sadness,5e43a652189842034d9f77af
0.40102525481193385,0.24564328791647022,0.1827800937703606,0.14205530998616117,0.22651360911594945,,sadness,5f7153edf8fac448cc0a6279
0.5248105815275753,0.35956169609867195,0.19945715382769247,0.24939577247940303,0.29381421082307724,,sadness,5f922f65f8fac448cc0a7f0d
0.62988920714518,0.5847515561907031,0.10304913753541634,0.5546597888877184,0.7139375909926385,,sadness,5e42a9389306c7039ddccd0c
0.8458217412110001,0.7345522936782438,0.14065061031827675,0.6603726619897398,0.7149007333002184,,sadness,5e32c43d5807b852d9e03edb
0.5637212312552979,0.541584183396021,0.1487111310232236,0.5268261514898365,0.5653093473484867,,sadness,5fb33fe7e3dcec421f8357eb
0.6641655245701659,0.48309343660914505,0.16370285554632769,0.3623787113017976,0.38503715347814077,,sadness,5e310f835807b852d9e03035
0.3421622008134288,0.25338656732609266,0.13328952379827536,0.19420281166786854,0.23071051752659566,,sadness,5e39614c33e9ad176cc9bb9e
0.5530450133370145,0.5408853243540808,0.10936576813460591,0.5327788650321249,0.6509051589442775,,sadness,5e44894e9329cb02ef38ad26
0.7566118134691978,0.6348300720765787,0.2010383037142407,0.5536422444814995,0.6377783268105923,,fear,5e32ea315807b852d9e04428
0.7399392266223133,0.6842956236141824,0.10702476158466828,0.6471998882754285,0.7416239831275562,,sadness,5e495d8e7bef803b4851dcd0
0.4210053666838922,0.40216633127934437,0.0916151352678556,0.38960697434297925,0.5802706679840786,,sadness,5f8787be9e04b149046ccd54
0.5793480237642137,0.48860104761367484,0.1397614062828529,0.42810306351331556,0.5008561243647527,,fear,5e43ddc648600202f727017d
0.5575699408803797,0.49542194809602763,0.16863707725936095,0.4539899529064595,0.5721444263811115,,sadness,5e51dd33c38c123b9ec6dc9f
0.6450761546363509,0.5128666263608188,0.15201901972197152,0.4247269408437974,0.47340999903735886,,sadness,5e37bd92ee8206179943c985
0.7598924471690772,0.6346899375097883,0.1261555048046177,0.551221597736929,0.5935380089211912,,fear,5f98062f9e04b149046ce0ce
0.3772161634383067,0.33411459087811113,0.19039179856992766,0.3053802091713141,0.503749747667751,,fear,5f6ad097d338b948c4e685da
0.8082937140670758,0.6510197048310984,0.15941232178259238,0.5461703653404467,0.5315103482223484,,fear,5fb9ce55576e9378b67ac5d7
0.6932834297142499,0.5271376330110509,0.19003652887724581,0.41637376854225167,0.33797833950520817,,fear,5f69b931111dfd48d40fce55
0.5710009958499567,0.4661273838986985,0.14027998412403925,0.3962116425978599,0.4744412772973942,,fear,5e381f29dbc4b7182a6aa193
0.7613757243648364,0.5824926673721115,0.186338030992738,0.46323729604362834,0.4462323411090274,,fear,5fbb1495cb503578af9ee253
0.6328991238900268,0.553100609235402,0.1080182233875104,0.4999015994656521,0.6669538131702137,,fear,5e379fe7dbc4b7182a6a9ac5
0.6525160189026591,0.5385099176316885,0.1382994885335799,0.46250585011770823,0.5171947248815963,,fear,5e369ab2dbc4b7182a6a94ac
