wav_id,situation,partial_roughness_mean,partial_roughness_std,avg_n_peaks,n_valid_frames
5e2ed5ad5807b852d9e02918,angry,0.004127598043978685,0.005291342767860602,7.226190476190476,84
5e2ee8ff5807b852d9e0296f,angry,0.010347735415583821,0.021586577671244573,6.806451612903226,31
5e2ed5db5807b852d9e0291a,angry,0.005825153133558674,0.0070343488861433325,7.172413793103448,58
5e2ed62c5807b852d9e0291e,angry,0.006151698710870681,0.007011794881876245,5.871794871794871,78
5e2ee9545807b852d9e02978,angry,0.00946939955569787,0.009686944912607066,10.043478260869565,46
5e2ee9725807b852d9e02979,angry,0.004000354634858081,0.006644327237044297,8.80327868852459,61
5e2ecd715807b852d9e028bc,angry,0.010796348818897543,0.009064629893896826,11.3,140
5e2eeeef5807b852d9e029a4,angry,0.005963487080525263,0.005999349541672983,10.226415094339623,53
5e2eeed15807b852d9e029a3,angry,0.006412646711776132,0.011704406555493695,9.579545454545455,88
5e2eeeba5807b852d9e029a2,angry,0.005076382544451755,0.008425617040585788,8.471153846153847,104
5e2ef7b65807b852d9e02a28,angry,0.008419715950273488,0.01199015636892738,8.10126582278481,79
5e2eef045807b852d9e029a5,angry,0.007362861799088829,0.008551885132719213,9.292134831460674,89
5e2ef8755807b852d9e02a2b,angry,0.009483482314109015,0.00949983729710481,6.4,65
5e2ef7ff5807b852d9e02a29,angry,0.0077249168363710255,0.014283201382274268,7.116279069767442,86
5e2ef8575807b852d9e02a2a,angry,0.0052110876388045,0.006436439002453363,6.561224489795919,98
5e2ef9535807b852d9e02a33,angry,0.008033749465679826,0.01507325469912916,7.044444444444444,135
5e2ef9c15807b852d9e02a36,angry,0.0032185681855604353,0.007236993289375918,5.564102564102564,78
5e2ef97b5807b852d9e02a34,angry,0.0051853660166630375,0.007629060994237396,4.8,105
5e2ef99f5807b852d9e02a35,angry,0.0030280506616096824,0.005238682792291279,5.925925925925926,108
5e27fbdc5807b852d9e0159d,angry,0.00949651834675898,0.007542723860808108,8.554054054054054,74
5e27fbee5807b852d9e0159e,angry,0.007390048095916176,0.0061113593472543245,8.949367088607595,79
5e27fc205807b852d9e015a2,angry,0.00919132728837167,0.008331239123126903,9.32857142857143,70
5e27fc015807b852d9e0159f,angry,0.010163812420357873,0.007044397305427618,10.135802469135802,81
5e27fc345807b852d9e015a3,angry,0.009481940880221645,0.008181477667878388,10.15,80
5e2878915807b852d9e01734,angry,0.006624132716428469,0.005451182775885935,10.157894736842104,95
5e2870915807b852d9e016e4,angry,0.008836687622565386,0.010102910555329877,10.36448598130841,107
5e2aeb9f5807b852d9e021bc,angry,0.0063989085289873565,0.007481206403781584,7.88135593220339,59
5e2aebce5807b852d9e021bf,angry,0.008798274407715693,0.00892896360327958,9.11111111111111,72
5e2aefca5807b852d9e021e0,angry,0.011776475788894774,0.012579241087347318,9.597402597402597,77
5e2aefe75807b852d9e021e1,angry,0.005237242544616056,0.005760590915152405,7.361702127659575,94
5e2acb335807b852d9e02042,angry,0.0127739323603633,0.004578631800414806,10.692307692307692,143
5e2f07dd5807b852d9e02ab9,angry,0.005872175455526255,0.004731391326421187,10.64516129032258,62
5e2fbf985807b852d9e02b34,angry,0.008324315659007412,0.00828050087039382,8.592592592592593,81
5e2f07f15807b852d9e02abc,angry,0.0063670202034629385,0.004703539750188721,9.871621621621621,148
5e3119e75807b852d9e030e4,angry,0.01022705986390393,0.011932211691729689,8.079710144927537,138
5e300c5d5807b852d9e02d2c,angry,0.009777080053093048,0.013453844776246357,7.935,200
5e30e5ef5807b852d9e02ee2,angry,0.007943727964176792,0.009892997145672374,8.79,100
5e3118c35807b852d9e030d1,angry,0.01054706685058987,0.011376814369636964,8.63276836158192,177
5e30f38f5807b852d9e02f4a,angry,0.0077764206661469605,0.0059889581170962485,9.909090909090908,44
5e30f3785807b852d9e02f49,angry,0.008257519322681709,0.00646043823442065,10.161290322580646,62
5e30e6085807b852d9e02ee3,angry,0.007334151053815342,0.006814277809379098,7.709677419354839,155
5e30f3a15807b852d9e02f4b,angry,0.009809628765251594,0.007221435046763103,10.234375,64
5e30e6205807b852d9e02ee4,angry,0.006951427945958539,0.007877136900523355,8.689024390243903,164
5e2edcb65807b852d9e02925,angry,0.013347083205243327,0.016281034279655545,8.676165803108809,386
5e3106495807b852d9e02fcf,angry,0.010770614191332274,0.007053119505790217,10.604651162790697,86
5e3106925807b852d9e02fd3,angry,0.0121431465159925,0.008921803703196715,11.13888888888889,72
5e31065e5807b852d9e02fd0,angry,0.008397386305868327,0.007225764590464669,9.212121212121213,99
5e3106a65807b852d9e02fd4,angry,0.010452964263047008,0.006299920297150026,9.846153846153847,91
5e3109a65807b852d9e02ffb,angry,0.007963646608344584,0.004775450326988872,9.491525423728813,118
5e3109fa5807b852d9e03002,angry,0.009347969846873454,0.0052533080844494665,10.759036144578314,83
5e3109e25807b852d9e02fff,angry,0.011610745542256797,0.01159353873956403,9.153061224489797,98
5e310acb5807b852d9e0300e,angry,0.008684008358241162,0.006375297125368543,9.851851851851851,81
5e310a125807b852d9e03003,angry,0.008024756546504133,0.004844030810261217,10.126050420168067,119
5e310a705807b852d9e0300a,angry,0.011503062171711185,0.01161747281661075,9.472222222222221,108
5e310b575807b852d9e03015,angry,0.006894244864742417,0.00447840427641866,9.825581395348838,86
5e31150f5807b852d9e03097,angry,0.008606461803837229,0.007372132795155436,9.840579710144928,69
5e310b715807b852d9e03016,angry,0.01042114992155592,0.007539188626683607,10.216216216216216,74
5e310b205807b852d9e03012,angry,0.012134049681145365,0.015250642140051365,9.75,100
5e31152f5807b852d9e0309a,angry,0.00825648217097484,0.005861125225530075,9.03875968992248,129
5e3117b25807b852d9e030c0,angry,0.006835161832727207,0.008104627878660169,7.430303030303031,165
5e315bf65807b852d9e03253,angry,0.004904751542461633,0.004386038361162215,7.696969696969697,66
5e315c1e5807b852d9e03255,angry,0.005566458365048749,0.006014959063306636,7.283464566929134,127
5e315c075807b852d9e03254,angry,0.0069942277687458825,0.006654725683153475,8.256410256410257,117
5e311f7d5807b852d9e03174,angry,0.008458091773759084,0.00631683129396853,8.820512820512821,156
5e315c665807b852d9e0325c,angry,0.004771989158194681,0.005512543186508104,6.533333333333333,135
5e315c9e5807b852d9e03261,angry,0.008076967687484464,0.008167365942796798,8.7,60
5e315d445807b852d9e0326a,angry,0.006371154789966664,0.005148282800020693,6.5813953488372094,86
5e315d895807b852d9e0326d,angry,0.00696842245004854,0.00936938160253723,5.678571428571429,56
5e315c805807b852d9e0325e,angry,0.005412895359812576,0.004869549949681348,7.134146341463414,164
5e315c755807b852d9e0325d,angry,0.00654017953561443,0.0058785766839193464,6.908045977011494,174
5e315d5c5807b852d9e0326b,angry,0.004688604139498744,0.004955416061499083,7.168224299065421,107
5e3165825807b852d9e032f6,angry,0.007392082221617474,0.006580360021394241,7.529411764705882,34
5e31656b5807b852d9e032f5,angry,0.006172866001951905,0.0067483232832751,8.352941176470589,51
5e31659c5807b852d9e032f8,angry,0.009209045913931917,0.007751734732270909,9.216666666666667,60
5e3163175807b852d9e032c5,angry,0.008981227209663826,0.008919156640722112,9.234234234234235,111
5e31632f5807b852d9e032c6,angry,0.010544603034011404,0.009338039294167842,10.00952380952381,105
5e3166655807b852d9e03308,angry,0.007892804552621547,0.009994568265408156,7.661016949152542,59
5e31636a5807b852d9e032cd,angry,0.008383158747199387,0.008248291032307821,9.623931623931623,117
5e3167585807b852d9e0331a,angry,0.006853582226798684,0.006251995059912177,7.65625,64
5e31673e5807b852d9e03319,angry,0.007403493700851874,0.006535029114218319,8.017857142857142,112
5e3167905807b852d9e03320,angry,0.0068225259810680335,0.007828756735978127,7.106796116504855,103
5e3169375807b852d9e03347,angry,0.012321288444782615,0.010157298663028202,11.35135135135135,74
5e3169555807b852d9e03349,angry,0.006673295132323373,0.004701424907689523,10.685714285714285,105
5e316a2f5807b852d9e0335e,angry,0.009508770012445931,0.008626964814256524,10.901960784313726,102
5e316a865807b852d9e03364,angry,0.006271674351207259,0.00535814944417868,10.295238095238096,105
5e316ee55807b852d9e033a7,angry,0.00959193083541287,0.005760476336937854,10.811764705882354,85
5e316ad25807b852d9e03368,angry,0.009991598351343875,0.008539613873837322,10.89795918367347,98
5e316aac5807b852d9e03366,angry,0.006511742389287668,0.006838487298045426,10.546762589928058,139
5e2fc2af5807b852d9e02b77,angry,0.009066675747763769,0.008755005911385073,9.129533678756477,193
5e317c1c5807b852d9e0341a,angry,0.007716034892632134,0.0107430121370283,8.108695652173912,276
5e2fe5c15807b852d9e02be5,angry,0.009986686864552154,0.008684978071763844,8.420289855072463,207
5e2fc2d45807b852d9e02b7b,angry,0.00881949557630738,0.011177350136538625,7.8279069767441865,215
5e2fc2735807b852d9e02b6f,angry,0.012383465596401692,0.012260573144741929,9.954022988505747,261
5e2fc2f05807b852d9e02b7e,angry,0.008698794979553443,0.010150715287106985,9.45357142857143,280
5e2fe6315807b852d9e02be9,angry,0.009902422131401287,0.008996065509976137,10.208,125
5e2fe65d5807b852d9e02beb,angry,0.010219885298307908,0.007424419693955264,10.030864197530864,162
5e2fe7d25807b852d9e02bf2,angry,0.011599349220294888,0.01098826548462939,9.393162393162394,117
5e2fe68c5807b852d9e02bed,angry,0.012786291340515883,0.010178729501669828,9.53448275862069,174
5e2fe6a55807b852d9e02bee,angry,0.011275730972560509,0.01077943829542036,10.142857142857142,259
5e2fe81f5807b852d9e02bf6,angry,0.010951220437719915,0.006815074374969973,9.35,140
5e2fe90a5807b852d9e02bfc,angry,0.00986924340724083,0.0124832147138801,8.193939393939393,165
5e2fe7e55807b852d9e02bf3,angry,0.011245746654144134,0.011847054842879082,8.881987577639752,322
5e2fe8335807b852d9e02bf7,angry,0.009825374702523952,0.0076373182448736645,9.153846153846153,260
5e2fe84d5807b852d9e02bf8,angry,0.010217543814606803,0.008444898030556479,9.615062761506277,239
5e2fe9275807b852d9e02bfd,angry,0.012525153791067764,0.00980196970738935,9.642105263157895,190
5e2fe97e5807b852d9e02c00,angry,0.009392894585225223,0.006734404444596771,9.655502392344498,209
5e2ffb615807b852d9e02c85,angry,0.013039824471783475,0.013184895815705627,9.595744680851064,94
5e2ffb755807b852d9e02c87,angry,0.01153288485329072,0.00953290854142046,8.987804878048781,82
5e2fe99a5807b852d9e02c01,angry,0.008772478521182864,0.006247186196236142,9.333333333333334,177
5e2ffc405807b852d9e02c8d,angry,0.009632228787927194,0.010010006687937011,7.41747572815534,103
5e2ffb865807b852d9e02c88,angry,0.01269815247053411,0.009746099789254848,9.710743801652892,121
5e2ffd695807b852d9e02ca7,angry,0.006174779364766571,0.004463839352633623,7.6716417910447765,67
5e2ffba25807b852d9e02c89,angry,0.011763316981506247,0.008320915469140825,9.595419847328245,131
5e2ffd3e5807b852d9e02ca1,angry,0.010875684832629297,0.011651567888314994,8.066666666666666,165
5e30024a5807b852d9e02cf2,angry,0.013357100178784274,0.013391393083125543,9.011111111111111,90
5e2ffd725807b852d9e02ca8,angry,0.009769441686119072,0.010262049621802395,8.48314606741573,89
5e3002885807b852d9e02cf5,angry,0.011180219108697107,0.012657418226182424,7.504065040650406,123
5e302c545807b852d9e02db6,angry,0.006408508043594035,0.00625997195091107,8.561643835616438,73
5e2ffd565807b852d9e02ca4,angry,0.010731552783437254,0.008468020031506677,9.163346613545817,251
5e302c405807b852d9e02db4,angry,0.00716133434469159,0.00756005093109709,8.953703703703704,108
5e30029c5807b852d9e02cf6,angry,0.00833175557935955,0.008200280956437475,7.808333333333334,120
5e3031135807b852d9e02de9,angry,0.005260656962823442,0.00498794070009668,7.81,100
5e3030f85807b852d9e02de8,angry,0.008380873195012259,0.01169721634491984,9.914728682170542,129
5e30025a5807b852d9e02cf3,angry,0.013523886006820335,0.009311678930928255,9.928301886792452,265
5e3037b25807b852d9e02e2a,angry,0.00913174865704113,0.010753495667056698,6.680722891566265,166
5e3037ef5807b852d9e02e2c,angry,0.00888079167534021,0.006266455189541201,9.037037037037036,135
5e3037955807b852d9e02e29,angry,0.009074660005914588,0.007551228623455154,7.479166666666667,192
5e30380d5807b852d9e02e2d,angry,0.008704014270933348,0.006028139862824684,9.931623931623932,117
5e3038935807b852d9e02e31,angry,0.009738387969560145,0.010228491463113665,9.08695652173913,138
5e3039065807b852d9e02e35,angry,0.01094367933566455,0.008989555109153512,8.10897435897436,156
5e3038b35807b852d9e02e32,angry,0.011083126144909155,0.00978166686660302,8.677018633540373,161
5e3038ce5807b852d9e02e33,angry,0.012233952209251215,0.014230474633284007,9.012987012987013,154
5e3039d05807b852d9e02e3c,angry,0.010799752818889462,0.01743467107772618,9.027397260273972,73
5e3038ea5807b852d9e02e34,angry,0.010161070606287834,0.008719524379805966,8.228155339805825,206
5e3039a85807b852d9e02e3a,angry,0.00913983311743843,0.005701188721764904,8.60377358490566,106
5e303a2e5807b852d9e02e42,angry,0.011465402522707849,0.008317402597170795,9.53448275862069,58
5e303ecf5807b852d9e02e77,angry,0.008333194604459662,0.008787310446524555,6.827586206896552,87
5e303f225807b852d9e02e7a,angry,0.011187231550311353,0.011518793653325381,8.141509433962264,106
5e3242035807b852d9e036b0,angry,0.008061971105870825,0.007248956667972181,8.939759036144578,83
5e303f055807b852d9e02e79,angry,0.009293462826482517,0.010515720069646012,7.621621621621622,148
5e3241b55807b852d9e036ac,angry,0.013035423385265857,0.024767993026673138,8.306451612903226,124
5e3241c75807b852d9e036ad,angry,0.008607011367373183,0.010023038056402275,9.382352941176471,102
5e324fd35807b852d9e03707,angry,0.00997564216994073,0.012423658632674077,8.626168224299066,107
5e3250be5807b852d9e0370f,angry,0.004857986284620107,0.0062273589604398645,7.386666666666667,75
5e32507b5807b852d9e0370c,angry,0.006605497302425001,0.007184278683309299,8.315315315315315,111
5e32508f5807b852d9e0370d,angry,0.00802579474599567,0.008319688950288317,9.133333333333333,105
5e3250a35807b852d9e0370e,angry,0.007908157228179875,0.00784591259183062,9.545454545454545,88
