wav_id,situation,jitter_local,shimmer_local,hnr_mean,hnr_std,n_periods,n_hnr_frames
5e2ac5585807b852d9e01fe7,angry,0.14753285645744532,0.13489231828775422,1.680659922330696,10.374735018588424,726,54
5e2acaeb5807b852d9e02036,angry,0.15087835388227502,0.09657572780107931,3.870532067410489,6.5067059685865924,937,63
5e2ad33a5807b852d9e020c9,angry,0.172983336775503,0.16132567609169104,3.439691396435702,4.598370535235915,373,41
5e2ad2d85807b852d9e020c1,angry,0.1308214444060463,0.1491744396923491,3.9701164986060293,4.216414443748353,474,60
5e2ac6f85807b852d9e01ffe,angry,0.14676530512310967,0.16933019378069344,3.481634467623114,4.048965664449015,652,76
5e29b3375807b852d9e01c9b,angry,0.14421846072394848,0.09547581088328455,4.497965406944462,8.542768092804911,2009,213
5e2ad4a95807b852d9e020e2,angry,0.15924581949338096,0.14331340695348266,4.182253261907151,4.354949350352792,474,57
5e2ad6375807b852d9e020f8,angry,0.1638979742333834,0.1415137769927761,2.300334910348004,7.1831273489281635,668,54
5e2ad4885807b852d9e020e1,angry,0.1489635987187077,0.1467713177610067,1.624534132306754,4.1499572926661985,577,60
5e2ad6e45807b852d9e02100,angry,0.15795256237663258,0.1091536584597774,2.7375949334177716,7.7966518756743115,1164,69
5e2ad7bd5807b852d9e0210b,angry,0.1267187764852259,0.12919767321938433,5.854602837142231,5.772125275584081,992,68
5e2ad5155807b852d9e020e8,angry,0.15859336002236288,0.13971591313789256,3.3197084969509105,4.364969179041712,633,75
5e2add325807b852d9e02153,angry,0.12038081770619777,0.0984210445265724,5.66723106277464,6.396672759442174,788,43
5e2adcf75807b852d9e0214e,angry,0.1603001617282668,0.11463305762117684,2.5443456660780392,6.890569600542115,559,37
5e2ae57e5807b852d9e0216f,angry,0.12909903259335792,0.09441130902180168,4.92184388953393,4.921699987013601,478,29
5e2ade005807b852d9e0215c,angry,0.11387012275187386,0.09610794897061152,4.526143864971687,6.790403992433701,988,55
5e2ae5bb5807b852d9e02171,angry,0.14599854400395607,0.1092047578652452,3.0733955626550062,10.64271764838117,943,76
5e2aec565807b852d9e021c3,angry,0.17850159393873885,0.1345504763151729,-0.21882037871340582,6.197328494605569,1032,77
5e2ae59c5807b852d9e02170,angry,0.18849419661138864,0.08957848646195163,1.8329955763159278,5.902987143871102,1271,119
5e2aec735807b852d9e021c4,angry,0.11941591773648763,0.09243898835643352,4.4752224738146085,7.31661692304199,1230,69
5e2aeccc5807b852d9e021c7,angry,0.1636012755824268,0.11818196246172218,0.6313661059288123,5.50732904678768,1007,58
5e2aec8c5807b852d9e021c5,angry,0.14855367925027396,0.09439348318719425,1.5677782042357093,7.050485379447035,1301,114
5e2aecae5807b852d9e021c6,angry,0.11173741577890996,0.09768856485026976,5.73436796343174,7.1583673992978145,1374,95
5e2b71d35807b852d9e0225c,angry,0.17604405305445595,0.11396886795898198,0.9230524925687725,8.73850357060318,1133,75
5e2b71b05807b852d9e0225b,angry,0.1677006663676702,0.10748848821666127,3.6377501371618557,5.491464494099098,1291,85
5e2b85635807b852d9e02292,angry,0.1240097306637622,0.07321548334812149,5.666424679167468,11.36893219609508,1004,90
5e2bf3395807b852d9e023c0,angry,0.12389776204649848,0.10509486735655528,5.770504487824308,5.554561379758977,320,22
5e2bf19c5807b852d9e023a4,angry,0.17944747171936332,0.1243858995515624,-0.30014753751997536,6.304205768486605,699,64
5e2bf1605807b852d9e0239f,angry,0.1737108601382641,0.12685960290678802,-1.136968258747338,6.3725665658558786,891,79
5e2bf2ef5807b852d9e023ba,angry,0.12221001212141673,0.12173774575347111,7.10177362238448,4.503325080932784,725,55
5e2bf3225807b852d9e023be,angry,0.11683839622683057,0.10100254999980729,8.262763958961989,4.377146829501698,777,55
5e2bf45e5807b852d9e023d6,angry,0.12891374663072774,0.17371865521976695,6.055376427951258,3.898341105828667,169,13
5e2bf1795807b852d9e023a2,angry,0.16104197065713824,0.13925520862967458,-1.4493367772617864,7.943882314146264,1225,104
5e2bf3985807b852d9e023c5,angry,0.17661244265998502,0.20601944984642118,4.876779303334326,3.6379551989692445,320,23
5e2bf3bc5807b852d9e023c8,angry,0.1560074325647603,0.1362752379687523,5.841565741915535,3.8435160993176005,568,39
5e2bf5665807b852d9e023e7,angry,0.127418399044717,0.14459542751946702,6.351850085760206,5.271582614518681,566,39
5e2c02f85807b852d9e02427,angry,0.10334938673926793,0.08847212479928203,3.545924555675482,14.61035318351746,499,23
5e2c03f65807b852d9e0242c,angry,0.12775114771806642,0.09939934951575838,5.052070610745306,5.745424452767952,522,29
5e2c02e25807b852d9e02426,angry,0.1513704243855991,0.10889822956630549,4.318911219559167,6.055937372200924,1020,64
5e2bf4ec5807b852d9e023df,angry,0.1251162735746888,0.10728211577169551,7.331956355828485,4.24199963903253,1359,66
5e2c048d5807b852d9e02431,angry,0.1419682157110956,0.1016290333589031,4.274783215681093,6.168282614326904,520,32
5e2c031c5807b852d9e02428,angry,0.1306958551941386,0.10575818371436156,4.553908848078145,6.126614764465705,1488,70
5e2c07c15807b852d9e02447,angry,0.14440572948396008,0.1322409082313997,3.383066948292938,5.531463043623582,621,34
5e2c08245807b852d9e02449,angry,0.12149088991884026,0.11487753152021929,5.504740188394216,5.233060451190797,1125,54
5e2c085f5807b852d9e0244a,angry,0.10067117239081082,0.07887564757250191,9.545594989807082,3.9383053059677886,1445,65
5e2d22205807b852d9e0251d,angry,0.14248030764054695,0.12258804877707158,7.637781436793159,5.188004715126799,592,45
5e2d22095807b852d9e0251b,angry,0.13979385592092478,0.11073873391512042,7.679954817543807,5.9059295078914635,717,57
5e2c07ed5807b852d9e02448,angry,0.12077259786278766,0.11411043512753394,5.23872407522521,5.572420156514745,1417,67
5e2cdbfb5807b852d9e024e0,angry,0.1882828804945607,0.1622450361765602,-1.13667858712475,4.886074408365232,684,80
5e2d22a05807b852d9e02523,angry,0.19784015557652704,0.20782626344476138,3.415612038792505,2.776052900700569,438,27
5e2d22c05807b852d9e02528,angry,0.10698206157556774,0.07543365574277604,11.102254736680766,6.388652092680599,412,28
5e2d22e75807b852d9e0252b,angry,0.14907732003577845,0.11780404430041219,1.975514791333318,15.440413380109463,561,43
5e2d22335807b852d9e0251e,angry,0.1216734092083012,0.11746918791045427,9.433801248847173,4.00820104195527,777,57
5e2d22d65807b852d9e0252a,angry,0.15462692461317723,0.1136735850930989,6.126098611212345,6.076404003565067,717,62
5e2d259c5807b852d9e0255b,angry,0.11047093370667212,0.11011757706871511,10.03786541079333,4.555181467497736,495,35
5e2d236c5807b852d9e02539,angry,0.17200501503307802,0.15579949097055382,5.8772475501308135,5.138858547263136,1061,76
5e2d25cb5807b852d9e0255e,angry,0.12194983237547889,0.13057330944677203,9.568785003201194,4.99030860608813,524,40
5e2d25a85807b852d9e0255c,angry,0.10501596626530951,0.10675542410065308,9.56781148177017,5.005545331382143,810,57
5e2dcb7d5807b852d9e0274e,angry,0.13447053718151317,0.11573911892973039,1.649366402158925,10.395429656532489,600,84
5e2dcb9f5807b852d9e0274f,angry,0.17614445994803862,0.13158858640369786,-2.7475436500690873,9.603484904186788,574,87
5e2dcbbc5807b852d9e02750,angry,0.1547946542693548,0.1219147666105793,-0.15053206108911474,8.096632798609653,568,91
5e2e3fa95807b852d9e0278c,angry,0.15172324457247413,0.09302834966133068,0.09071278188351208,13.638984073504117,443,69
5e2e3fc75807b852d9e0278d,angry,0.20874038713528167,0.1755073455487082,-1.6095208835942652,9.494994555776822,327,58
5e2e3fe15807b852d9e0278e,angry,0.16556559712891245,0.15517353107397364,-0.8850381504814919,14.028773325252416,504,84
5e2e40a65807b852d9e02797,angry,0.1426145525253718,0.07283522338199747,-7.138704843195163,23.537352768198904,801,86
5e2e41015807b852d9e02799,angry,0.1610564367105384,0.0783676810529181,-0.7436205081253908,17.63021711818583,769,74
5e2e40de5807b852d9e02798,angry,0.1619297585713232,0.07162875537147506,-6.077739026990669,21.71024151329141,923,94
5e2e41175807b852d9e0279a,angry,0.11712508317282258,0.0717532227375903,2.9158789776879352,17.430812822030067,1047,92
5e2d7c1b5807b852d9e025c7,angry,0.1302091465151275,0.10963499643922558,5.801973182409432,4.576656029616351,601,31
5e2d41825807b852d9e02586,angry,0.12230504784986447,0.1370841393399261,5.339982967688359,5.445332308143986,671,104
5e2d41b05807b852d9e02588,angry,0.16024289286520915,0.1426789107834059,2.5003036796740052,5.075531164880861,414,73
5e2d419b5807b852d9e02587,angry,0.15777958467928727,0.1743231754593371,3.226066011984725,8.680500574720686,557,91
5e2d7c2b5807b852d9e025c8,angry,0.16256698787283516,0.13648098785833782,1.6849808112459486,5.8684351402784385,713,55
5e2d414b5807b852d9e02583,angry,0.15324834602390075,0.11658675960719284,3.879433375013911,4.072870576122431,814,181
5e2d8be85807b852d9e02644,angry,0.20578588538787543,0.3603039783493681,-1.8690400427516451,6.89881213092121,409,54
5e2d7c5d5807b852d9e025ca,angry,0.14598752353448047,0.11196468751865922,2.641761895888863,5.000703390596365,993,84
5e2d8c945807b852d9e0264a,angry,0.13780151475202274,0.10546837679013042,3.487170599911013,7.46144426563236,925,71
5e2d8cbf5807b852d9e0264c,angry,0.10208927213705159,0.0827670945932453,8.548163596619387,4.043788704357189,298,25
5e2d7c755807b852d9e025cb,angry,0.13143029271525733,0.11106693429017189,4.807690466022366,4.914958031537544,1405,87
5e2d8cac5807b852d9e0264b,angry,0.1313042187179785,0.10109584833230781,4.644385739432266,7.645581823879069,796,67
5e2d8ccf5807b852d9e0264d,angry,0.12561110238339412,0.10843628982400483,4.200189639124402,7.571943848817726,494,47
5e2d7c3c5807b852d9e025c9,angry,0.1344831215156765,0.1113448625322971,4.161844805011605,6.00073175352509,2869,138
5e2d8cdf5807b852d9e0264e,angry,0.09890591061989427,0.08374374096528282,7.905633065384189,5.508349322502222,627,49
5e2d8d535807b852d9e02652,angry,0.11427211256684797,0.09175863744788815,5.352392496751482,7.693696761522544,693,45
5e2d8d665807b852d9e02653,angry,0.11188478628396314,0.10577723645807985,6.154983725998019,5.235759307597132,976,70
5e2d912b5807b852d9e02674,angry,0.08890944910741487,0.06479030435031458,12.038534078991619,5.004535723616654,664,51
5e2d8d955807b852d9e02655,angry,0.14138327390035227,0.12208841275280945,4.871902499014877,7.036346446670679,637,58
5e2d8d7b5807b852d9e02654,angry,0.1514443488462256,0.12266952430786392,1.1590767159944821,6.84993067710454,907,86
5e2d91185807b852d9e02673,angry,0.1265840151784096,0.07390182157095472,6.807988468544582,9.057684270734553,835,80
5e2d95ad5807b852d9e026bb,angry,0.105149921202241,0.055909806104200516,9.31265642649269,9.013097780554778,420,37
5e2d91635807b852d9e02678,angry,0.12002004990230072,0.10055627561457876,5.678128957310238,10.984579655218408,1022,101
5e2d956a5807b852d9e026b7,angry,0.12373597026611788,0.10606526816129216,6.453429148333387,7.438846674693325,1044,94
5e2d959c5807b852d9e026ba,angry,0.09148608426958944,0.04892745577376321,12.30894407054249,8.467646539682935,963,73
5e2d95ca5807b852d9e026bc,angry,0.0938741445628218,0.06632519899289695,12.06258582279598,4.857719286557392,938,66
5e2d963f5807b852d9e026c0,angry,0.13887009565383604,0.08424091168544318,6.82176310656502,7.553902164277137,694,55
5e2d96c35807b852d9e026cb,angry,0.09966713895253027,0.07952733692017756,8.892547037888047,6.687025634901408,722,65
5e2d96d65807b852d9e026cc,angry,0.1414875595553203,0.08042783362239854,5.156375052456416,8.352891664234598,604,52
5e2d97995807b852d9e026d5,angry,0.10914493232089797,0.05140343227369257,8.388676429249372,8.407074266915197,783,59
5e2d97d95807b852d9e026d9,angry,0.1305395232120452,0.09524939704675203,7.489242925744393,6.295227791704086,798,65
5e2d96695807b852d9e026c3,angry,0.1508830396859429,0.09778579284271809,3.446482556372644,6.546399309220848,1153,110
5e2e48795807b852d9e027b7,angry,0.1544041513235865,0.11271727719628727,-0.6870323737003432,7.560010048345787,444,56
5e2e48585807b852d9e027b5,angry,0.1512794911271037,0.12988782681854233,-0.39122246416047857,7.943101804180396,756,113
5e2e48af5807b852d9e027bb,angry,0.16880598102425665,0.1020706944222673,-3.553896182450451,8.097795238540257,549,88
5e2ec6565807b852d9e02875,angry,0.14984684097042797,0.09584089356598355,3.2880571573728816,7.0327887147242265,657,54
5e2ecd5d5807b852d9e028ba,angry,0.0,0.0,0.0,0.0,0,0
5e2e4d985807b852d9e027dc,angry,0.14659977178175496,0.13906553213216727,3.13474169757841,7.230232118714597,1088,77
5e2e4e2a5807b852d9e027df,angry,0.14557403881654457,0.07639533536787649,2.03512012396145,9.366712450011324,1128,96
5e2ecb175807b852d9e02891,angry,0.10534489518465524,0.09549971898071788,10.00885351900412,5.138056858904344,833,68
5e2ecd9f5807b852d9e028c2,angry,0.177298300011213,0.21628761005329583,-0.39383391271183293,2.9137138457651877,215,38
5e2ed5db5807b852d9e0291a,angry,0.12520178021118905,0.07136610985646101,6.493205719901803,6.614455174904066,576,42
5e2ee8ff5807b852d9e0296f,angry,0.13161585717829868,0.10053468582453652,5.791707550452952,6.515490059591354,292,22
5e2ed4715807b852d9e0290e,angry,0.07457498287467429,0.05095619890760821,12.613865348128645,7.208301202211089,780,59
5e2ed5ad5807b852d9e02918,angry,0.1169944688745362,0.06415622299951922,8.900840533986427,6.4521108454195355,761,54
5e2ed62c5807b852d9e0291e,angry,0.11976636932675146,0.07728001053634624,6.654131493452369,6.917831982505732,688,51
5e2ecd715807b852d9e028bc,angry,0.18564281397470817,0.1725670663656968,0.35698188205812525,3.6032580949249042,473,73
5e2ee9545807b852d9e02978,angry,0.13961030768413804,0.1174624883334214,2.022358341262376,5.194755890824234,339,31
5e2ee9725807b852d9e02979,angry,0.10860824091272527,0.09259708988749754,8.44140757239627,4.6955084088352566,469,38
5e2eeeba5807b852d9e029a2,angry,0.11605314790800599,0.13630154261651026,5.716162909025298,5.770236924120223,1273,59
5e2eeeef5807b852d9e029a4,angry,0.1520351601425397,0.11609988594641721,0.16400744722785357,6.7059042349508164,416,57
5e2eeed15807b852d9e029a3,angry,0.14405501878661967,0.07896090484786297,-0.5173203311558782,8.21060472581289,322,47
5e2ef8755807b852d9e02a2b,angry,0.1287979849216306,0.08502673002707345,4.352742066148951,6.405459244280019,546,49
5e2eef045807b852d9e029a5,angry,0.17031248764675652,0.12083197547417746,-2.2890627563023145,9.507239482138997,663,91
5e2ef7b65807b852d9e02a28,angry,0.15001740200538394,0.1916726076470713,2.5512191661339325,4.930369376792488,1249,108
5e2ef7ff5807b852d9e02a29,angry,0.18046905266852456,0.0844459621264368,2.7096129008889203,5.719815129404609,1093,140
5e2ef9535807b852d9e02a33,angry,0.1339796204195781,0.0866934311092257,4.011442645539886,6.895343200930827,1073,86
5e2ef8575807b852d9e02a2a,angry,0.1541377518294957,0.0675124991842566,2.9228716017218446,7.0349094476500476,1109,131
5e27fbdc5807b852d9e0159d,angry,0.16984380633020743,0.1684266830717146,1.048447901543784,7.801879254084027,460,53
5e2ef9c15807b852d9e02a36,angry,0.14065679819598284,0.04892464845935307,2.9315202493915953,11.146874638765633,873,91
5e27fbee5807b852d9e0159e,angry,0.14422352523098794,0.1289362701761119,2.1552443052238273,10.357770149068497,470,47
5e2ef97b5807b852d9e02a34,angry,0.12856420558212672,0.055461690379216146,5.288372039334513,9.367712849771573,1287,105
5e27fc015807b852d9e0159f,angry,0.15228079126179817,0.1624927755599863,-0.8917442946676098,10.377199531295314,437,52
5e2ef99f5807b852d9e02a35,angry,0.1602643716704646,0.06371397624254127,1.3673614800455052,9.604272735755433,1321,144
5e27fc205807b852d9e015a2,angry,0.13456314956005577,0.11342994565144772,1.457988127503542,5.75525544995926,376,44
5e27fc345807b852d9e015a3,angry,0.1711750746114732,0.16361525430093107,-0.5191479009182244,11.247071544163623,409,49
5e2870915807b852d9e016e4,angry,0.13484991780537325,0.14027549105428785,2.467841980513107,4.96696023910577,494,66
5e2aeb9f5807b852d9e021bc,angry,0.1385356819454155,0.08451851961444554,5.403680463762487,6.226536522866206,915,40
5e2878915807b852d9e01734,angry,0.170418973803431,0.1657989057137251,0.6263553897547327,4.323174721409801,607,81
5e2acb335807b852d9e02042,angry,0.24438604981026255,0.3009152331650555,-25.512555007747153,24.97508889328991,299,66
5e2aebce5807b852d9e021bf,angry,0.15772509203295845,0.10978555428140425,1.230061557912432,6.8367623893407785,1008,71
5e2aefe75807b852d9e021e1,angry,0.11370686373456863,0.07369220717648241,6.957368493235447,6.882221229884463,860,53
5e2aefca5807b852d9e021e0,angry,0.16609984380374515,0.08506182977062433,-0.7909569446086452,10.351005950920415,878,69
5e2f07dd5807b852d9e02ab9,angry,0.11698303485743101,0.14065390261141741,3.957954341761836,3.3033520517275683,406,52
5e2f07f15807b852d9e02abc,angry,0.1130242406253608,0.1283903792733532,3.050775906302124,4.217144311587523,685,88
5e2fbf985807b852d9e02b34,angry,0.16993090835274227,0.12367788908574093,2.7934983869038406,7.4612727226413815,621,66
5e3119e75807b852d9e030e4,angry,0.155797001047813,0.10079587043378296,2.8238963288852834,7.565352040880814,791,87
5e300c5d5807b852d9e02d2c,angry,0.11442076178103006,0.12860406724087922,4.885689300810063,5.807194840632378,988,112
5e30e5ef5807b852d9e02ee2,angry,0.12524877458736824,0.10229228291048623,5.502683623871689,5.807256236251087,685,54
5e3118c35807b852d9e030d1,angry,0.1428514428121966,0.10914321743590233,3.0109805064136115,6.1613938574365195,1593,119
5e30e6085807b852d9e02ee3,angry,0.14327573692573758,0.1166907311568944,5.215832701490831,6.018170238021481,994,81
5e30f3785807b852d9e02f49,angry,0.1309679001253777,0.16446076786219635,2.3837831567232586,4.963661753368267,273,40
5e2edcb65807b852d9e02925,angry,0.14588020212842476,0.1007174837393666,4.094099140944494,7.311033849829998,4614,230
5e30f38f5807b852d9e02f4a,angry,0.14884400522087912,0.16108115092177136,2.2493098873516244,4.647695781641886,212,35
5e30f3a15807b852d9e02f4b,angry,0.18999699961847,0.17064756743167703,3.120719169565674,4.227372774013365,376,68
5e30e6205807b852d9e02ee4,angry,0.13059370748079055,0.11775326121569933,3.3817857516895704,11.11871102000989,1132,99
5e3106495807b852d9e02fcf,angry,0.1386685188976806,0.14611806167551233,3.6666841643022208,4.299723318703395,484,69
5e3106925807b852d9e02fd3,angry,0.15877241706583375,0.18270015304360335,2.09307818882985,3.5652991857052494,459,66
5e3106a65807b852d9e02fd4,angry,0.16250235931049614,0.180814789221826,2.4058427287212973,4.131676726254734,403,55
5e31065e5807b852d9e02fd0,angry,0.13257510012181778,0.14558842555144683,4.173629730291925,3.2487283763979202,631,93
5e3109fa5807b852d9e03002,angry,0.16602108351947759,0.1526464522594049,2.1521643680567983,4.199432961750802,662,84
5e3109a65807b852d9e02ffb,angry,0.15189428414393646,0.152007927244122,2.7264843497120026,4.511854309085007,698,94
5e310acb5807b852d9e0300e,angry,0.14966438266835308,0.1548211130233978,3.0958380602140783,4.953303201493722,450,57
5e310a125807b852d9e03003,angry,0.15631435521952622,0.14871496313923457,2.8842107810229294,4.225326503572726,750,99
5e3109e25807b852d9e02fff,angry,0.17871773821697806,0.1631224658091483,0.7065672419567723,3.7420760969738143,932,125
5e310a705807b852d9e0300a,angry,0.16383929054113652,0.19378831582999334,2.768264396549434,7.609620155198202,730,95
5e31150f5807b852d9e03097,angry,0.14295094970262964,0.10583089322278735,2.7255575831293766,6.864609055689555,321,33
5e310b715807b852d9e03016,angry,0.15456549920778254,0.16551457707981837,1.5811172741223734,3.39777094799248,375,52
5e310b205807b852d9e03012,angry,0.13350855554212307,0.1346697755835131,3.8441781326109776,3.027564994260218,571,71
5e310b575807b852d9e03015,angry,0.14770487375814906,0.15930489607786785,3.9198280966124126,3.3879007313863934,637,84
5e31152f5807b852d9e0309a,angry,0.15763527078835132,0.11822400832731239,3.2722203316333935,5.897984313624487,825,67
5e3117b25807b852d9e030c0,angry,0.15084488017150965,0.12174398377117698,6.122431044377802,5.729637648534587,1106,82
5e315bf65807b852d9e03253,angry,0.16909892413154223,0.08958387835739848,4.7076931143737815,5.546471506514668,759,64
5e311f7d5807b852d9e03174,angry,0.17918692880376266,0.1284613359570137,1.1024843162337916,10.284501975214287,1098,102
5e315c1e5807b852d9e03255,angry,0.15908659648797824,0.09517848037507176,5.143835827700849,6.042923073606342,1079,94
5e315c075807b852d9e03254,angry,0.16808982282276283,0.1121726296373598,4.03109294836247,5.251641623168564,1154,98
5e315c665807b852d9e0325c,angry,0.11078336099620745,0.11074668106951005,7.002604630742449,8.093714366732277,684,84
5e315c755807b852d9e0325d,angry,0.14597749718885344,0.11037774891105988,4.98959543560403,8.345291788408034,1435,114
5e315c9e5807b852d9e03261,angry,0.1484583875985384,0.10712175796234254,1.9486911001824399,6.321410898990421,500,49
5e315d445807b852d9e0326a,angry,0.10384275416950595,0.12637603370648337,7.099298915138121,3.446076168385029,548,52
5e315d5c5807b852d9e0326b,angry,0.09062994155752703,0.10630733292994651,7.192725094410736,7.486301554158914,685,76
5e315c805807b852d9e0325e,angry,0.12729437325739296,0.12403234616488179,5.867020183413212,5.483993317840544,914,106
5e315d895807b852d9e0326d,angry,0.15914853026689071,0.12338864263747293,-0.5955966325182122,11.687730389897874,535,76
5e3163175807b852d9e032c5,angry,0.107102803981925,0.12831076376757874,8.961173080890775,4.487234957126819,693,52
5e31632f5807b852d9e032c6,angry,0.10400064407484684,0.16161745447570372,9.588771425250012,3.0301529730971195,537,41
5e31636a5807b852d9e032cd,angry,0.09649076582543314,0.15615774448711991,12.253657521055885,4.105520503694422,568,43
5e3165825807b852d9e032f6,angry,0.17135092094599846,0.12304103473740653,1.7497159615386593,6.22345597364888,475,44
5e31659c5807b852d9e032f8,angry,0.16018350746433258,0.14231692245977787,2.0119753764369785,4.918566532337446,634,53
5e31656b5807b852d9e032f5,angry,0.18885906176387926,0.12300610401827695,2.7184391075747096,6.185978501485114,626,52
5e3166655807b852d9e03308,angry,0.16515035197725542,0.11849208936963948,0.9882461124166366,12.069899045592342,728,63
5e3167585807b852d9e0331a,angry,0.16962653773750114,0.09793530190269924,3.519604680770258,7.061833962063123,650,53
5e31673e5807b852d9e03319,angry,0.13261776047728338,0.09739877283526363,4.952128779794693,5.981818979050682,892,61
5e3169375807b852d9e03347,angry,0.18987051839386718,0.22629967481349797,7.70165661644139,3.676114675885129,302,28
5e3169555807b852d9e03349,angry,0.16945474204510347,0.14308259924531028,8.655758569136248,3.811492281555361,481,55
5e3167905807b852d9e03320,angry,0.14217415374759812,0.10213162486146964,5.48269253846727,10.106859568694968,844,68
5e316a2f5807b852d9e0335e,angry,0.1285000700652064,0.12955715640846743,8.73910188750553,2.41971662256023,538,46
5e316ad25807b852d9e03368,angry,0.13988779694340348,0.14978589005442575,8.46535074897547,3.3936011757036324,473,49
5e316a865807b852d9e03364,angry,0.12030730420823302,0.10373748654881923,8.85561491470873,3.034100904038781,516,53
5e316ee55807b852d9e033a7,angry,0.14590549165494993,0.1683224182007933,7.650858269265998,4.099703742670034,446,41
5e316aac5807b852d9e03366,angry,0.09750625895264059,0.11289114889080877,8.147738357824839,3.7197405486687636,724,70
5e2fe5c15807b852d9e02be5,angry,0.2202490230044061,0.1988180124085753,-5.909102147977067,17.45272905876004,484,70
5e317c1c5807b852d9e0341a,angry,0.1334687118209713,0.09071934883251004,4.447996748323174,6.323323019817948,1963,168
5e2fc2735807b852d9e02b6f,angry,0.1731189021069023,0.1294735136199949,-0.16993338910407116,12.184219088017214,1047,113
5e2fc2f05807b852d9e02b7e,angry,0.1689899598656582,0.16034055332354338,1.9049519429834532,14.170250684557026,1299,115
5e2fc2af5807b852d9e02b77,angry,0.17561755436271534,0.10518878070023895,0.5391509615819744,13.562656794745699,1116,112
