wav_id,situation,interval_abs_mean,interval_abs_std,pct_rising,pct_falling,pct_flat,pct_step,pct_leap,hist_large_fall,hist_mid_fall,hist_small_fall,hist_flat,hist_small_rise,hist_mid_rise,hist_large_rise,n_intervals
5e2aec8c5807b852d9e021c5,angry,1.3927927927927928,3.12855813180644,0.13513513513513514,0.22522522522522523,0.6396396396396397,0.23423423423423423,0.12612612612612611,0.04504504504504504,0.036036036036036036,0.14414414414414414,0.6396396396396397,0.09009009009009009,0.018018018018018018,0.02702702702702703,111
5e2aecae5807b852d9e021c6,angry,1.0195652173913043,2.302420235621392,0.16304347826086957,0.22826086956521738,0.6086956521739131,0.29347826086956524,0.09782608695652174,0.021739130434782608,0.0,0.20652173913043478,0.6086956521739131,0.10869565217391304,0.043478260869565216,0.010869565217391304,92
5e2aeccc5807b852d9e021c7,angry,1.877777777777778,3.4470957537907863,0.2222222222222222,0.12962962962962962,0.6481481481481481,0.14814814814814814,0.2037037037037037,0.037037037037037035,0.018518518518518517,0.07407407407407407,0.6481481481481481,0.09259259259259259,0.05555555555555555,0.07407407407407407,54
5e2b85635807b852d9e02292,angry,1.0147727272727272,2.0714257152506463,0.13636363636363635,0.22727272727272727,0.6363636363636364,0.26136363636363635,0.10227272727272728,0.022727272727272728,0.056818181818181816,0.14772727272727273,0.6363636363636364,0.11363636363636363,0.022727272727272728,0.0,88
5e2b71b05807b852d9e0225b,angry,1.0707317073170728,2.37638215519542,0.17073170731707318,0.18292682926829268,0.6463414634146342,0.23170731707317074,0.12195121951219512,0.024390243902439025,0.024390243902439025,0.13414634146341464,0.6463414634146342,0.10975609756097561,0.04878048780487805,0.012195121951219513,82
5e2b71d35807b852d9e0225c,angry,1.2099999999999997,2.35451845243505,0.11428571428571428,0.17142857142857143,0.7142857142857143,0.12857142857142856,0.15714285714285714,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.7142857142857143,0.05714285714285714,0.04285714285714286,0.014285714285714285,70
5e2bf19c5807b852d9e023a4,angry,2.339682539682539,4.325653989733978,0.15873015873015872,0.23809523809523808,0.6031746031746031,0.20634920634920634,0.19047619047619047,0.07936507936507936,0.031746031746031744,0.12698412698412698,0.6031746031746031,0.07936507936507936,0.0,0.07936507936507936,63
5e2bf3395807b852d9e023c0,angry,3.5857142857142863,4.742842799748822,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.19047619047619047,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.42857142857142855,0.09523809523809523,0.047619047619047616,0.09523809523809523,21
5e2bf2ef5807b852d9e023ba,angry,0.5415094339622639,0.8757603622996137,0.09433962264150944,0.1509433962264151,0.7547169811320755,0.20754716981132076,0.03773584905660377,0.0,0.0,0.1509433962264151,0.7547169811320755,0.07547169811320754,0.018867924528301886,0.0,53
5e2bf1605807b852d9e0239f,angry,2.1736842105263157,3.536068602761392,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.039473684210526314,0.06578947368421052,0.13157894736842105,0.5263157894736842,0.09210526315789473,0.09210526315789473,0.05263157894736842,76
5e2bf3225807b852d9e023be,angry,0.6962962962962964,1.7273360953452517,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.37037037037037035,0.018518518518518517,0.018518518518518517,0.0,0.2037037037037037,0.6111111111111112,0.16666666666666666,0.0,0.0,54
5e2bf45e5807b852d9e023d6,angry,0.4666666666666668,0.40276819911982,0.16666666666666666,0.25,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.25,0.5833333333333334,0.16666666666666666,0.0,0.0,12
5e2bf3985807b852d9e023c5,angry,2.6590909090909096,4.165295917776387,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.13636363636363635,0.0,0.09090909090909091,22
5e2bf3bc5807b852d9e023c8,angry,1.2973684210526317,2.56448279817991,0.15789473684210525,0.21052631578947367,0.631578947368421,0.21052631578947367,0.15789473684210525,0.05263157894736842,0.0,0.15789473684210525,0.631578947368421,0.13157894736842105,0.0,0.02631578947368421,38
5e2bf1795807b852d9e023a2,angry,1.146,2.480218538758228,0.17,0.17,0.66,0.22,0.12,0.01,0.04,0.12,0.66,0.1,0.04,0.03,100
5e2bf5665807b852d9e023e7,angry,1.3162162162162163,3.30229351205144,0.16216216216216217,0.10810810810810811,0.7297297297297297,0.1891891891891892,0.08108108108108109,0.02702702702702703,0.0,0.08108108108108109,0.7297297297297297,0.10810810810810811,0.0,0.05405405405405406,37
5e2c02f85807b852d9e02427,angry,1.2900000000000003,2.529999999999999,0.25,0.25,0.5,0.4,0.1,0.0,0.0,0.25,0.5,0.2,0.0,0.05,20
5e2c03f65807b852d9e0242c,angry,1.1925925925925929,2.202343184130455,0.25925925925925924,0.18518518518518517,0.5555555555555556,0.25925925925925924,0.18518518518518517,0.037037037037037035,0.0,0.14814814814814814,0.5555555555555556,0.2222222222222222,0.037037037037037035,0.0,27
5e2c02e25807b852d9e02426,angry,1.875806451612903,3.339049772299578,0.16129032258064516,0.25806451612903225,0.5806451612903226,0.20967741935483872,0.20967741935483872,0.06451612903225806,0.016129032258064516,0.1774193548387097,0.5806451612903226,0.06451612903225806,0.06451612903225806,0.03225806451612903,62
5e2bf4ec5807b852d9e023df,angry,1.5145161290322584,2.958413195758265,0.12903225806451613,0.3064516129032258,0.5645161290322581,0.3064516129032258,0.12903225806451613,0.04838709677419355,0.016129032258064516,0.24193548387096775,0.5645161290322581,0.06451612903225806,0.03225806451612903,0.03225806451612903,62
5e2c048d5807b852d9e02431,angry,2.65,4.020509917908423,0.1,0.3333333333333333,0.5666666666666667,0.1,0.3333333333333333,0.06666666666666667,0.1,0.16666666666666666,0.5666666666666667,0.0,0.03333333333333333,0.06666666666666667,30
5e2c031c5807b852d9e02428,angry,1.4462686567164176,2.569414147651547,0.23880597014925373,0.2537313432835821,0.5074626865671642,0.34328358208955223,0.14925373134328357,0.029850746268656716,0.04477611940298507,0.1791044776119403,0.5074626865671642,0.16417910447761194,0.04477611940298507,0.029850746268656716,67
5e2c07c15807b852d9e02447,angry,2.706060606060606,3.694380613518188,0.21212121212121213,0.3939393939393939,0.3939393939393939,0.2727272727272727,0.3333333333333333,0.06060606060606061,0.09090909090909091,0.24242424242424243,0.3939393939393939,0.09090909090909091,0.030303030303030304,0.09090909090909091,33
5e2c08245807b852d9e02449,angry,2.379245283018868,3.709465632602475,0.18867924528301888,0.24528301886792453,0.5660377358490566,0.1509433962264151,0.2830188679245283,0.03773584905660377,0.07547169811320754,0.1320754716981132,0.5660377358490566,0.03773584905660377,0.03773584905660377,0.11320754716981132,53
5e2c07ed5807b852d9e02448,angry,2.293846153846153,3.8458719896724003,0.18461538461538463,0.2,0.6153846153846154,0.13846153846153847,0.24615384615384617,0.06153846153846154,0.06153846153846154,0.07692307692307693,0.6153846153846154,0.06153846153846154,0.046153846153846156,0.07692307692307693,65
5e2d22095807b852d9e0251b,angry,1.4821428571428572,3.0700225186969097,0.16071428571428573,0.16071428571428573,0.6785714285714286,0.17857142857142858,0.14285714285714285,0.05357142857142857,0.017857142857142856,0.08928571428571429,0.6785714285714286,0.08928571428571429,0.017857142857142856,0.05357142857142857,56
5e2d22205807b852d9e0251d,angry,0.569767441860465,0.7863767023569145,0.13953488372093023,0.20930232558139536,0.6511627906976745,0.27906976744186046,0.06976744186046512,0.0,0.023255813953488372,0.18604651162790697,0.6511627906976745,0.13953488372093023,0.0,0.0,43
5e2c085f5807b852d9e0244a,angry,0.4953125000000002,0.8008647060170339,0.125,0.078125,0.796875,0.140625,0.0625,0.0,0.0,0.078125,0.796875,0.09375,0.03125,0.0,64
5e2cdbfb5807b852d9e024e0,angry,1.5701298701298703,3.0463120106533137,0.12987012987012986,0.22077922077922077,0.6493506493506493,0.18181818181818182,0.16883116883116883,0.05194805194805195,0.0,0.16883116883116883,0.6493506493506493,0.06493506493506493,0.025974025974025976,0.03896103896103896,77
5e2d22a05807b852d9e02523,angry,2.3999999999999995,4.575352025128357,0.15384615384615385,0.11538461538461539,0.7307692307692307,0.038461538461538464,0.23076923076923078,0.07692307692307693,0.038461538461538464,0.0,0.7307692307692307,0.038461538461538464,0.038461538461538464,0.07692307692307693,26
5e2d22c05807b852d9e02528,angry,0.34074074074074107,0.46288888296201447,0.14814814814814814,0.1111111111111111,0.7407407407407407,0.25925925925925924,0.0,0.0,0.0,0.1111111111111111,0.7407407407407407,0.14814814814814814,0.0,0.0,27
5e2d22e75807b852d9e0252b,angry,0.6424999999999998,1.0009714031879229,0.15,0.275,0.575,0.375,0.05,0.0,0.025,0.25,0.575,0.125,0.025,0.0,40
5e2d22335807b852d9e0251e,angry,0.34107142857142886,0.326111717116721,0.125,0.10714285714285714,0.7678571428571429,0.23214285714285715,0.0,0.0,0.0,0.10714285714285714,0.7678571428571429,0.125,0.0,0.0,56
5e2d22d65807b852d9e0252a,angry,0.6745762711864409,1.8082291384291054,0.0847457627118644,0.23728813559322035,0.6779661016949152,0.288135593220339,0.03389830508474576,0.03389830508474576,0.0,0.2033898305084746,0.6779661016949152,0.0847457627118644,0.0,0.0,59
5e2d259c5807b852d9e0255b,angry,0.4515151515151517,0.8693854367593351,0.09090909090909091,0.15151515151515152,0.7575757575757576,0.21212121212121213,0.030303030303030304,0.0,0.0,0.15151515151515152,0.7575757575757576,0.06060606060606061,0.030303030303030304,0.0,33
5e2d25cb5807b852d9e0255e,angry,0.6631578947368424,1.977827230578197,0.07894736842105263,0.21052631578947367,0.7105263157894737,0.2631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.18421052631578946,0.7105263157894737,0.07894736842105263,0.0,0.0,38
5e2d25a85807b852d9e0255c,angry,0.9872727272727272,1.973649553994698,0.23636363636363636,0.18181818181818182,0.5818181818181818,0.32727272727272727,0.09090909090909091,0.01818181818181818,0.05454545454545454,0.10909090909090909,0.5818181818181818,0.23636363636363636,0.0,0.0,55
5e2d236c5807b852d9e02539,angry,1.0541666666666667,2.50005208279081,0.19444444444444445,0.18055555555555555,0.625,0.3055555555555556,0.06944444444444445,0.027777777777777776,0.013888888888888888,0.1388888888888889,0.625,0.16666666666666666,0.0,0.027777777777777776,72
5e2dcb7d5807b852d9e0274e,angry,0.8597560975609759,2.149921141837849,0.14634146341463414,0.10975609756097561,0.7439024390243902,0.14634146341463414,0.10975609756097561,0.024390243902439025,0.012195121951219513,0.07317073170731707,0.7439024390243902,0.12195121951219512,0.012195121951219513,0.012195121951219513,82
5e2dcb9f5807b852d9e0274f,angry,1.336470588235294,2.0628277028118194,0.18823529411764706,0.18823529411764706,0.6235294117647059,0.1411764705882353,0.23529411764705882,0.023529411764705882,0.09411764705882353,0.07058823529411765,0.6235294117647059,0.09411764705882353,0.08235294117647059,0.011764705882352941,85
5e2dcbbc5807b852d9e02750,angry,0.9897727272727272,1.9833419783014128,0.17045454545454544,0.125,0.7045454545454546,0.18181818181818182,0.11363636363636363,0.011363636363636364,0.022727272727272728,0.09090909090909091,0.7045454545454546,0.13636363636363635,0.022727272727272728,0.011363636363636364,88
5e2e3fa95807b852d9e0278c,angry,0.6925373134328359,1.5204391974312286,0.1044776119402985,0.13432835820895522,0.7611940298507462,0.13432835820895522,0.1044776119402985,0.014925373134328358,0.029850746268656716,0.08955223880597014,0.7611940298507462,0.05970149253731343,0.04477611940298507,0.0,67
5e2e3fc75807b852d9e0278d,angry,0.7054545454545456,2.019218407009656,0.05454545454545454,0.12727272727272726,0.8181818181818182,0.10909090909090909,0.07272727272727272,0.03636363636363636,0.01818181818181818,0.07272727272727272,0.8181818181818182,0.05454545454545454,0.0,0.0,55
5e2e3fe15807b852d9e0278e,angry,0.5615384615384618,1.4790182788030477,0.1282051282051282,0.08974358974358974,0.782051282051282,0.16666666666666666,0.05128205128205128,0.01282051282051282,0.0,0.07692307692307693,0.782051282051282,0.10256410256410256,0.01282051282051282,0.01282051282051282,78
5e2e40a65807b852d9e02797,angry,0.9535714285714286,1.7523756955148895,0.17857142857142858,0.16666666666666666,0.6547619047619048,0.2261904761904762,0.11904761904761904,0.023809523809523808,0.03571428571428571,0.10714285714285714,0.6547619047619048,0.15476190476190477,0.023809523809523808,0.0,84
5e2e40de5807b852d9e02798,angry,1.4119565217391306,2.5566980399872916,0.21739130434782608,0.2608695652173913,0.5217391304347826,0.29347826086956524,0.18478260869565216,0.03260869565217391,0.021739130434782608,0.20652173913043478,0.5217391304347826,0.15217391304347827,0.043478260869565216,0.021739130434782608,92
5e2e41015807b852d9e02799,angry,0.901388888888889,1.8620846334414465,0.19444444444444445,0.19444444444444445,0.6111111111111112,0.2916666666666667,0.09722222222222222,0.013888888888888888,0.041666666666666664,0.1388888888888889,0.6111111111111112,0.16666666666666666,0.027777777777777776,0.0,72
