wav_id,situation,n_notes,notes_per_sec,note_dur_mean,note_dur_std,note_dur_cv,ioi_mean,ioi_std,ioi_cv,note_interval_semitone_mean,note_interval_semitone_std,pct_notes_rising,pct_notes_falling,pct_notes_repeated,duration_pitch_corr,n_voiced_pitch_frames
5e2984895807b852d9e01990,angry,12,2.205882352941176,0.3413333333333333,0.17591917335968685,0.5153882032022076,0.4538181818181819,0.18996163161965965,0.4185853260849871,3.7950165906380207,4.656138115973962,0.36363636363636365,0.45454545454545453,0.18181818181818182,-0.12344113490717129,72
5e2992895807b852d9e01a7c,angry,17,3.200301204819277,0.28235294117647064,0.15990031496730578,0.5663136155092079,0.32,0.16473008225579197,0.5147815070493499,5.1291292873447,5.238534387503731,0.4375,0.5625,0.0,-0.22528673340593838,83
5e29ac765807b852d9e01c2e,angry,19,3.41235632183908,0.2155789473684211,0.11966194302876033,0.5550724896353628,0.28444444444444444,0.1762063885278416,0.6194755846681931,6.342349948817343,6.236068376382127,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.23252877214781598,78
5e29ac5b5807b852d9e01c2c,angry,18,2.5568181818181817,0.23111111111111113,0.130008926569118,0.5625386245779144,0.3952941176470588,0.3152477577857254,0.7975017682079363,6.9881901014474925,5.931826848096841,0.5294117647058824,0.47058823529411764,0.0,-0.1704940335993223,80
5e29b2345807b852d9e01c7f,angry,9,1.875,0.39822222222222226,0.40676550104391374,1.0214535461482208,0.584,0.4982529478086407,0.8531728558367137,9.249045463531822,6.502892399560607,0.375,0.625,0.0,-0.4514982162491184,61
5e29b2135807b852d9e01c7e,angry,15,2.232142857142857,0.4138666666666667,0.46202306820715733,1.1163572846500256,0.4708571428571429,0.4961000557408984,1.0536105552749662,5.988659367334601,6.060145581625432,0.35714285714285715,0.6428571428571429,0.0,-0.578893797322459,105
5e29ac965807b852d9e01c30,angry,23,2.994791666666667,0.24486956521739137,0.08781764918572244,0.3586303145013522,0.31127272727272726,0.18029324139457353,0.5792131002746229,5.118785729354423,4.034963304963847,0.45454545454545453,0.5454545454545454,0.0,-0.015203024919860331,102
5e29b2545807b852d9e01c80,angry,14,2.3026315789473686,0.384,0.43608649207631794,1.1356419064487446,0.448,0.4587716039767333,1.0240437588766367,6.457953124269058,6.189416684378839,0.46153846153846156,0.5384615384615384,0.0,-0.5822142525061572,92
5e29b2805807b852d9e01c81,angry,9,1.8262987012987013,0.4906666666666667,0.5438954147832303,1.108482502954953,0.56,0.5828481792027834,1.0408003200049702,9.305963853216788,7.154490292348542,0.5,0.5,0.0,-0.4843579207737594,74
5e29b2ac5807b852d9e01c85,angry,16,2.6881720430107525,0.332,0.4130472127977624,1.2441181108366337,0.37546666666666667,0.46672731034536885,1.2430592427522253,6.742140188610407,6.07117508638607,0.4666666666666667,0.5333333333333333,0.0,-0.47172526575326523,90
5e29b2d15807b852d9e01c8c,angry,14,2.4038461538461537,0.3611428571428572,0.2520926295581667,0.6980413002006197,0.4332307692307692,0.3065776733920545,0.7076544307700122,4.097683358632252,5.888299862336938,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.11900734042445466,87
5e2ac3d55807b852d9e01fd6,angry,11,3.50765306122449,0.256,0.1948873800662601,0.7612788283838285,0.23040000000000002,0.08195999023914055,0.3557291243018253,6.145000457308921,4.032310268183644,0.4,0.6,0.0,-0.6558053572677832,49
5e29b2f95807b852d9e01c93,angry,20,2.717391304347826,0.3296,0.15712619132404376,0.47671781348314246,0.3705263157894737,0.17931899491983033,0.4839575146984057,6.064194291749752,6.480737532222712,0.47368421052631576,0.5263157894736842,0.0,0.273763252745643,111
5e29b37c5807b852d9e01ca7,angry,15,2.297794117647059,0.4010666666666667,0.23307093817596014,0.5811276716488367,0.416,0.23170424498238512,0.5569813581307335,4.833116559431027,6.126137396933879,0.2857142857142857,0.6428571428571429,0.07142857142857142,-0.3427908144014853,102
5e29b3a75807b852d9e01cae,angry,18,2.6041666666666665,0.33066666666666666,0.18871259747151078,0.5707034197727141,0.3877647058823529,0.220034096131049,0.5674422988816494,6.015996291597406,7.274159243805318,0.35294117647058826,0.6470588235294118,0.0,0.01643552624039086,107
5e2ac52c5807b852d9e01fe4,angry,13,3.3299180327868854,0.21169230769230774,0.08469981801395816,0.4001081519554709,0.2773333333333334,0.14390120067447512,0.5188745216627708,5.096869270020246,3.8612936736236945,0.4166666666666667,0.5,0.08333333333333333,-0.06732425270841798,56
5e2ac5585807b852d9e01fe7,angry,13,3.385416666666667,0.23138461538461547,0.05347830395667798,0.23112298917447255,0.2986666666666667,0.09540556703999098,0.31943828249996975,7.365260056512071,7.362961890411004,0.3333333333333333,0.5,0.16666666666666666,-0.2577111753552391,54
5e2acaeb5807b852d9e02036,angry,14,3.4722222222222223,0.23771428571428577,0.11955837102282993,0.5029498781008469,0.3003076923076923,0.1781854628514842,0.593342985929635,5.6972028124387055,4.988172807673847,0.46153846153846156,0.5384615384615384,0.0,0.11052861987601571,63
5e2ad33a5807b852d9e020c9,angry,9,2.704326923076923,0.256,0.08533333333333333,0.3333333333333333,0.32,0.06399999999999997,0.1999999999999999,2.4062760517654715,1.039805564536202,0.625,0.375,0.0,0.5360516423673068,41
5e2ad2d85807b852d9e020c1,angry,11,2.5652985074626864,0.3083636363636364,0.13318426929174804,0.4319065336701734,0.3392,0.14608271629457056,0.43066838530238966,4.198215464142116,3.1887634864511294,0.5,0.5,0.0,-0.3204917832139143,60
5e2ac6f85807b852d9e01ffe,angry,16,2.4752475247524752,0.26,0.08304215796810678,0.31939291526194913,0.37973333333333337,0.34223879902132015,0.9012608822541787,3.3797169644309153,1.2611695996705883,0.4666666666666667,0.5333333333333333,0.0,0.1150686311255383,76
5e29b3375807b852d9e01c9b,angry,38,2.7236238532110093,0.33684210526315794,0.18378742387474514,0.5456189146281496,0.3718918918918918,0.20555419930805957,0.5527256812789394,6.025911359880375,6.703529707841396,0.4594594594594595,0.5405405405405406,0.0,0.12137346284288683,213
5e2ad6375807b852d9e020f8,angry,12,2.9296875,0.24533333333333338,0.09717795817753919,0.3961058077888825,0.30836363636363634,0.11191496181336062,0.3629317747485162,7.611663606518089,5.3033310980427695,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.07890194336542787,54
5e2ad4a95807b852d9e020e2,angry,11,2.203525641025641,0.30836363636363634,0.15633488107688034,0.5069822204733738,0.4032,0.21042281245150213,0.5218819753261461,9.33676993077696,5.71980174497462,0.5,0.5,0.0,-0.07716916888126052,57
5e2ad4885807b852d9e020e1,angry,11,1.3973577235772359,0.29090909090909095,0.11039223831860524,0.3794733192202055,0.4992,0.38591522385104204,0.7730673554708375,4.1811263882484315,3.2409109454141722,0.4,0.6,0.0,0.6930952688508547,60
5e2ad5155807b852d9e020e8,angry,13,2.011138613861386,0.3396923076923078,0.26611951757271796,0.7834134348834539,0.42133333333333334,0.3172773059783646,0.7530315806448528,6.326556622420225,4.393241863819315,0.3333333333333333,0.6666666666666666,0.0,-0.4560269822747208,75
5e2ad7bd5807b852d9e0210b,angry,15,3.16722972972973,0.2602666666666667,0.11076910921170918,0.425598524122858,0.3017142857142857,0.1575651468764717,0.5222329678670937,4.935381456646697,5.111014995063221,0.42857142857142855,0.5714285714285714,0.0,-0.48961857735863235,68
5e2ad6e45807b852d9e02100,angry,12,2.4038461538461537,0.31466666666666665,0.14654540441636357,0.4657163275943758,0.4014545454545455,0.2411564424850934,0.6007067181467453,7.800140112786949,8.736018091291951,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.23581215575010853,69
5e2add325807b852d9e02153,angry,10,3.633720930232558,0.24960000000000004,0.09252372668672615,0.37068800755899894,0.2773333333333333,0.10451156235874891,0.37684457581279657,6.047144101485777,6.060069515759869,0.3333333333333333,0.6666666666666666,0.0,-0.4506680884720395,43
5e2adcf75807b852d9e0214e,angry,8,2.314814814814815,0.256,0.1061319932913728,0.414578098794425,0.42057142857142854,0.4159748815022564,0.9890707100936804,10.543539737800026,6.884649065095858,0.42857142857142855,0.5714285714285714,0.0,0.1468615060609903,37
5e2ae57e5807b852d9e0216f,angry,6,2.232142857142857,0.24533333333333332,0.07765450548565886,0.3165265169252399,0.33280000000000004,0.14817071235571494,0.4452244962611626,4.855253456230462,1.1358315741456635,0.4,0.6,0.0,-0.17361455676689883,29
5e2ade005807b852d9e0215c,angry,10,2.297794117647059,0.3008,0.12815990012480502,0.4260634977553358,0.3768888888888889,0.16371007193914802,0.4343722427630696,6.65520395824426,6.559880193971712,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.5847648504832605,55
5e2ae5bb5807b852d9e02171,angry,15,2.9667721518987342,0.2986666666666667,0.1805158041711461,0.6044055943230338,0.33828571428571425,0.1941646681745856,0.5739665022052785,3.398552165306712,2.6829869540142375,0.42857142857142855,0.5714285714285714,0.0,0.27686081185043065,76
5e2ae59c5807b852d9e02170,angry,23,2.702067669172932,0.2977391304347827,0.13557902152436682,0.45536178374130204,0.37527272727272726,0.2053950034397539,0.5473219568404295,6.530496174820516,5.9740358816874,0.4090909090909091,0.5454545454545454,0.045454545454545456,0.0802164788759176,119
5e2aec735807b852d9e021c4,angry,12,2.1802325581395348,0.32,0.15235047314224748,0.47609522856952335,0.4130909090909091,0.24311368629266825,0.5885234483317233,6.44264326558249,8.19212183700352,0.45454545454545453,0.5454545454545454,0.0,-0.38413494213028,69
5e2aec565807b852d9e021c3,angry,16,2.7472527472527473,0.26,0.12283322026227271,0.4724354625472027,0.32,0.1382558015660344,0.4320493798938575,7.935047425493464,6.183307155803649,0.5333333333333333,0.4666666666666667,0.0,0.08472202429332251,77
5e2aeccc5807b852d9e021c7,angry,15,3.125,0.22186666666666668,0.07340650894543042,0.33085866411702414,0.32,0.19947359295333875,0.6233549779791836,7.4685355402176175,6.583615372182955,0.5714285714285714,0.42857142857142855,0.0,0.011963332106965895,58
5e2aec8c5807b852d9e021c5,angry,20,2.540650406504065,0.336,0.18645321128905235,0.5549202716936081,0.39410526315789474,0.18369479685976908,0.466105921519179,8.34808886031628,7.265185783938627,0.2631578947368421,0.7368421052631579,0.0,0.3219512411898501,114
5e2aecae5807b852d9e021c6,angry,21,2.956081081081081,0.26819047619047626,0.15250280841992295,0.568636181963491,0.3456,0.22573045873341954,0.6531552625388296,4.254103841191649,5.49055531044876,0.55,0.45,0.0,-0.06562983920138592,95
5e2b71b05807b852d9e0225b,angry,16,2.7777777777777777,0.32,0.2519682519683779,0.7874007874011809,0.34986666666666666,0.2526356709220261,0.7220912850286569,5.933510301037095,3.5993772982753787,0.3333333333333333,0.6666666666666666,0.0,-0.35502620620720504,85
5e2b85635807b852d9e02292,angry,17,2.9189560439560442,0.30494117647058827,0.13084722595375262,0.4290900542464881,0.356,0.1412515486640766,0.3967740131013388,5.397346233607987,6.771628454010773,0.4375,0.5625,0.0,0.31116133128223267,90
5e2b71d35807b852d9e0225c,angry,15,2.5201612903225805,0.2986666666666667,0.2225221087642504,0.7450517034517312,0.39771428571428574,0.3515247255216356,0.8838624564121584,10.495850446968982,8.682744214445725,0.42857142857142855,0.5714285714285714,0.0,-0.5690423234911591,75
5e2bf3395807b852d9e023c0,angry,5,3.3967391304347827,0.21760000000000002,0.0957864291014129,0.4401949866792872,0.24000000000000002,0.09465727652959385,0.3944053188733077,7.937950124890676,4.218884966768483,0.5,0.5,0.0,-0.586417356180591,22
5e2bf2ef5807b852d9e023ba,angry,9,2.424568965517241,0.3626666666666667,0.25953120129272406,0.7156191212115552,0.42400000000000004,0.25786818338057915,0.6081796777843848,4.515692376671152,5.116971286375607,0.375,0.625,0.0,-0.014882835518867883,55
5e2bf19c5807b852d9e023a4,angry,15,3.498134328358209,0.24746666666666675,0.13799220589906117,0.5576193665102146,0.27885714285714286,0.14834268104766138,0.5319665816258349,4.741264045635837,6.177887135865031,0.21428571428571427,0.6428571428571429,0.14285714285714285,0.2089746476047238,64
5e2bf1605807b852d9e0239f,angry,12,1.8939393939393938,0.2986666666666667,0.12888582371834212,0.43153735619980615,0.4247272727272727,0.19730414496364404,0.46454314952912773,6.146555774646098,4.626661164006868,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.5712949228575246,79
5e2bf3225807b852d9e023be,angry,9,2.5568181818181817,0.35555555555555557,0.17620638852784168,0.4955804677345547,0.424,0.183651844531984,0.4331411427641132,3.432728338960644,3.4158170412236433,0.375,0.625,0.0,0.18772107868292529,55
5e2bf3985807b852d9e023c5,angry,6,2.9296875,0.20266666666666666,0.08599741598185119,0.42432935517360787,0.21760000000000002,0.08681382378400343,0.3989605872426628,3.2345806333442355,2.0795076191631123,0.6,0.4,0.0,-0.2766356606775626,23
5e2bf45e5807b852d9e023d6,angry,3,2.232142857142857,0.256,0.0,0.0,0.256,0.0,0.0,0.9541406783462731,0.2017344155437259,0.5,0.5,0.0,0.0,13
5e2bf1795807b852d9e023a2,angry,20,2.765486725663717,0.3072000000000001,0.26122664488906944,0.850347151331606,0.3671578947368421,0.27377617887954325,0.745663331237288,3.717270853148474,2.530849622187025,0.5263157894736842,0.47368421052631576,0.0,-0.03016636426521956,104
5e2bf3bc5807b852d9e023c8,angry,10,3.720238095238095,0.23680000000000004,0.08610319390127175,0.36361146073172185,0.2631111111111111,0.07039640843812742,0.2675539172057208,5.126644043239169,4.370132969732339,0.3333333333333333,0.6666666666666666,0.0,0.2548348113457929,39
5e2bf5665807b852d9e023e7,angry,9,3.515625,0.26311111111111113,0.11856591644823515,0.4506305946090018,0.296,0.11946547618454466,0.4035995817045428,5.494331566029459,5.052486599649043,0.5,0.5,0.0,-0.18963300580989675,39
5e2c02f85807b852d9e02427,angry,5,1.953125,0.25599999999999995,0.08095430810031053,0.31622776601683805,0.35200000000000004,0.09599999999999992,0.2727272727272725,8.892053382890113,5.093195953375982,0.5,0.5,0.0,0.46335881850511446,23
5e2c03f65807b852d9e0242c,angry,5,1.5943877551020407,0.2944,0.0957864291014129,0.3253615118933862,0.38400000000000006,0.17527121840165305,0.45643546458763806,6.559870827250081,3.9448177425344473,0.5,0.5,0.0,-0.09938874452287415,29
5e2c02e25807b852d9e02426,angry,15,3.605769230769231,0.2432000000000001,0.12628180127529592,0.5192508276122363,0.27885714285714286,0.1686479245320843,0.6047825162523515,7.840689239771181,7.342285023420971,0.5,0.5,0.0,-0.442272332288331,64
5e2bf4ec5807b852d9e023df,angry,11,1.71875,0.32581818181818184,0.11401261348227158,0.3499271061118826,0.4224,0.13786021906264334,0.3263736246748185,7.319711982854402,9.469956207956603,0.4,0.6,0.0,-0.06805090529415342,66
5e2c048d5807b852d9e02431,angry,8,2.358490566037736,0.216,0.09015542135667716,0.4173862099846165,0.2834285714285715,0.11272071319714705,0.39770412922380505,7.7983657382344145,5.692169196197242,0.42857142857142855,0.5714285714285714,0.0,-0.027928098360706945,32
5e2c031c5807b852d9e02428,angry,15,2.5201612903225805,0.25173333333333336,0.14494112214581786,0.5757724661512891,0.29714285714285715,0.18675838368745595,0.6285137912558614,4.725330006611231,3.4032157900595514,0.5,0.5,0.0,-0.1572686408355725,70
5e2c07c15807b852d9e02447,angry,10,2.7412280701754383,0.1792,0.06270693741524935,0.34992710611188255,0.21333333333333332,0.07390083445627206,0.3464101615137753,8.671959983243097,4.878662231157359,0.4444444444444444,0.5555555555555556,0.0,0.26705932237016794,34
5e2c07ed5807b852d9e02448,angry,17,3.018465909090909,0.2371764705882353,0.12943144235422935,0.5457178869101932,0.256,0.13763720427268203,0.5376453291901642,6.068529606017276,3.723291422538166,0.4375,0.5625,0.0,-0.3823611165251587,67
5e2c08245807b852d9e02449,angry,12,2.34375,0.24,0.10161364737737413,0.4233901974057256,0.26763636363636367,0.10144346632240128,0.37903469074266777,6.094135132478224,3.635510439567213,0.2727272727272727,0.7272727272727273,0.0,-0.384732074555496,54
5e2d22095807b852d9e0251b,angry,10,2.7412280701754383,0.33920000000000006,0.27609157900957426,0.8139492305706787,0.39111111111111113,0.2655026446591214,0.6788419891852535,7.461201748266215,6.819186541692213,0.4444444444444444,0.5555555555555556,0.0,0.3434858446793925,57
5e2c085f5807b852d9e0244a,angry,11,2.232142857142857,0.3723636363636364,0.2780579641099293,0.7467376965842827,0.3776,0.29111207463793054,0.7709535874945195,2.262795805297512,0.8408630401743572,0.4,0.6,0.0,0.09306099979835454,65
5e2d22205807b852d9e0251d,angry,8,2.272727272727273,0.336,0.21644398813549895,0.6441785361175564,0.4114285714285714,0.22132513713207225,0.5379430416404534,4.086126283999829,6.889640575383634,0.5714285714285714,0.42857142857142855,0.0,0.2896322860411337,45
5e2d22a05807b852d9e02523,angry,5,2.693965517241379,0.32,0.09914837366290988,0.30983866769659335,0.352,0.09600000000000002,0.27272727272727276,12.006227397561414,5.000014982853617,0.75,0.25,0.0,-0.2029747353986625,27
5e2cdbfb5807b852d9e024e0,angry,19,3.192204301075269,0.2458947368421053,0.1529574742196915,0.6220445227256288,0.30933333333333335,0.2717384363276159,0.8784647726108272,6.482944260737428,5.769450934957156,0.4444444444444444,0.5555555555555556,0.0,0.08321145867928267,80
5e2d22c05807b852d9e02528,angry,3,1.2668918918918919,0.5760000000000001,0.18841089848166076,0.32710225430843876,0.48,0.031999999999999945,0.06666666666666655,2.8218012616057346,0.034089275377099604,0.5,0.5,0.0,-0.22144952204797386,28
5e2d22335807b852d9e0251e,angry,7,1.8538135593220337,0.5211428571428572,0.2592447429258574,0.497454276447643,0.576,0.2394660727535322,0.415739709641549,1.0378690622700306,0.38131657483556536,0.3333333333333333,0.5,0.16666666666666666,0.18077581432898096,57
5e2d22e75807b852d9e0252b,angry,10,3.4722222222222223,0.2688,0.09406040612287404,0.3499271061118826,0.29155555555555557,0.1172794489064579,0.40225420737733275,7.082332638564406,7.658512923464711,0.4444444444444444,0.5555555555555556,0.0,-0.5903633915228732,43
5e2d259c5807b852d9e0255b,angry,5,2.003205128205128,0.4224,0.1924261936431732,0.4555544357082699,0.384,0.10119288512538811,0.26352313834736485,2.870059037603396,1.8145643766884056,0.5,0.5,0.0,-0.7682978219768943,35
5e2d22d65807b852d9e0252a,angry,9,1.9531249999999998,0.4053333333333333,0.20683434058309672,0.5102820902543505,0.47200000000000003,0.20222759455623252,0.42844829355134006,8.967482375973155,8.785797953709702,0.375,0.625,0.0,-0.31180146902250183,62
5e2d25cb5807b852d9e0255e,angry,5,1.6622340425531914,0.4992000000000001,0.24420843556273808,0.48919959047022843,0.608,0.2771281292110205,0.45580284409707317,4.362883500281377,5.027553928246636,0.25,0.75,0.0,0.5006681031595536,40
5e2d25a85807b852d9e0255c,angry,13,3.125,0.2510769230769231,0.09210233567443549,0.3668291555660727,0.29333333333333333,0.12382065883993507,0.42211588240886955,2.4614666682182684,1.3031782419330422,0.5,0.5,0.0,-0.010839249105065155,57
5e2d236c5807b852d9e02539,angry,16,2.8735632183908044,0.28400000000000003,0.12178669878110664,0.4288264041588261,0.32426666666666665,0.14112286215288525,0.4352061949616116,6.072939791475606,8.926806180743148,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.08688157853131044,76
5e2dcb7d5807b852d9e0274e,angry,11,1.931179775280899,0.4596363636363636,0.338456193681431,0.7363564340379235,0.5504,0.44358972034978444,0.8059406256355095,5.11395729674374,4.3023379061548646,0.4,0.6,0.0,0.08448302451322574,84
5e2dcb9f5807b852d9e0274f,angry,19,3.373579545454546,0.25600000000000006,0.12967327363314632,0.5065362251294777,0.3057777777777778,0.14556081415437308,0.4760346393129933,3.7983874481657147,2.8709332781350994,0.4444444444444444,0.5,0.05555555555555555,0.46191806474726893,87
5e2dcbbc5807b852d9e02750,angry,15,2.391581632653061,0.3328000000000001,0.25939087622093937,0.7794197001831109,0.42057142857142854,0.34440792140502613,0.8189047044277117,3.3695249011979733,3.004647090177385,0.35714285714285715,0.6428571428571429,0.0,0.6471438992843331,91
5e2e3fa95807b852d9e0278c,angry,8,1.5625,0.49600000000000005,0.3823297006511527,0.7708260093773239,0.4937142857142857,0.3695795736028844,0.7485697382002867,2.6270849008365795,2.8278105261367044,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.35768348098809855,69
5e2e3fc75807b852d9e0278d,angry,7,1.3177710843373494,0.5028571428571429,0.3738523117761988,0.7434563018276681,0.7680000000000001,0.5341859850900872,0.6955546680860509,5.737295654729272,3.8615975484005287,0.3333333333333333,0.5,0.16666666666666666,-0.3586962677564108,58
5e2e3fe15807b852d9e0278e,angry,14,2.4038461538461537,0.3702857142857144,0.2717213458599055,0.7338153630475841,0.4283076923076923,0.3228277427348678,0.7537285660117244,4.628817367600107,3.379817577497146,0.6153846153846154,0.38461538461538464,0.0,0.3616283361408281,84
5e2e40a65807b852d9e02797,angry,14,2.3521505376344085,0.3428571428571429,0.18675838368745598,0.5447119524217465,0.4184615384615385,0.22816748753243501,0.5452531871179512,5.492581082541046,7.12514264361892,0.5384615384615384,0.46153846153846156,0.0,0.7369328934020936,86
5e2e41015807b852d9e02799,angry,14,2.916666666666667,0.3062857142857144,0.13066611134131614,0.4266151023270582,0.3495384615384616,0.18551575317087285,0.5307448924342753,5.007636635703917,5.367050425712628,0.5384615384615384,0.46153846153846156,0.0,0.27305919136842377,74
5e2e40de5807b852d9e02798,angry,17,2.7960526315789473,0.2936470588235294,0.14897964376402356,0.5073425368566508,0.364,0.1777638883463117,0.4883623306217355,5.392210357553388,5.965354829899324,0.4375,0.5,0.0625,0.11413501664637508,94
5e2e41175807b852d9e0279a,angry,17,2.6041666666666665,0.33129411764705885,0.2533845635081614,0.7648326668392655,0.396,0.2582092174962001,0.6520434785257578,4.21993026828738,4.581110571479581,0.4375,0.5,0.0625,0.37076576050866006,92
5e2d41825807b852d9e02586,angry,19,2.453512396694215,0.3267368421052632,0.17234996285259496,0.5274886105346817,0.384,0.2356343683666616,0.6136311676215146,3.152322396188288,3.1333469892353474,0.4444444444444444,0.5555555555555556,0.0,-0.24238564438365195,104
5e2d7c1b5807b852d9e025c7,angry,6,1.5625,0.288,0.11537764081484765,0.4006168083848877,0.4992,0.3805713599313538,0.7623624998624877,7.819399108274405,8.82365572781336,0.4,0.4,0.2,-0.28396914326680434,31
5e2d41b05807b852d9e02588,angry,11,1.9531250000000002,0.39563636363636356,0.22638634424254508,0.5722081311277565,0.4608,0.24918940587432684,0.540775620386994,3.112422245374083,2.8095921832013353,0.3,0.5,0.2,-0.35972285337297566,73
5e2d419b5807b852d9e02587,angry,17,2.629950495049505,0.3275294117647059,0.24135258992677058,0.7368882953942348,0.31600000000000006,0.19915822855207357,0.6302475587090934,4.03500401174404,2.950636936212745,0.4375,0.5625,0.0,-0.3024572285964076,91
