wav_id,situation,arousal,dominance,valence
5e2c02e25807b852d9e02426,angry,0.6700845956802368,0.6802797317504883,0.39744290709495544
5e2c02f85807b852d9e02427,angry,0.4722895622253418,0.5106180310249329,0.44246724247932434
5e2c031c5807b852d9e02428,angry,0.5765911936759949,0.5627879500389099,0.4966604709625244
5e2c03f65807b852d9e0242c,angry,0.5473536252975464,0.5505378842353821,0.46889203786849976
5e2c048d5807b852d9e02431,angry,0.5281062126159668,0.5205597877502441,0.42176809906959534
5e2c07c15807b852d9e02447,angry,0.7572987675666809,0.7154624462127686,0.3860935866832733
5e2c07ed5807b852d9e02448,angry,0.7152390480041504,0.6665023565292358,0.6292983889579773
5e2c08245807b852d9e02449,angry,0.6677950620651245,0.6313485503196716,0.4750353991985321
5e2c085f5807b852d9e0244a,angry,0.6243889331817627,0.5724596977233887,0.4737386703491211
5e2cdbfb5807b852d9e024e0,angry,0.2323373705148697,0.32979556918144226,0.2457243800163269
5e2d22095807b852d9e0251b,angry,0.3361610472202301,0.40727269649505615,0.4447551667690277
5e2d22205807b852d9e0251d,angry,0.22985494136810303,0.3342960774898529,0.3759933114051819
5e2d22335807b852d9e0251e,angry,0.251729279756546,0.3578079640865326,0.2557727098464966
5e2d22a05807b852d9e02523,angry,0.2242966741323471,0.2920514941215515,0.32898959517478943
5e2d22c05807b852d9e02528,angry,0.17468225955963135,0.26124486327171326,0.45343533158302307
5e2d22d65807b852d9e0252a,angry,0.1469227522611618,0.24347764253616333,0.310995489358902
5e2d22e75807b852d9e0252b,angry,0.2347206175327301,0.2968977689743042,0.38105496764183044
5e2d236c5807b852d9e02539,angry,0.18403346836566925,0.27968287467956543,0.39079567790031433
5e2d259c5807b852d9e0255b,angry,0.20876182615756989,0.30042320489883423,0.26101571321487427
5e2d25a85807b852d9e0255c,angry,0.2657829523086548,0.3501412272453308,0.3528602719306946
5e2d25cb5807b852d9e0255e,angry,0.23300200700759888,0.3182523250579834,0.3272733986377716
5e2dcb7d5807b852d9e0274e,angry,0.26774024963378906,0.3561593294143677,0.33454957604408264
5e2dcb9f5807b852d9e0274f,angry,0.25349125266075134,0.34489500522613525,0.27267321944236755
5e2dcbbc5807b852d9e02750,angry,0.2065453976392746,0.3263589143753052,0.28031495213508606
5e2e3fa95807b852d9e0278c,angry,0.18271297216415405,0.3067481517791748,0.2664949595928192
5e2e3fc75807b852d9e0278d,angry,0.34353989362716675,0.4110864996910095,0.2707500755786896
5e2e3fe15807b852d9e0278e,angry,0.14106003940105438,0.27441591024398804,0.26248952746391296
5e2e40a65807b852d9e02797,angry,0.38390597701072693,0.462751179933548,0.3213730752468109
5e2e40de5807b852d9e02798,angry,0.4834589958190918,0.5424215793609619,0.3679179549217224
5e2e41015807b852d9e02799,angry,0.3489834666252136,0.43950140476226807,0.3213057219982147
5e2e41175807b852d9e0279a,angry,0.39362138509750366,0.45829907059669495,0.3478369414806366
5e2d414b5807b852d9e02583,angry,0.21798375248908997,0.3054521977901459,0.2708216607570648
5e2d41825807b852d9e02586,angry,0.21785876154899597,0.3354194760322571,0.38985732197761536
5e2d419b5807b852d9e02587,angry,0.15958687663078308,0.28229889273643494,0.3418746888637543
5e2d41b05807b852d9e02588,angry,0.21335098147392273,0.31215232610702515,0.36752381920814514
5e2d7c1b5807b852d9e025c7,angry,0.3548122048377991,0.4532078802585602,0.4292430579662323
5e2d7c2b5807b852d9e025c8,angry,0.6007044315338135,0.6088026762008667,0.5291678309440613
5e2d7c3c5807b852d9e025c9,angry,0.5493484735488892,0.5786016583442688,0.49198412895202637
5e2d7c5d5807b852d9e025ca,angry,0.5171123743057251,0.552385687828064,0.42567673325538635
5e2d7c755807b852d9e025cb,angry,0.5612321496009827,0.6144458651542664,0.5058287978172302
5e2d8be85807b852d9e02644,angry,0.5007590055465698,0.5226148366928101,0.49032115936279297
5e2d8c945807b852d9e0264a,angry,0.4370171129703522,0.48121926188468933,0.35062018036842346
5e2d8cac5807b852d9e0264b,angry,0.4327050447463989,0.4743483066558838,0.4758632481098175
5e2d8cbf5807b852d9e0264c,angry,0.35160350799560547,0.4110286235809326,0.40110623836517334
5e2d8ccf5807b852d9e0264d,angry,0.43076568841934204,0.539453387260437,0.41261401772499084
5e2d8cdf5807b852d9e0264e,angry,0.5324628353118896,0.564712405204773,0.5488908886909485
5e2d8d535807b852d9e02652,angry,0.4876929223537445,0.4932478070259094,0.18015508353710175
5e2d8d665807b852d9e02653,angry,0.6926195621490479,0.6811293363571167,0.5711808204650879
5e2d8d7b5807b852d9e02654,angry,0.5276592969894409,0.5683596134185791,0.44812628626823425
5e2d8d955807b852d9e02655,angry,0.369573712348938,0.45184698700904846,0.44803962111473083
5e2d91185807b852d9e02673,angry,0.2915193438529968,0.4010104537010193,0.5214805006980896
5e2d912b5807b852d9e02674,angry,0.28527531027793884,0.3950243294239044,0.44324102997779846
5e2d91635807b852d9e02678,angry,0.19723539054393768,0.32519814372062683,0.3802122175693512
5e2d956a5807b852d9e026b7,angry,0.20941424369812012,0.3318784534931183,0.39111682772636414
5e2d959c5807b852d9e026ba,angry,0.20917584002017975,0.318972647190094,0.32874488830566406
5e2d95ad5807b852d9e026bb,angry,0.25152766704559326,0.32983484864234924,0.38361242413520813
5e2d95ca5807b852d9e026bc,angry,0.25453636050224304,0.3782352805137634,0.2792351245880127
5e2d963f5807b852d9e026c0,angry,0.31753605604171753,0.37908419966697693,0.3966120779514313
5e2d96695807b852d9e026c3,angry,0.27435117959976196,0.3810310959815979,0.36652496457099915
5e2d96c35807b852d9e026cb,angry,0.2852688431739807,0.40533918142318726,0.42069941759109497
5e2d96d65807b852d9e026cc,angry,0.2664462924003601,0.37406742572784424,0.4096567928791046
5e2d97995807b852d9e026d5,angry,0.21958228945732117,0.3502466082572937,0.35140666365623474
5e2d97d95807b852d9e026d9,angry,0.2536770701408386,0.37778353691101074,0.42891034483909607
5e2e48585807b852d9e027b5,angry,0.4152415990829468,0.48565125465393066,0.3842213451862335
5e2e48795807b852d9e027b7,angry,0.4864586293697357,0.5278385281562805,0.40856051445007324
5e2e48af5807b852d9e027bb,angry,0.38753053545951843,0.4467124342918396,0.3910370171070099
5e2e4d985807b852d9e027dc,angry,0.6283705830574036,0.6409788727760315,0.48446449637413025
5e2e4e2a5807b852d9e027df,angry,0.5896282196044922,0.6250165700912476,0.4720260798931122
5e2ec6565807b852d9e02875,angry,0.3875214457511902,0.4728379547595978,0.4335033595561981
5e2ecb175807b852d9e02891,angry,0.23390483856201172,0.3487706482410431,0.3778184950351715
5e2ecd5d5807b852d9e028ba,angry,0.5090277791023254,0.5651190280914307,0.3462936282157898
5e2ecd715807b852d9e028bc,angry,0.3361263871192932,0.3962448239326477,0.4855635464191437
5e2ecd9f5807b852d9e028c2,angry,0.2534655034542084,0.3661583960056305,0.4558139741420746
5e2ed4715807b852d9e0290e,angry,0.25315502285957336,0.3541206121444702,0.43291524052619934
5e2ed5ad5807b852d9e02918,angry,0.35609832406044006,0.41764628887176514,0.45052504539489746
5e2ed5db5807b852d9e0291a,angry,0.29936403036117554,0.37972763180732727,0.4010064899921417
5e2ed62c5807b852d9e0291e,angry,0.3467523753643036,0.4255009591579437,0.39316633343696594
5e2ee8ff5807b852d9e0296f,angry,0.44753143191337585,0.49301180243492126,0.3532618582248688
5e2ee9545807b852d9e02978,angry,0.4978475272655487,0.5259567499160767,0.424931138753891
5e2ee9725807b852d9e02979,angry,0.3588091731071472,0.42839115858078003,0.5553805232048035
5e2eeeba5807b852d9e029a2,angry,0.5632069706916809,0.6036880016326904,0.3817041218280792
5e2eeed15807b852d9e029a3,angry,0.5936121344566345,0.6200390458106995,0.5291852355003357
5e2eeeef5807b852d9e029a4,angry,0.44627535343170166,0.5108997821807861,0.3711566627025604
5e2eef045807b852d9e029a5,angry,0.6349823474884033,0.6632473468780518,0.4978078305721283
5e2ef7b65807b852d9e02a28,angry,0.5606135129928589,0.5694112181663513,0.3690315783023834
5e2ef7ff5807b852d9e02a29,angry,0.46567633748054504,0.5139391422271729,0.328321248292923
5e2ef8575807b852d9e02a2a,angry,0.5123189091682434,0.5549813508987427,0.3824233412742615
5e2ef8755807b852d9e02a2b,angry,0.6208643913269043,0.622765302658081,0.4544275104999542
5e2ef9535807b852d9e02a33,angry,0.5827778577804565,0.6125673055648804,0.4398386776447296
5e2ef97b5807b852d9e02a34,angry,0.34663546085357666,0.4128337800502777,0.3145528733730316
5e2ef99f5807b852d9e02a35,angry,0.4070661962032318,0.4758230447769165,0.3001842200756073
5e2ef9c15807b852d9e02a36,angry,0.4525480270385742,0.521141767501831,0.3503262996673584
5e27fbdc5807b852d9e0159d,angry,0.3850399851799011,0.46540915966033936,0.4332149922847748
5e27fbee5807b852d9e0159e,angry,0.38715851306915283,0.44017457962036133,0.32875558733940125
5e27fc015807b852d9e0159f,angry,0.4876944422721863,0.5462899804115295,0.537704586982727
5e27fc205807b852d9e015a2,angry,0.3987542390823364,0.47223371267318726,0.38043105602264404
5e27fc345807b852d9e015a3,angry,0.30843693017959595,0.3816593885421753,0.3162311017513275
5e2870915807b852d9e016e4,angry,0.2938248813152313,0.3716576099395752,0.4299077093601227
5e2878915807b852d9e01734,angry,0.4275709390640259,0.49249035120010376,0.5241427421569824
5e2acb335807b852d9e02042,angry,0.2892226278781891,0.29289013147354126,0.30236008763313293
5e2aeb9f5807b852d9e021bc,angry,0.7724435329437256,0.7802673578262329,0.5967276096343994
5e2aebce5807b852d9e021bf,angry,0.5874446630477905,0.6189582943916321,0.40412163734436035
5e2aefca5807b852d9e021e0,angry,0.6661068797111511,0.6629976034164429,0.3397275507450104
5e2aefe75807b852d9e021e1,angry,0.517401933670044,0.5275047421455383,0.6045446395874023
5e2edcb65807b852d9e02925,angry,0.6102925539016724,0.5830665826797485,0.5033671259880066
5e2f07dd5807b852d9e02ab9,angry,0.31057167053222656,0.3850564956665039,0.4671647250652313
5e2f07f15807b852d9e02abc,angry,0.46560776233673096,0.5059008002281189,0.4010618329048157
5e2fbf985807b852d9e02b34,angry,0.17825427651405334,0.2997792661190033,0.37103232741355896
5e300c5d5807b852d9e02d2c,angry,0.38009506464004517,0.47968369722366333,0.5225718021392822
5e3118c35807b852d9e030d1,angry,0.30982547998428345,0.42073166370391846,0.3731044828891754
5e3119e75807b852d9e030e4,angry,0.28227949142456055,0.39201784133911133,0.33562803268432617
5e30e5ef5807b852d9e02ee2,angry,0.39209461212158203,0.45305851101875305,0.45081719756126404
5e30e6085807b852d9e02ee3,angry,0.3379303514957428,0.41259753704071045,0.32316306233406067
5e30e6205807b852d9e02ee4,angry,0.46551603078842163,0.5238412618637085,0.6139503717422485
5e30f3785807b852d9e02f49,angry,0.32588183879852295,0.4530820846557617,0.3704127073287964
5e30f38f5807b852d9e02f4a,angry,0.20757949352264404,0.3470746576786041,0.4029075801372528
5e30f3a15807b852d9e02f4b,angry,0.490481436252594,0.5545790195465088,0.2162693291902542
5e3106495807b852d9e02fcf,angry,0.23368243873119354,0.35177308320999146,0.36968904733657837
5e31065e5807b852d9e02fd0,angry,0.24879127740859985,0.39578747749328613,0.43657615780830383
5e3106925807b852d9e02fd3,angry,0.1739506721496582,0.32361698150634766,0.24007155001163483
5e3106a65807b852d9e02fd4,angry,0.22432619333267212,0.3364645540714264,0.3593200147151947
5e3109a65807b852d9e02ffb,angry,0.3395945429801941,0.4552881717681885,0.31020647287368774
5e3109e25807b852d9e02fff,angry,0.28778865933418274,0.382307231426239,0.3523167073726654
5e3109fa5807b852d9e03002,angry,0.34189504384994507,0.4323582053184509,0.2972811162471771
5e310a125807b852d9e03003,angry,0.3116454482078552,0.4429728090763092,0.436619371175766
5e310a705807b852d9e0300a,angry,0.14812630414962769,0.26461857557296753,0.3138956129550934
5e310acb5807b852d9e0300e,angry,0.32836952805519104,0.38569849729537964,0.43546000123023987
5e310b205807b852d9e03012,angry,0.39413121342658997,0.5056548714637756,0.5130090713500977
5e310b575807b852d9e03015,angry,0.30310502648353577,0.4181276559829712,0.33722367882728577
5e310b715807b852d9e03016,angry,0.35116779804229736,0.46068915724754333,0.41609230637550354
5e31150f5807b852d9e03097,angry,0.36758336424827576,0.45211663842201233,0.3436736762523651
5e31152f5807b852d9e0309a,angry,0.3812837600708008,0.4418899416923523,0.47872480750083923
5e3117b25807b852d9e030c0,angry,0.48497474193573,0.4910565912723541,0.571392297744751
5e311f7d5807b852d9e03174,angry,0.41401296854019165,0.48241132497787476,0.38339510560035706
5e315bf65807b852d9e03253,angry,0.381401002407074,0.48097485303878784,0.3360118567943573
5e315c075807b852d9e03254,angry,0.36611199378967285,0.4850957989692688,0.375883013010025
5e315c1e5807b852d9e03255,angry,0.39236944913864136,0.4941408336162567,0.4153841733932495
5e315c665807b852d9e0325c,angry,0.15487876534461975,0.2619541883468628,0.4725498557090759
5e315c755807b852d9e0325d,angry,0.4057268500328064,0.4742271304130554,0.42318886518478394
5e315c805807b852d9e0325e,angry,0.2524092495441437,0.32390299439430237,0.4611506462097168
5e315c9e5807b852d9e03261,angry,0.2066682130098343,0.31490007042884827,0.40098288655281067
5e315d445807b852d9e0326a,angry,0.3319135308265686,0.39206916093826294,0.4184769093990326
5e315d5c5807b852d9e0326b,angry,0.1286451369524002,0.26478809118270874,0.403240829706192
5e315d895807b852d9e0326d,angry,0.06693155318498611,0.1867336481809616,0.22393132746219635
5e3163175807b852d9e032c5,angry,0.3617628216743469,0.42988497018814087,0.4877580404281616
5e31632f5807b852d9e032c6,angry,0.4603270888328552,0.5322920680046082,0.5190826058387756
5e31636a5807b852d9e032cd,angry,0.2504943311214447,0.33908921480178833,0.44590628147125244
5e31656b5807b852d9e032f5,angry,0.47507530450820923,0.5590447783470154,0.3705378472805023
5e3165825807b852d9e032f6,angry,0.4915173053741455,0.5535948276519775,0.3848403990268707
5e31659c5807b852d9e032f8,angry,0.5886827707290649,0.635669469833374,0.38129547238349915
5e3166655807b852d9e03308,angry,0.4066466689109802,0.481521874666214,0.3184080123901367
5e31673e5807b852d9e03319,angry,0.6017755270004272,0.6540778875350952,0.24401716887950897
5e3167585807b852d9e0331a,angry,0.4478840231895447,0.5317477583885193,0.3753637969493866
5e3167905807b852d9e03320,angry,0.43840518593788147,0.5090211033821106,0.4601551592350006
5e3169375807b852d9e03347,angry,0.38515740633010864,0.472115695476532,0.29266950488090515
5e3169555807b852d9e03349,angry,0.31423288583755493,0.3940093219280243,0.29224780201911926
5e316a2f5807b852d9e0335e,angry,0.36511924862861633,0.42318904399871826,0.41831228137016296
5e316a865807b852d9e03364,angry,0.4032427668571472,0.48663684725761414,0.4948016107082367
5e316aac5807b852d9e03366,angry,0.3582458198070526,0.44419100880622864,0.49464526772499084
5e316ad25807b852d9e03368,angry,0.3079703450202942,0.38679978251457214,0.36904504895210266
5e316ee55807b852d9e033a7,angry,0.3160093426704407,0.3875488042831421,0.365640252828598
5e317c1c5807b852d9e0341a,angry,0.5231816172599792,0.5447731018066406,0.40909311175346375
5e2fc2735807b852d9e02b6f,angry,0.28163638710975647,0.3496735692024231,0.37712201476097107
5e2fc2af5807b852d9e02b77,angry,0.23787695169448853,0.3306223750114441,0.37131646275520325
5e2fc2d45807b852d9e02b7b,angry,0.28296032547950745,0.36165064573287964,0.44917717576026917
5e2fc2f05807b852d9e02b7e,angry,0.28353041410446167,0.365168035030365,0.43752068281173706
5e2fe5c15807b852d9e02be5,angry,0.269300639629364,0.35598212480545044,0.5567029118537903
5e2fe6315807b852d9e02be9,angry,0.22342495620250702,0.3796733021736145,0.20114396512508392
5e2fe65d5807b852d9e02beb,angry,0.2777588367462158,0.3795517086982727,0.48505619168281555
5e2fe68c5807b852d9e02bed,angry,0.3044700622558594,0.3898247480392456,0.33465543389320374
5e2fe6a55807b852d9e02bee,angry,0.251166969537735,0.33660492300987244,0.4586368501186371
5e2fe7d25807b852d9e02bf2,angry,0.10930328071117401,0.23900260031223297,0.3017457127571106
5e2fe7e55807b852d9e02bf3,angry,0.22720083594322205,0.32237446308135986,0.386229008436203
5e2fe81f5807b852d9e02bf6,angry,0.2224191129207611,0.31826114654541016,0.37335100769996643
5e2fe8335807b852d9e02bf7,angry,0.24136832356452942,0.3394767642021179,0.41003572940826416
5e2fe84d5807b852d9e02bf8,angry,0.300167053937912,0.3971186578273773,0.3333715498447418
5e2fe90a5807b852d9e02bfc,angry,0.2245771884918213,0.3340049088001251,0.5253671407699585
5e2fe9275807b852d9e02bfd,angry,0.11620413511991501,0.24956220388412476,0.3309025764465332
5e2fe97e5807b852d9e02c00,angry,0.15434730052947998,0.26097506284713745,0.30968400835990906
5e2fe99a5807b852d9e02c01,angry,0.16729885339736938,0.272566556930542,0.38719215989112854
5e2ffb615807b852d9e02c85,angry,0.22643022239208221,0.29725542664527893,0.4682060182094574
5e2ffb755807b852d9e02c87,angry,0.04478173330426216,0.18853618204593658,0.36002448201179504
5e2ffb865807b852d9e02c88,angry,0.13565924763679504,0.24731869995594025,0.4588671624660492
5e2ffba25807b852d9e02c89,angry,0.09060859680175781,0.2196873128414154,0.35822340846061707
5e2ffc405807b852d9e02c8d,angry,0.18530946969985962,0.30848196148872375,0.2503480017185211
5e2ffd3e5807b852d9e02ca1,angry,0.01718825101852417,0.14055341482162476,0.35342779755592346
5e2ffd565807b852d9e02ca4,angry,-0.0656091570854187,0.047117482870817184,0.16471849381923676
5e2ffd695807b852d9e02ca7,angry,0.22863222658634186,0.3408108651638031,0.3887045085430145
5e2ffd725807b852d9e02ca8,angry,0.025609325617551804,0.15120209753513336,0.3054344654083252
5e30024a5807b852d9e02cf2,angry,0.08611681312322617,0.19522979855537415,0.27640295028686523
5e30025a5807b852d9e02cf3,angry,-0.015755511820316315,0.09704774618148804,0.3331621587276459
5e3002885807b852d9e02cf5,angry,0.1507967710494995,0.2261095643043518,0.44636014103889465
5e30029c5807b852d9e02cf6,angry,0.04662736877799034,0.15148872137069702,0.32257580757141113
5e302c405807b852d9e02db4,angry,0.665891706943512,0.6534643769264221,0.5224264860153198
5e302c545807b852d9e02db6,angry,0.6913792490959167,0.6880612969398499,0.5445652604103088
5e3030f85807b852d9e02de8,angry,0.4104014039039612,0.4662843346595764,0.5045194625854492
5e3031135807b852d9e02de9,angry,0.38288307189941406,0.47034141421318054,0.544253945350647
5e3037955807b852d9e02e29,angry,0.433573842048645,0.4760703146457672,0.4810382127761841
5e3037b25807b852d9e02e2a,angry,0.1995885968208313,0.26039919257164,0.31325820088386536
5e3037ef5807b852d9e02e2c,angry,0.4847213625907898,0.5359950065612793,0.5552895069122314
5e30380d5807b852d9e02e2d,angry,0.3093951344490051,0.40516480803489685,0.3053014576435089
5e3038935807b852d9e02e31,angry,0.1739506721496582,0.288127601146698,0.439260333776474
5e3038b35807b852d9e02e32,angry,0.26319822669029236,0.35021138191223145,0.42735812067985535
5e3038ce5807b852d9e02e33,angry,0.3612991273403168,0.4108309745788574,0.3797108829021454
5e3038ea5807b852d9e02e34,angry,0.32755282521247864,0.393583208322525,0.45196297764778137
5e3039065807b852d9e02e35,angry,0.34120988845825195,0.3744128346443176,0.4799709618091583
5e3039a85807b852d9e02e3a,angry,0.4514203667640686,0.510374903678894,0.42755401134490967
5e3039d05807b852d9e02e3c,angry,0.407067209482193,0.4075862169265747,0.4249379634857178
5e303a2e5807b852d9e02e42,angry,0.27501845359802246,0.4029157757759094,0.40539950132369995
5e303ecf5807b852d9e02e77,angry,0.38066619634628296,0.4439256191253662,0.4517019987106323
5e303f055807b852d9e02e79,angry,0.44136175513267517,0.50296950340271,0.49135276675224304
5e303f225807b852d9e02e7a,angry,0.31041207909584045,0.3894847333431244,0.38270384073257446
5e3241b55807b852d9e036ac,angry,0.43866682052612305,0.5187154412269592,0.5044246912002563
5e3241c75807b852d9e036ad,angry,0.4109843373298645,0.4773046672344208,0.4280003011226654
5e3242035807b852d9e036b0,angry,0.3877407908439636,0.4729432463645935,0.5202881693840027
5e324fd35807b852d9e03707,angry,0.6297365427017212,0.644187331199646,0.5212844014167786
5e32507b5807b852d9e0370c,angry,0.46267861127853394,0.5156271457672119,0.4421748220920563
5e32508f5807b852d9e0370d,angry,0.47035664319992065,0.5285172462463379,0.5561556816101074
5e3250a35807b852d9e0370e,angry,0.6273072957992554,0.6775193810462952,0.31772786378860474
5e3250be5807b852d9e0370f,angry,0.46725818514823914,0.5375478267669678,0.4865629971027374
5e3251595807b852d9e03715,angry,0.4973990321159363,0.5656227469444275,0.5608099699020386
5e32516d5807b852d9e03716,angry,0.5281190276145935,0.5853979587554932,0.271632581949234
5e326c415807b852d9e0379d,angry,0.38038742542266846,0.44655585289001465,0.35768067836761475
5e326c915807b852d9e037a2,angry,0.3605729043483734,0.448271244764328,0.45599791407585144
5e328b535807b852d9e037d4,angry,0.3382294178009033,0.43167418241500854,0.35645008087158203
5e328b645807b852d9e037d5,angry,0.359358012676239,0.43272116780281067,0.441296249628067
5e328b885807b852d9e037d6,angry,0.3068176805973053,0.4001120924949646,0.4183349907398224
5e328bb05807b852d9e037d7,angry,0.3685970604419708,0.46709102392196655,0.4708590805530548
