error,existing_repo_hnr_mean,existing_repo_jitter,existing_repo_shimmer,praat_jitter,praat_shimmer,situation,wav_id
,0.7553889190257813,0.16209216243965746,0.13630021609988438,0.03651558031721881,0.18722166450016298,angry,5e3638b7bacf60088a5adbe7
,7.905072292205561,0.13830219289564774,0.11250299523769647,0.023800522307821866,0.0962270027781903,angry,5e411a8748600202f726fb49
,4.165573359531967,0.16269009662994713,0.13155181552019696,0.019888130135260168,0.11314937502979025,angry,5e4156089306c7039ddcca7f
,6.334267477164714,0.14811526750270818,0.11529893639087187,0.03725318768781534,0.13202766514822,angry,5e4603262a2d173b73a02a5b
,4.828321865800492,0.14071618982644704,0.11994758123121359,0.01800791547816718,0.12348135941454741,angry,5f812169d338b948c4e68fa6
,-0.07001315591565824,0.16899333567169414,0.16361066018757886,0.01702034759490378,0.14698534209544115,angry,5e415417189842034d9f72af
,5.285963511104043,0.16029265779520235,0.12069467851413691,0.0182219017185335,0.1129922087485537,angry,5e395fc2ee8206179943d42d
,-1.334944953062217,0.1914763449246651,0.1378247798572791,0.02334765281730861,0.12249366078695595,angry,5fb383af75b0a9389bf39766
,3.1858360667147165,0.12601700430961266,0.16828453775637664,0.027740794644043453,0.09682431278273829,angry,5e3629138661d6073410fa76
,4.207594533552847,0.1168454341556242,0.07454938789243862,0.02009142155868921,0.08150722613848554,angry,5e495785963e443aee02b53a
,2.5108149673920592,0.139958146566236,0.08203016102648891,0.009581738134231393,0.07295334562089184,angry,5fbb6e50576e9378b67acbb4
,5.3949823897478035,0.1483453722711367,0.1528590483292959,0.018549428803046417,0.10828981415751009,angry,5f633e9c2e23c7161accd578
,4.955498089995911,0.1480444575840149,0.12019388113496524,0.021052855606941645,0.09038185618566483,angry,5e49400ec38c123b9ec6dab2
,4.447996748323174,0.1334687118209713,0.09071934883251004,0.014435992682302622,0.08250802934842985,angry,5e317c1c5807b852d9e0341a
,2.656361038690432,0.15081512614670806,0.11633869446201846,0.02344257763137351,0.11801692099476513,angry,5e37e8c3ee8206179943cbc3
,3.5085634758205826,0.15208137430838267,0.10593773020099995,0.024734864331427873,0.08834678949178901,angry,5f6afde1111dfd48d40fcf96
,6.5015117736650545,0.12599633331525312,0.10285245267469346,0.01768206640702281,0.07455842106078796,angry,5e39641fc8c25f16cd14611e
,1.808960753898167,0.13571405985713797,0.11161182810012008,0.01394450076758372,0.09961702762368728,angry,5fbe0d164c55eb78bd7ced34
,5.326333463536527,0.13404756507109566,0.07781731137660314,0.014463064599242403,0.05908249657233483,angry,5e29b3a75807b852d9e01cae
,5.059847885105134,0.11619180595394743,0.09977527034304355,0.01723494602830919,0.08716028616250272,angry,5e4811be963e443aee02b275
,-1.4775505901153112,0.20007986855685533,0.16385361359269832,0.03468369365120844,0.1829104896177156,angry,5e3cb2057995ef170fc0fe95
,1.512318702305903,0.14319110016435038,0.1597623717379274,0.021116343456010735,0.1054798192103937,angry,5e453f50c38c123b9ec6d46f
,4.397093874271007,0.11848640420948105,0.10800051441223094,0.01787194111913121,0.09441449666318702,angry,5e32eb8a5807b852d9e04497
,4.513809218366704,0.14513720543417258,0.11025367110069237,0.01837753531545722,0.0989063581731982,angry,5f6ac2c6111dfd48d40fcf55
,1.094914032770142,0.1773799097183117,0.15789175826500987,0.04557443929456755,0.18851531109588346,angry,5f63825b2e23c7161accd5ee
,2.2504520678287605,0.14764734525945866,0.1167524762719694,0.026061439458810533,0.09519968090021577,angry,5f6a39b3f8fac448cc0a5d0b
,5.102903634286393,0.14034111194078394,0.12192723838126736,0.023795489214554908,0.10255166966538244,angry,5e514bf87bef803b4851de40
,7.530138638296103,0.12840554212963842,0.10276197709201963,0.013713357859454317,0.10676637268055988,angry,5f85c3d5d338b948c4e69658
,2.2308734229075387,0.1411936055048513,0.1492252371828015,0.02353324444793523,0.1197506960663369,angry,5e40d17d189842034d9f7091
,6.344322797918719,0.11889162505072381,0.08747924237756304,0.01396309440476118,0.07153407460961748,angry,5e4107019329cb02ef38a5e2
,0.3612282412951414,0.13776030750794813,0.12006425463665744,0.020697580683569885,0.08081835188015353,angry,5e3952c17995ef170fc0fce6
,2.7018849491633166,0.11619594270689579,0.13389478937792282,0.014987079842594144,0.09370252604363184,angry,5e424c090b3f160367c2090f
,2.0887858607804306,0.13786689767862959,0.10396633402509835,0.013579380106502066,0.11025494324785255,angry,5f90cd7e111dfd48d40ff00a
,4.080312195752044,0.15741197413599836,0.1511147145049222,0.04093019361353595,0.17676817539911585,angry,5f5c1d462e23c7161acccfac
,4.461369154464942,0.1595419073679943,0.1596017715813282,0.028363508362338054,0.14953933589630186,angry,5e2fe6315807b852d9e02be9
,6.75920556035342,0.10496475970388412,0.14199562501069182,0.022125779868091014,0.10225853214511355,angry,5fba1e9b4c55eb78bd7ce1f0
,8.648956047817782,0.10838862918804093,0.09471160086689252,0.02718979615015384,0.12580352960147131,angry,5e379ddf33e9ad176cc9af6d
,5.383130731424463,0.12769180973631108,0.11184408420059869,0.013486647871438944,0.08443712837071106,angry,5e453b8e8849ac3aacea4e56
,2.935489288641349,0.145287112105116,0.16019313835419863,0.030241881976549104,0.16430249933533259,angry,5e363fe98661d6073410fe64
,1.7105014015291629,0.10799007170435741,0.12165598582436409,0.02448302492293633,0.13335963640604134,angry,5fba3e0344697678c497b442
,4.964182569283252,0.12663039946921592,0.16649012823822018,0.033098359148176944,0.10794521257392975,angry,5f707f9b111dfd48d40fd3ad
,2.6937980723857495,0.15596983302048023,0.11509346747097136,0.02048036083548703,0.08327379511819673,angry,5e40b8d79329cb02ef38a455
,4.517985048260495,0.1355464162012045,0.10925411302560918,0.02225493035566706,0.09940466350324619,angry,5e47cc637bef803b4851d8fe
,-1.0167207007549022,0.1727566965084865,0.1316077296841728,0.028632147732176476,0.11255603976053886,angry,5e4217759306c7039ddccb4f
,-1.0664374963257894,0.16450304442798594,0.12076076377070676,0.0108902863746026,0.10279686915509882,angry,5fbca26acb503578af9ee82c
,1.9993549433038476,0.1379537032139801,0.11846242882078795,0.019871757262337388,0.0863454120147802,angry,5e34d1085807b852d9e068d7
,5.480119213080313,0.14479323981630338,0.12922674016794025,0.01804239568401892,0.0788733709694622,angry,5e529a0ef2fe7a3b1d5450d5
,1.7568667231288113,0.1524748266345454,0.10022312539307522,0.020125654589920883,0.08309990679636955,angry,5e42bf8b48600202f726ff6a
,2.2283508670504357,0.1698876404494382,0.1388529228683836,0.02083045593472293,0.11293412503021515,angry,5e3664c205fef317e874b506
,2.7040204873010873,0.12806436511099722,0.1007160511040865,0.02000405699992924,0.08710856354725656,angry,5e5330268849ac3aacea570c
,4.357902613752368,0.12160952797744239,0.11731222068547227,0.017460355871627392,0.10380681422446383,angry,5f66c741d338b948c4e681e0
,-1.12459683506183,0.18777956049699435,0.2059769784567209,0.031077992182772962,0.19997612193474815,angry,5e377a76ee8206179943c571
,2.1143739273973714,0.1338675488848375,0.19588797893733312,0.027264556064106143,0.0991606506214145,angry,5fbca75e576e9378b67acf8e
,2.3741718636484737,0.15671795638561534,0.12615882325429048,0.017302340614606764,0.08354694550960841,angry,5e33cfd35807b852d9e058ce
,3.20762184264688,0.13253313512568435,0.093227906773919,0.01712875703176975,0.09035997633622699,angry,5fb9c71844697678c497b108
,-0.4114840889052127,0.15718033217650015,0.13864931677255596,0.019239273583879994,0.10153143225822411,angry,5e41317c0b3f160367c2075c
,3.2742338725835234,0.15897088680243276,0.254209473715542,0.018379182998581812,0.11245125637855088,angry,5fbdc3e744697678c497bdad
,4.899678320037772,0.11084185716676953,0.12174824709012515,0.020304343443706012,0.09469767885332096,angry,5e42ad789306c7039ddccd21
,4.053656135339166,0.13617341446242764,0.11006858938024207,0.02311505000248414,0.0936712663434532,angry,5e53017af2fe7a3b1d5450e6
,4.654522814892953,0.1508073863321014,0.10095102573535247,0.033172954107342015,0.08519278356176226,angry,5e338c055807b852d9e04e58
,3.037259247845863,0.1452716518903725,0.12551933227058995,0.020263683613835244,0.08144649183784784,angry,5e42679f0b3f160367c20960
,1.8124832244192706,0.1732990374115077,0.11265214097822654,0.018472568995316463,0.11380876710794292,angry,5fbc69cb4c55eb78bd7ce7a4
,3.02041759099678,0.1421150162867897,0.1276966803294882,0.023767862833872784,0.10695559429935975,angry,5f6bd58cf8fac448cc0a5e57
,7.174408836016989,0.12307040358164148,0.07926287110100447,0.013847563373029951,0.06695474829193947,angry,5e338cb95807b852d9e04e75
,2.861230751102437,0.16353358448343777,0.13829456227800574,0.022626202974300676,0.18353835418832587,angry,5e3551ed5807b852d9e07fbd
,1.8452975192456451,0.11925269684135158,0.12728697300866287,0.018907317310925653,0.09309386303612181,angry,5e43f4be48600202f72701b5
,1.7266715918304942,0.15138642417775303,0.1353451782167727,0.029407185610709378,0.09896753503478123,angry,5e46025b963e443aee02b06e
,2.362855064674428,0.1521519557199832,0.180208952817803,0.02436747674329645,0.1261883942903519,angry,5e45707f8849ac3aacea4efd
,1.062816700483249,0.13185498018369257,0.15707470945871838,0.02195435978701945,0.11255497024492893,angry,5fb48bedcb503578af9ed7f7
,3.69185379315283,0.1439625164869821,0.13454980444082978,0.018680499675750497,0.10627945283098733,angry,5e38b6dc05fef317e874c638
,4.300995041363411,0.12017860427697612,0.14598936861599895,0.02020718511190114,0.10428396715799645,angry,5e381601ee8206179943ce6c
,6.0048448666626095,0.12164059794426321,0.10658898661875481,0.013659291479612855,0.07336960976536018,angry,5e48d1d3963e443aee02b3d9
,1.9486911001824399,0.1484583875985384,0.10712175796234254,0.024072188479925424,0.09927031194690722,angry,5e315c9e5807b852d9e03261
,2.260485787688054,0.16032715515481244,0.10051631456626103,0.028009957042630762,0.10873128710927855,angry,5e379dfa05fef317e874bd6f
,6.364568175963109,0.09599106381067851,0.09922219206319896,0.01581286989147715,0.0822867771363669,angry,5e3381c65807b852d9e04cc6
,7.918689640521992,0.15583451600393097,0.10594215378151611,0.02542569236298227,0.1659589294998742,angry,5e368d3b05fef317e874b66a
,8.792258560619572,0.11652635185725706,0.07606768180209282,0.019843117686481865,0.08132655080894641,angry,5f7919ebd338b948c4e68cf6
,2.003712476777585,0.16650915766290533,0.11791950112867819,0.015647855866983803,0.09802863292460855,angry,5e443b14189842034d9f790f
,1.217144029338335,0.1861307872983213,0.14615028960382037,0.034044835537258226,0.18824889977537596,angry,5f6b6fbcf8fac448cc0a5e2f
,2.3076959732041322,0.18920989306300334,0.16290596395026224,0.040750247426359215,0.19869498310181527,angry,5e37a8fd05fef317e874be2d
,4.178908464655895,0.13587367033036088,0.10510026352495803,0.021146960225494737,0.08326185443556802,angry,5f5e1bd23bd6941613f6d27f
,1.0183060448345997,0.14306542638563374,0.15079262086730166,0.024159794902744315,0.13631535570898146,angry,5e48fcba963e443aee02b434
,4.753832285840385,0.1518511899489026,0.13554817434162444,0.04323200713791642,0.1795003991930766,angry,5e355a715807b852d9e08208
,-0.8790194784753054,0.16853771487120758,0.12349364859789963,0.02122335599411649,0.1089824615105022,angry,5f40b6ea9dd513131eaced3c
,1.493093621632179,0.1589461008475093,0.12092907634523903,0.011252156582232895,0.08140226365958726,angry,5e482128c38c123b9ec6d8aa
,6.310855626576822,0.12333854914509557,0.1289785841730205,0.021314259112008252,0.0956368544921635,angry,5f6184f82e23c7161accd3ab
,3.655299041764781,0.14627675657037284,0.13301369328253815,0.021019664040871484,0.08653482854327017,angry,5f70907bf8fac448cc0a61f2
,5.525967519927552,0.13786940903364492,0.1000184913191039,0.013544343463449404,0.08380069985107302,angry,5f8470d2f8fac448cc0a6bd0
,3.924966377743676,0.11913121267627559,0.12755564956790316,0.015859677585288397,0.08361206394614347,angry,5e49645a2a2d173b73a02f8c
,4.451439961454845,0.13196806972101885,0.09873447733645194,0.014362438279947813,0.09107229356967302,angry,5f5b49e3b8781316283497d0
,2.6827102800098235,0.1580408545963742,0.13270737411850086,0.04134753906675733,0.14939325539705184,angry,5e369d7b7995ef170fc0eb41
,5.434220367942132,0.1439953643343474,0.11310773740578751,0.029828071676846365,0.15074585789632905,angry,5e37f28ec8c25f16cd145935
,1.793789757286482,0.18009063812740234,0.1827844725099283,0.05481893878342439,0.17875248297538543,angry,5e36a0d07995ef170fc0eb7f
,6.219628273835297,0.13580350385652123,0.09856420109783325,0.023094111182349497,0.09148400389978757,angry,5e29841e5807b852d9e01987
,5.546693016086378,0.1508718193697048,0.10226564664152007,0.023461741606294946,0.08727241251559521,angry,5e4372252b6c8802f2d85ed1
,4.887895506545907,0.12304091556647938,0.10959777324338434,0.017228619415027156,0.09677616536748614,angry,5f7945d9111dfd48d40fd6a8
,-0.6540689795726657,0.16951078780111095,0.14605118545958087,0.045287080267230356,0.17837713912518535,angry,5f8ba2d5f8fac448cc0a758f
,12.849326712718034,0.13101093324143984,0.09877858625979359,0.02539472788447266,0.04655570592230145,angry,5e2846c55807b852d9e0164e
,5.72942717659106,0.12704535270691417,0.0898689641522733,0.010237177462982701,0.08332322145729665,angry,5e437c3f9306c7039ddccf00
,0.8230210262014805,0.15596521022663268,0.18235854786772115,0.02708901602056591,0.12872104176712568,angry,5e4642ec963e443aee02b0e8
,1.3784450197207514,0.1657380602091342,0.16694475652171345,0.023043757215935004,0.13225214995658469,angry,5e3ceb3433e9ad176cc9bd7b
,6.652454480121783,0.13533718519581223,0.06796330583076673,0.008844167441911143,0.05332782906936396,angry,5e33bfdd5807b852d9e05444
,5.951296509868702,0.13957094112815263,0.09327986147889308,0.03710603193859761,0.07867848572929945,angry,5e485c2ef2fe7a3b1d544c85
,0.5254432696153291,0.1507530256447717,0.12528615797844694,0.018809677172756542,0.08481519867324304,angry,5fbdd7c3cb503578af9eeb7d
,1.3519483363824643,0.16740575758483736,0.15938212590852308,0.02822356830108789,0.16954316358449242,angry,5e37ed4a05fef317e874c1f1
,5.772301411609767,0.15555107380919136,0.23245798496106015,0.018853000921818987,0.08135528664303156,angry,5f8a2a3cf8fac448cc0a7425
,0.8435577130041799,0.14161526407159242,0.10315804830922759,0.017706988505653377,0.10219804174376929,angry,5fbb14764c55eb78bd7ce36e
,1.0105812107606276,0.15906383509233876,0.16100409654226014,0.0219235990935178,0.15103246232996823,angry,5e3779e6dbc4b7182a6a9859
,4.345067600851836,0.15993350048662594,0.11230232238308753,0.016614923811440318,0.08564374932622676,angry,5e492269963e443aee02b46a
,5.08517233268272,0.11214695616950957,0.1045720149997908,0.016946611777653352,0.08257427475741468,angry,5e40fab22b6c8802f2d8591f
,4.544148279126558,0.17419367458297147,0.12767920195540275,0.025565622771855853,0.09996993433221844,angry,5f5d75a654b2361621284878
,5.1175024508262394,0.13628643328653214,0.09103522415132773,0.01263531587972111,0.07749218337155353,angry,5f60bed2b878131628349c6e
,3.40133749110507,0.1141957686902126,0.11502575443281311,0.018437449661703024,0.08529222213540258,angry,5e3952a0ee8206179943d3db
,0.10526297363500633,0.17637723622154403,0.14036491749224192,0.026896318903181837,0.15102535102588888,angry,5f677e02d338b948c4e682b6
,6.504623056384469,0.12236082886952293,0.09701603550950605,0.013440277486266678,0.09570263846876878,angry,5f87b8ddd338b948c4e69939
,-2.8312014262137697,0.18846123318322414,0.12400934567574504,0.02498704640886772,0.09019112179903892,angry,5fb88f974c55eb78bd7cdd13
,5.485028726190429,0.16034078506187438,0.10144934470554536,0.0205937922647029,0.10213367189517066,angry,5e43aaea189842034d9f77ba
,4.593054339536822,0.16907401705637903,0.10811696919411774,0.022068352483010898,0.1256929716714369,angry,5e362adb8661d6073410fab4
,1.7537386367005243,0.14583128236241324,0.18960686023681972,0.030908564308908794,0.1440622696707828,angry,5e3d3523dbc4b7182a6aa93e
,3.0686975745224774,0.11877827054450744,0.12251052134444894,0.012136366520469259,0.08615602786274802,angry,5e426d9b2b6c8802f2d85c27
,2.3964819896403275,0.16062785589396894,0.16564927292358114,0.02785562459184674,0.10901617674327752,angry,5e4868417bef803b4851dac5
,2.7921210069626894,0.16800319038367953,0.13460597289099532,0.02309734811147687,0.16092412589998983,angry,5e520f448849ac3aacea565a
,5.529938916118099,0.1369184650498711,0.1132666921697765,0.024873117397501334,0.09606178793723506,angry,5f88f0e0d338b948c4e69b4d
,4.610733031232077,0.13173028985668817,0.11703418694066768,0.01599073274464917,0.09206978142866623,angry,5f5eb73754b2361621284951
,1.9151863105841156,0.13504609444958235,0.14787217688556215,0.03449628808846885,0.2012336088835708,angry,5e37a10e05fef317e874bda1
,4.722373867846083,0.12364752068987482,0.09775285850976372,0.018680467009002548,0.09981155322164442,angry,5e36cfc305fef317e874b913
,1.2999887184685657,0.13808049071289843,0.10630398724989461,0.015019336611421116,0.08406268985053264,angry,5e514af4963e443aee02b676
,1.1445987390193362,0.13897425133104094,0.1503102218458026,0.017879327476763015,0.17093967828479234,angry,5e3658b9c8c25f16cd144b86
,2.883054941672816,0.14379729220421533,0.14529779163312936,0.017736193140532742,0.13043448954019313,angry,5e37b421dbc4b7182a6a9bbc
,3.3609845041123165,0.12259666920269735,0.12611589671752074,0.020526705151713828,0.10358694430758275,angry,5e47f551963e443aee02b1ab
,2.967896951501471,0.15117863530344627,0.1381766303939545,0.023688105823303947,0.11990645969420864,angry,5f656196111dfd48d40fca40
,-1.4560617188041265,0.12455462938173638,0.12875408933322477,0.017789370480191878,0.10949054638087585,angry,5fba378844697678c497b3d8
,5.403554070094347,0.1506010757651137,0.09338732987270887,0.022374383290305253,0.09391276793444371,angry,5fbb1ae34c55eb78bd7ce398
,0.926363506921456,0.15117632266273995,0.1123067726880584,0.023355372130004597,0.09389718017802326,angry,5f62bf103bd6941613f6d64c
,5.515681381571133,0.11907932089587694,0.1002918972914786,0.016783421736417687,0.09128959639845195,angry,5e37e2a8ee8206179943cb8c
,3.100820717910512,0.12685878716732618,0.10488614559732731,0.01648336606376767,0.08043854376522704,angry,5e33cf4e5807b852d9e0587a
,4.620908870406471,0.1281944896154849,0.0902124502266729,0.014591171524030852,0.09000105531357203,angry,5f8b820a9e04b149046cd2e5
,0.3602324690937804,0.16017439953767637,0.14437890091092542,0.023938365301863,0.12606165424448473,angry,5fba375ccb503578af9ee155
,4.849201216576813,0.12072895243955761,0.1306552407600266,0.017778305161081986,0.08266382392602177,angry,5f5f8b44b878131628349b71
,4.4667605045969365,0.15035362344003197,0.14124970517525415,0.0222168857969209,0.10732815453243476,angry,5e32e1105807b852d9e04172
,5.568660599477743,0.14771465514869736,0.1564016440384337,0.020615342348010567,0.11222940096226837,angry,5e537874f2fe7a3b1d54513a
,1.7847420629465178,0.17147071600452046,0.16884344086356437,0.031111696236310472,0.17594751520047688,angry,5e366e5705fef317e874b539
,0.9102280819706196,0.1679540938941213,0.1650270408021759,0.02047997247428386,0.11330068944852577,angry,5e53585cc38c123b9ec6dda3
,4.339569178614712,0.12191576650635366,0.1561873470237493,0.02681851022885552,0.09723041434780592,angry,5e395095c8c25f16cd1460a7
,1.9336725802291526,0.13609350252704935,0.13303733555744598,0.026044230898433482,0.10333506622124088,angry,5e40dcef48600202f726fa12
,1.2206462261990576,0.16125518492441046,0.13017751916426076,0.014465678857225522,0.1090687226045368,angry,5e4891842a2d173b73a02dae
,-7.138704843195163,0.1426145525253718,0.07283522338199747,0.008926794655893598,0.04880797197686342,angry,5e2e40a65807b852d9e02797
,2.299976842277705,0.14281572074139512,0.1472019554506283,0.026928336279648316,0.1148516783890463,angry,5e462e5d8849ac3aacea4fe7
,3.5341959923404094,0.13049136655694032,0.1069646457160006,0.021707676363573652,0.08940438363002585,angry,5f60b96e54b2361621284afe
,1.5132784887953072,0.15141398191251565,0.13365843961333843,0.022761277184357588,0.1612551851836507,angry,5e41f5f59329cb02ef38a786
,3.2427939137659534,0.15818995740103817,0.1324302885517716,0.028528932124153923,0.12974505263679653,angry,5e47d835c38c123b9ec6d702
,2.7048506969711763,0.16893308974672466,0.14403832745915315,0.03359559984561879,0.13783687322932064,angry,5e47e6512a2d173b73a02bb6
,3.5150278583247343,0.15284089038163917,0.1280772383634777,0.014320035005686307,0.0656360582832339,angry,5f708a05111dfd48d40fd3ce
,3.8748921264466962,0.13160361980694835,0.09517117709099107,0.01611756992657926,0.08776465286920394,angry,5e40d00d48600202f726f9c1
,3.2810754281359515,0.14239042839612448,0.12383930805223413,0.022090334030173894,0.08232141227383981,angry,5e36daf8c8c25f16cd1450d2
,1.7426960400242155,0.16659698114638674,0.13936996578238806,0.02737073464450439,0.11512283115253867,angry,5e45ec31c38c123b9ec6d5cd
,1.408034150420864,0.18139326770176695,0.1399823370359824,0.03381097066346402,0.13531238588605388,angry,5e3925fcc8c25f16cd145fe2
,4.33958765254876,0.17260468993056788,0.19357656581033436,0.03651907758028414,0.12828159729348454,angry,5e42bc150b3f160367c20b07
,-1.1198190808964097,0.1777620548124464,0.21068087234782132,0.04801110838827225,0.188230348711808,angry,5e4163762b6c8802f2d85a7e
,1.4003775614358571,0.1512239053927033,0.1504729653173371,0.029858445014206605,0.1409633574449227,angry,5fbc824c4c55eb78bd7ce860
,5.07645345992182,0.11179110079739862,0.14802049735195774,0.02666667249263824,0.1597462134407675,angry,5e36389d8661d6073410fd22
,4.141842795361575,0.1531067374646275,0.10536181489029953,0.008646545649048182,0.1057680087277034,angry,5e36a4d1dbc4b7182a6a9565
,5.65566580483549,0.12592773760299536,0.10784929945872547,0.018386813086526996,0.13783365986470378,angry,5fbcdae744697678c497bc67
,3.901707065501567,0.13305918792137741,0.10138444878741258,0.017028882657269998,0.08039127114449567,angry,5f7916e6111dfd48d40fd653
,4.914126125111174,0.1430313398636952,0.13577196703553984,0.027377808395301885,0.10104132317525456,angry,5fb87af944697678c497ad84
,1.353077969081374,0.18603778422030157,0.13742319555247498,0.02434491418115383,0.17138815095902896,angry,5e369727c8c25f16cd144e6a
,3.844189335069007,0.13837808776546898,0.08533853011143588,0.015387175829334637,0.07186276517537486,angry,5e43d6b29306c7039ddccfaa
,5.191747782826575,0.1201598072426359,0.10897867671912008,0.017751169069642872,0.09383745510235969,angry,5e40fc170b3f160367c20691
,4.93544501326625,0.13368683599965556,0.18821481040528115,0.024773753669405454,0.14380148726098657,angry,5e378ee4c8c25f16cd1453ca
,4.197891342007502,0.13991587382695186,0.10415655621028089,0.014562541511868513,0.08516411506684127,angry,5f5e099354b23616212848e2
,8.344391409145473,0.10408006301423363,0.09143452521696267,0.012012616974475256,0.0650857998860892,angry,5e48154fc38c123b9ec6d847
,0.9105915932067064,0.1459725585411297,0.13488714183018172,0.025570910749078937,0.11326207759689463,angry,5f6a3bc8f8fac448cc0a5d12
,2.990373891854386,0.17831361748737895,0.11283211195923572,0.02111365138595662,0.09516727785427032,angry,5e3504ac5807b852d9e07297
,6.024485586324466,0.12146294243907912,0.09427036468067661,0.014993526384551918,0.09432374153274112,angry,5f917627f8fac448cc0a7e68
,3.3321313874822702,0.15026429878804162,0.14837541719990555,0.016328234586657678,0.11493653981202151,angry,5e369a7f05fef317e874b730
,1.7373855775164684,0.1380357516722491,0.10879479355431516,0.015178739507454419,0.11089105306055722,angry,5e4890d92a2d173b73a02dab
,6.382331636954889,0.13221052719923373,0.2053984789834014,0.020075602665009847,0.08882543390401174,angry,5e383623dbc4b7182a6aa24f
,8.519921454213346,0.12822061569152338,0.1206701230915229,0.019745162413302573,0.09681842376025725,angry,5fbc6c8e44697678c497b94a
,4.577948564768953,0.1600593690980313,0.08400026693629206,0.022414196245770356,0.09230283378527694,angry,5e44352b2b6c8802f2d86089
,6.100611224569406,0.14781161751940658,0.14426367906169332,0.014419212654993917,0.08117136860189332,sadness,5e36c3b233e9ad176cc9aaea
,2.186829491223852,0.1698235361174919,0.13472968401391794,0.021298732309331634,0.13448036927962018,sadness,5e380ff5c8c25f16cd145a7d
,0.27026381337961586,0.13201475142271843,0.15921218362578593,0.019944024629280417,0.094669625163449,sadness,5e383be7dbc4b7182a6aa273
,4.082367037850015,0.1458753496591583,0.19484701354353098,0.016893354786685497,0.1258377445803502,angry,5f6a1c42d338b948c4e68532
,3.75864909429115,0.11092853992235913,0.12853671243063997,0.021542124057533835,0.12233510582208602,sadness,5e300e4a5807b852d9e02d55
,6.58669569535307,0.12162824889210573,0.07326028354879863,0.013869376013231334,0.0717038723223371,sadness,5f6382d42e23c7161accd5f2
,6.41721493266831,0.1294000275156659,0.10536732423102577,0.012114095926950124,0.09332193966877127,sadness,5f8d70e19e04b149046cd636
,4.6481615888547845,0.09438325206969309,0.09892103763151736,0.020177460725089632,0.0961702430326777,sadness,5e38de4fee8206179943d19d
,2.4123042389887304,0.1436624279156381,0.11891925991484115,0.020360381720110177,0.10669368147689531,sadness,5e43700f48600202f7270095
,1.987939567441599,0.17553357228312022,0.1449585999573023,0.016646288472819352,0.10908449759165538,sadness,5fba373744697678c497b3d2
,3.623992041729741,0.14162975450992096,0.13816535529256538,0.016206991208837458,0.10149105024245063,sadness,5fb8c46a44697678c497af28
,1.5570904239882914,0.16071652595658345,0.22724458966413888,0.02516035428079467,0.14007114473951854,sadness,5e367b9933e9ad176cc9a803
,4.679314639251011,0.15936951399976457,0.10806407497798076,0.016347188775939756,0.0831158189116235,sadness,5fbe094acb503578af9eec2e
