wav_id,situation,gender,raw_roughness_mean,raw_roughness_std,source_roughness_mean,source_roughness_std,source_roughness_norm_mean,source_roughness_norm_std,n_valid_frames_raw,n_valid_frames_source,existing_partial_roughness_mean,existing_formant_roughness_mean,error
5e4156089306c7039ddcca7f,angry,female,6.485155597787463e-07,8.501189032177792e-07,0.00036501010356198427,0.0007301491598670851,0.0019767399157320895,0.003176665020311787,241,241,0.010036926757587272,0.00048093187256206,
5e4603262a2d173b73a02a5b,angry,female,2.0263030526803315e-07,3.2512956350828314e-07,0.00015859601525946171,0.00017336413024904987,0.0009056804330139396,0.0032995537799780173,367,367,0.008776183953839169,0.0005524710752876646,
5e415417189842034d9f72af,angry,male,3.740441295743732e-05,4.5424503359579445e-05,0.0005926570516712895,0.0008320583040069141,0.004396292067034567,0.005832244166635178,283,283,0.008730662110833258,0.0007198880384296232,
5f812169d338b948c4e68fa6,angry,female,3.706470601258308e-07,4.578762439405793e-07,3.3912715876492854e-05,5.105680612448243e-05,0.0005927380662025564,0.0013211495005285116,427,427,0.011270221911307483,0.0009455140289438893,
5e395fc2ee8206179943d42d,angry,male,7.5955835984772766e-06,8.280348956298096e-06,0.0007823744996272226,0.000856532377186273,0.0034116653765552236,0.0037850364017885684,593,593,0.007167664598892242,0.0010116568742920143,
5fb383af75b0a9389bf39766,angry,male,1.984411605404289e-05,3.9142348416010573e-05,0.0004936798536274797,0.0008180939215520518,0.003385155394621522,0.004319088958134742,287,287,0.011399442214799965,0.001249816932081996,
5e3629138661d6073410fa76,angry,male,4.512221622530066e-06,3.895896747268397e-06,0.00028851769398249096,0.00018910114617165513,0.0033836077647015394,0.0051051866535167046,313,313,0.011649764470171742,0.0006606712640943891,
5e495785963e443aee02b53a,angry,female,5.234841769314581e-06,6.636608366035755e-06,0.0005281394645118609,0.0010539096794714895,0.0040860839191351256,0.009252994044885925,326,326,0.004899133552436416,0.0012878760046083906,
5fbb6e50576e9378b67acbb4,angry,female,8.808703588209205e-06,1.4941248516591965e-05,0.0014198991743336806,0.0015463126586280436,0.005690091754279217,0.006250751110155356,303,303,0.007956325815702173,0.0011738818030211564,
5e49400ec38c123b9ec6dab2,angry,female,8.765549501659666e-07,1.9193535616282085e-06,0.0002554520458394617,0.0006158305021523797,0.0029975210735924945,0.006633764700352037,414,414,0.006459997594381146,0.0005897810509563231,
5f633e9c2e23c7161accd578,angry,female,2.0958774713533214e-07,3.1813766709220125e-07,2.0874813148590017e-05,3.058197678317322e-05,0.00027776884040068276,0.0005707267639991672,571,571,0.01078514168888598,0.0008261759658820811,
5e317c1c5807b852d9e0341a,angry,female,2.2963168492901685e-05,3.1748722063861083e-05,0.000485251812576588,0.0008875774314678581,0.0025894979642290777,0.004574072856290925,957,957,0.007716034892632134,0.0007977756432331214,
5e37e8c3ee8206179943cbc3,angry,female,5.473062328354412e-06,7.2365345084610505e-06,0.00026886968548781487,0.0007830726430474108,0.0030857040019000724,0.006420256877997754,211,211,0.009980398124799865,0.0009792287414064238,
5f6afde1111dfd48d40fcf96,angry,female,1.1679495085357419e-06,1.5445198649504271e-06,0.0008489871236740708,0.0010728250821044727,0.01177828587170233,0.021439665636712932,411,411,0.007849806301727798,0.0003737861188630817,
5fbe0d164c55eb78bd7ced34,angry,female,1.1140528855857405e-05,1.691430628097446e-05,0.00011521417339343378,0.00037738031767974364,0.0008860483401184507,0.0025820633467549758,288,288,0.007779404931436446,0.0007006858968200952,
5e39641fc8c25f16cd14611e,angry,female,3.772837605235738e-07,4.0737949915188335e-07,0.00046527049006792753,0.0008796148996521934,0.002198818848176503,0.003741928125955861,1283,1283,0.0055999479790165545,0.0007126700443653471,
5e29b3a75807b852d9e01cae,angry,female,1.4342348366718521e-05,1.8842772702996674e-05,0.000508541106827956,0.0007551248613069508,0.002964759964300439,0.007070197571581416,559,559,0.004390993300100886,0.0006179331763838827,
5e36c3b233e9ad176cc9aaea,sadness,female,2.3900022945666568e-05,3.652506658346184e-05,7.462738697916866e-05,0.00032825859211896215,0.0010811149857479164,0.001609403546603813,181,181,0.006766175146799204,0.001061921151246301,
5e380ff5c8c25f16cd145a7d,sadness,male,5.365750498788819e-05,4.513013827045176e-05,0.000530218769110814,0.0007106642580396134,0.006982186865816273,0.011809383587804024,369,369,0.007496026861561793,0.00027983310754986816,
5e453f50c38c123b9ec6d46f,angry,male,4.336443970529145e-05,5.338518408033288e-05,0.0006317824142539631,0.0007954122863006688,0.005425772719356835,0.005976225020896968,689,689,0.008014757499423307,0.0010905371771540934,
5e383be7dbc4b7182a6aa273,sadness,male,4.8653341007856084e-05,5.693858550013167e-05,0.0006756806849996869,0.0008411870705102952,0.0065702318128226175,0.007085852158110397,333,333,0.011012579981802814,0.0010926883162666956,
5e300e4a5807b852d9e02d55,sadness,male,3.333512384686321e-05,3.075171518191969e-05,0.0002647991606256584,0.00020072243665664112,0.0026414687949382226,0.003175998097595614,465,465,0.005966786292081295,0.00025624388517352597,
5f6382d42e23c7161accd5f2,sadness,female,2.1330766492748853e-05,3.949806087792559e-05,0.0003625892056592144,0.0007033651652934307,0.0026348297818905475,0.005310570293783538,508,508,0.0071650555683040774,0.0010166638217784783,
5f8d70e19e04b149046cd636,sadness,female,5.752080913255928e-07,8.746020488980959e-07,6.30858154210093e-05,0.00017009411615264209,0.000722703327181787,0.0012064072050174685,338,338,0.0079742286348683,0.000827408706284205,
5fb8c46a44697678c497af28,sadness,female,5.791239179835781e-06,8.154552963004687e-06,8.873709944254167e-05,0.0002024651006918281,0.0015418592305907316,0.0030025298506182784,437,437,0.006733732398264587,0.0016754711531392448,
5e43700f48600202f7270095,sadness,female,7.084030501818758e-07,6.2583817444867e-07,0.000334336317756607,0.0006251974352127821,0.0034917462705673697,0.00811398610583777,307,307,0.008537947696174995,0.000389482762564101,
5fba373744697678c497b3d2,sadness,female,4.81006995078434e-06,9.868161871841956e-06,0.00059445903216315,0.0010312140396761527,0.003875452503350744,0.006598433043715818,532,532,0.009078622019910979,0.0006445417599771047,
5e38de4fee8206179943d19d,sadness,male,0.00021559930332449643,0.0001701726604540488,0.0002117868956670035,0.0001311712253175874,0.003110537517014917,0.003116388182053951,186,186,0.008601004708817334,0.0009885068467344084,
5e367b9933e9ad176cc9a803,sadness,male,5.154027223887895e-05,7.602867515519953e-05,0.0007304836655954829,0.0006123619562353597,0.009675895392188296,0.007120900459149488,529,529,0.010305663377789948,0.0004653395867747349,
5e2ebbe35807b852d9e0280f,sadness,female,1.8592767905633385e-06,2.037682739243548e-06,0.0011028570276811608,0.0012950390857156102,0.004164346645139654,0.006116488163806023,553,553,0.008257337621783274,0.00047555196899308813,
5fbe094acb503578af9eec2e,sadness,female,1.5638156573040244e-05,2.452071833966744e-05,0.00030098698605870197,0.0005403196226008243,0.0039399356558878044,0.007852247401754678,374,374,0.0052060629664093735,0.0009190093931819888,
5e3503b45807b852d9e07269,sadness,female,5.893867615646445e-06,1.573444404959689e-05,0.0005998067455578361,0.0010527076704770913,0.005806644727214209,0.011125038635731737,421,421,0.008838822596447402,0.0003365359364620437,
5f6ea712111dfd48d40fd26c,sadness,female,2.4690751211941845e-06,1.5397638390868805e-06,0.0004341028467498948,0.0006306454031642557,0.0033289291363240423,0.003276457566952891,174,174,0.006720745499016515,0.0008902424375708426,
5fb8e53644697678c497b013,sadness,male,8.87140731331812e-05,9.517215894775428e-05,0.00039611505569225533,0.00031786334588497115,0.003780864661486065,0.0031658978568362903,163,163,0.007773118417853375,0.0018049463597274561,
5f871b27f8fac448cc0a6fe0,sadness,female,6.44398088675343e-07,9.68427636172335e-07,0.00015217006235509296,0.00041156423152363013,0.0013984111554867006,0.0030111013414821043,722,722,0.007915552701725191,0.0005072432840573381,
5e42a2ed48600202f726fe94,sadness,female,6.442247979776916e-06,8.53064136903173e-06,0.0001170221686408816,0.0002365763850804459,0.0013788550395994765,0.0029532399139534757,619,619,0.007995102774044157,0.0008508526123783522,
5e4860af963e443aee02b325,sadness,female,5.767615982925378e-05,8.476882902187293e-05,0.0004617888148069798,0.0006798017295303207,0.009633547496931951,0.016260510030697135,223,223,0.012252367890881017,0.0006501630289949156,
5e3413015807b852d9e063b9,sadness,female,4.022413607054148e-06,4.26228455459984e-06,8.950912945923513e-05,0.0003365509640274618,0.0012487394010069202,0.004486232342743324,268,268,0.005738763965627527,0.0009719154404305836,
5e37eb2cdbc4b7182a6a9ed6,sadness,female,6.838766315832162e-06,7.710920735656945e-06,0.0003578840257415063,0.0006084960400865092,0.0024670580160659947,0.003806090329449664,362,362,0.007763629640186135,0.0007332768411880014,
5f793a6dd338b948c4e68d2d,sadness,female,4.922341363927685e-07,4.913087589493575e-07,2.0155042947447532e-05,1.0890561899844884e-05,0.000435528027471083,0.0008506962636820639,63,63,0.007400775122411958,0.0004558065652173364,
5e3817f633e9ad176cc9b61d,sadness,male,8.904235514946773e-05,0.00010771032246424485,0.0007442290114898906,0.0009068685627991582,0.011722468139862118,0.02350231232934768,337,337,0.005434428994030958,0.0005848481571305278,
5e42b8102b6c8802f2d85d72,sadness,female,1.3720819260393015e-07,1.0865456501415078e-07,0.0008658193207898545,0.000970702330663339,0.003172722202038287,0.004383537668840963,395,395,0.004954658712746568,0.0002766589886474929,
5e36a619c8c25f16cd144f61,sadness,female,9.560521935404982e-06,7.410808958276974e-06,0.0002898512418388356,0.00023252141369949826,0.002858987949242249,0.0029112697502147234,387,387,0.013143460775302986,0.0004235324899935925,
5e36a57adbc4b7182a6a956d,sadness,male,4.640994967752692e-05,5.00880678407399e-05,0.00038230997907182486,0.0005182002122105867,0.004859188969001409,0.006065999406737735,200,200,0.008931500768999762,0.0004604794894756413,
5fb8cf014c55eb78bd7cde64,sadness,female,9.965180021028009e-06,1.4568199378885577e-05,6.68225576375583e-05,0.0001368491835565889,0.0009412042005705993,0.0013053139782279032,219,219,0.004792959949760946,0.000706165386750846,
5f8ed5bcd338b948c4e6a45b,sadness,female,3.237876835222038e-07,4.989441113569031e-07,5.415873599656986e-05,0.0001901590010331382,0.0007459190944564743,0.002905012395470384,234,234,0.01103193439716206,0.0007067063329627635,
5f8123f39e04b149046cc41c,sadness,female,5.21710608270161e-07,6.602249082801184e-07,0.00011664425973119012,0.0003979387002335709,0.0007558020987963488,0.0013908327334366214,456,456,0.006585475394099003,0.0009873808137109983,
5e331d445807b852d9e0494f,sadness,female,1.8996541147234967e-07,2.0367267712300784e-07,4.2838039819131023e-05,4.031501713065022e-05,0.00035235791940608547,0.0006228423145548629,235,235,0.012794614841048562,9.134159310767364e-05,
5e3391985807b852d9e04f05,sadness,male,0.00014201392064611666,0.0001301771916213806,0.0002894099344037623,0.0004385094002673705,0.004521649706287967,0.004772734157578982,477,477,0.006533292418201855,0.0013400711563632541,
5e4647118849ac3aacea5033,sadness,male,8.3850209058012e-05,0.00010216126341332387,0.0005858663073400127,0.0007235322151503425,0.00896016885281293,0.01000738358803326,685,685,0.0064693016786993756,0.0005858239627636742,
5e392f7c33e9ad176cc9ba92,sadness,male,6.665138291704693e-05,0.00010830666472268358,0.0008187356075020835,0.0007252148628316465,0.007056738365547838,0.0064920690519113256,196,196,0.014822431207351426,0.0012033209025763595,
5e3506b55807b852d9e07310,sadness,female,6.961449244476677e-06,7.5651326709200785e-06,0.00046690347401886795,0.0006307798714743659,0.003942944141552235,0.005758101187741462,635,635,0.00782503342048572,0.0005604158958213409,
5e37ddcd33e9ad176cc9b2f3,sadness,female,1.4093577264617071e-05,1.4900343551704833e-05,0.0003388321290955643,0.0007646765524882102,0.005440172704321118,0.009438997354521729,262,262,0.0068024333603768075,0.0007716264726035914,
5e32c3a75807b852d9e03ec6,sadness,male,5.250444449991214e-05,6.295537158024008e-05,0.0007838330715766856,0.0007898841932822584,0.009347826678602605,0.01134306906316177,639,639,0.00937674660701123,0.0006050355025878655,
5e45328d963e443aee02aec3,sadness,female,2.777641918083018e-07,3.2221676378040893e-07,0.00012855582358782257,0.00044679132190745895,0.0012258969717539943,0.004396698476495747,422,424,0.010588036947711264,0.001306880374697381,
5e32ea315807b852d9e04428,fear,male,1.2160791485531325e-06,8.84013132642807e-07,0.0013564277777098608,0.0013887362069274043,0.007483533608611074,0.00821912841293188,193,193,0.008941236757029547,0.0006742672053356845,
5e43ddc648600202f727017d,fear,male,3.714481909199565e-05,5.4883231448296756e-05,0.00010289802629014937,0.00013575736037070178,0.0016571011418524675,0.0034595087403506827,290,290,0.008536765358692529,0.000676565998112287,
5e2876b55807b852d9e0171c,sadness,male,4.4139049023288994e-05,5.612656557266415e-05,0.0010315511460382693,0.0011544957798819563,0.010849620546899157,0.014513715283897327,630,630,0.009604930954232404,0.0008656983896474773,
5fba1a4344697678c497b30c,sadness,male,4.712988189284027e-05,7.394229406668324e-05,0.0012493468705284411,0.0011636288073372237,0.008092973358386851,0.005453527658679435,468,468,0.010406757736698798,0.0009029941336597943,
5f8275c3f8fac448cc0a692a,sadness,female,3.962895734611521e-07,5.489532194138119e-07,4.0810160045335014e-05,5.326113370833211e-05,0.0006536464200294537,0.0010936125290864494,470,470,0.010030035860349305,0.0008172116132195488,
5f98062f9e04b149046ce0ce,fear,female,6.670946811697959e-07,7.985047883239175e-07,0.0002532981496857689,0.0003550994406985008,0.0019140722945695406,0.004196871206711114,394,394,0.007687292208111001,0.0004419411295272486,
5f69b931111dfd48d40fce55,fear,female,5.6429824076785465e-06,7.76904150589367e-06,0.00013334631441326063,0.00038329224549086736,0.0011459244654496701,0.0036216238735248584,307,307,0.0070908364711876415,0.00037889182287432306,
5f6ad097d338b948c4e685da,fear,female,4.886953880123836e-07,6.251865244453245e-07,9.12553903721755e-05,0.0002637680440622982,0.001105295076161712,0.002113815337744286,263,263,0.008124590605891442,0.0006662164065608956,
5fb9ce55576e9378b67ac5d7,fear,male,5.94713413150086e-05,7.782013939384396e-05,0.00025898726109471894,0.0002510313510936823,0.006748847405165277,0.007926595773466182,360,360,0.005744141216406458,0.0007190910989771215,
5e381f29dbc4b7182a6aa193,fear,male,0.00011152649238329363,0.00010731866173448072,0.00031963364971358154,0.0005523704525518698,0.005633573420882191,0.01017821590050299,608,608,0.006346459604257839,0.0010382012558545145,
5fbb1495cb503578af9ee253,fear,male,6.395945094219684e-07,1.3970686347258863e-06,0.0002934177869114207,0.00024007736205903607,0.005425661314131236,0.015026717343945324,433,433,0.007657193017542728,0.0005119628616567603,
5e369ab2dbc4b7182a6a94ac,fear,female,1.408235558375314e-05,1.2611108424664856e-05,0.0001645018669961662,0.00017374033291406743,0.0020653013712060493,0.003216618951033796,447,447,0.012601427334977686,0.0008012025355750572,
5e379fe7dbc4b7182a6a9ac5,fear,male,4.135052049044419e-05,5.497687115987809e-05,0.000674255792777818,0.0005897324732797881,0.0058707219419708075,0.004671708602610573,563,563,0.007430421267320197,0.000578406290337726,
5e424ea22b6c8802f2d85baf,fear,female,2.178821719761884e-06,2.72050676563221e-06,0.00017803514850632892,0.00044843159981156777,0.0011029125478312753,0.002098646602293746,184,184,0.007744855029767525,0.0011649153073394073,
5f808527d338b948c4e68eff,fear,female,5.90539991281841e-06,1.1407191716111322e-05,0.00027502866498500605,0.0007280543783517599,0.0024251093762525052,0.006162660034221266,727,727,0.010219165066687965,0.0007475014626150804,
5f5f67fb2e23c7161accd206,fear,female,6.185143548653583e-06,1.0289600340872134e-05,0.0005908155357404728,0.000962081008099307,0.004099363487263064,0.008932699611824742,603,603,0.010406895515610725,0.0009071480289275495,
5e3115665807b852d9e030a0,fear,female,2.6802096040779576e-05,3.2185985362795106e-05,9.834906278745522e-05,0.0001265834632009948,0.0016261470110125217,0.00225395615252695,500,500,0.00728446444201858,0.0007267607046888781,
5e3681f705fef317e874b5d5,fear,female,1.0395124041678382e-05,1.6761420289120317e-05,0.0005722966603056795,0.0007930988257764175,0.0032950655790936153,0.0049767920939630325,464,464,0.008017652938500895,0.00028924553992659165,
5e383f1cc8c25f16cd145c96,fear,male,5.3615996800309084e-05,6.356268348653417e-05,0.00038560838878642163,0.0005006770805836467,0.003926122736050968,0.0044939171240038255,361,361,0.00810982649758524,0.0012336852046925765,
5e462bf98849ac3aacea4fe3,fear,male,9.762402537075878e-05,8.431597013796276e-05,0.00036805067892145473,0.0004287954223656402,0.002692927161637884,0.002367086322207253,324,324,0.00612263010483056,0.0018472626221810993,
5e2ec4935807b852d9e02862,fear,female,2.463451726718342e-06,2.9574514844720098e-06,0.00044991866882196103,0.0010577486072423422,0.002552263402291577,0.005644572108629073,223,223,0.0056879691219914475,0.0013717130858519864,
5e35b25e8661d6073410f90d,fear,female,1.1989482023669916e-05,1.5906646410489063e-05,0.00027439867648733617,0.0004491776220111634,0.003924175117701335,0.006888928474712722,289,289,0.007206765652744144,0.0009261665813189003,
5e33ed2c5807b852d9e0603f,fear,female,5.708194169084072e-06,7.3763346418559215e-06,0.00032346762759777944,0.000768564108346201,0.001967345722547631,0.004330319677683962,224,224,0.011999669715916102,0.0007153736247447959,
5e450dfcf2fe7a3b1d5447c2,fear,female,3.1261966259618053e-07,4.127844818101494e-07,0.0006804127088915949,0.0008787700200714963,0.0026050369835878,0.003454565098810329,678,678,0.007424891212786009,0.0009626372425196113,
5fb4ce8ccb503578af9ed990,fear,male,6.532586247607749e-07,1.1606293087112544e-06,0.0008726374009779749,0.0008116493166793592,0.00364215649766008,0.003994500424115847,264,264,0.007765680202173694,0.0004188001538496216,
5e42a0da9306c7039ddcccbd,fear,female,1.7931085928044115e-07,4.57192662870148e-07,0.0006227464218945054,0.0007452135726024705,0.002198047385820714,0.005656934254876971,401,401,0.013326000345412375,0.0003639611541755475,
5f83b279d338b948c4e692ba,fear,female,1.2619539491669875e-06,1.7010426962108568e-06,0.00012638432385827242,8.600724613880444e-05,0.0006439846591875186,0.0005372348519322676,358,361,0.011940725279612666,0.0005215259469655906,
5e411db79329cb02ef38a646,fear,male,5.267999859931315e-05,5.178991053386444e-05,0.00028540438261515994,0.00018833708184132154,0.0038831186048102696,0.0026468515689707845,476,476,0.006691103642208211,0.0008468740830136932,
5f6e0a35f8fac448cc0a607d,fear,female,3.500669235064756e-07,5.072281443749085e-07,3.738140244527637e-05,4.581886922090147e-05,0.0005347525452903487,0.0008097460532161855,403,403,0.011250254381002633,0.0007623852044545276,
5f60ba4f3bd6941613f6d482,fear,female,4.469812268033718e-06,6.52016054590617e-06,0.00012911582031294869,0.0003125197762423893,0.0012367175407980745,0.0023769849654318386,232,232,0.013435415873695022,0.0006960574124184516,
5f7826bb9e04b149046cc0b6,fear,male,4.937304062836495e-06,4.074311554125186e-06,0.000546825405071863,0.0006188842734888103,0.006818691966230104,0.00700124695883119,187,187,0.005173018801596968,0.0004382490535394868,
5e365c6ddbc4b7182a6a91c1,fear,male,4.477075288529497e-05,6.88919770813834e-05,0.0003166755758538133,0.00029472204759145267,0.0035688983720241333,0.0027068026741032614,517,517,0.006964498866492445,0.00022554239334317318,
5fb487f24c55eb78bd7cd8e7,fear,male,6.665847973601405e-05,9.394127777832122e-05,0.0006928298218111685,0.0007762151187448198,0.011672341271375725,0.017508313086721947,169,169,0.012400527894531404,0.0007909878611837913,
5e462c482a2d173b73a02a8b,fear,male,7.1251796707654e-05,7.685699914253115e-05,0.00036240475314969363,0.00043561484390698506,0.0034266430493923466,0.003684927715181757,361,361,0.006548353835397887,0.0004187847670277496,
5e48ead58849ac3aacea5397,fear,female,9.36404679787771e-06,1.5937770892488025e-05,0.0005553779258576787,0.0011292279072039908,0.002313268667087096,0.004530745267312153,976,976,0.009142064299587025,0.0008627810961755138,
5f88eb03d338b948c4e69b4a,fear,female,4.727420947711473e-06,5.905586902548e-06,3.253896385035478e-05,4.173590653014727e-05,0.0005162573989762466,0.000762325926986979,216,216,0.007882121250609006,0.0022896339980948833,
5f9a33069e04b149046ce47e,fear,female,3.786968700268219e-07,5.099208592071422e-07,4.27751380605873e-05,4.949960677449991e-05,0.0005223504136016567,0.0007636601228948271,544,544,0.009051554037340483,0.0010919215127054747,
5e36715905fef317e874b551,fear,male,5.2468833912800595e-05,6.319282207990106e-05,0.0007160849853190482,0.0006871705300020442,0.006117801632867397,0.006254645517720374,374,374,0.006872862318026949,0.0005510442914871231,
5fbb463d44697678c497b5d9,fear,male,3.681592213001127e-05,4.6128645067052775e-05,0.0003272575743948894,0.0003368717678279044,0.0028441502239235847,0.0038602954226680097,282,282,0.011062391071724376,0.0004909748303005127,
5e33eeec5807b852d9e06098,fear,female,1.0451209568947966e-07,1.3632008579214713e-07,0.00029981376693620347,0.0006718903867644708,0.0019481561546130903,0.004260717825049711,578,578,0.010761801897875881,0.0007162884347717542,
5e37ef95dbc4b7182a6a9f33,fear,male,3.430283218710546e-05,4.6373222118723714e-05,0.0005171822757957172,0.0005069608551472807,0.006992011901382624,0.009756664756564096,531,531,0.00955130075593481,0.00013683523991488665,
5e37d77cdbc4b7182a6a9dcb,fear,female,1.6463739841218052e-05,3.8124373856957995e-05,0.00026498408239005865,0.00033268228530090524,0.0026968029173843645,0.0028340230563284274,354,354,0.010343526878654918,0.0005473035251557485,
5e34cd925807b852d9e06894,disgust,female,1.1190647926809071e-05,1.7373591186210023e-05,0.00037163103754752903,0.0007912415032784311,0.002775893860201618,0.005552509821941104,329,329,0.004789821041453834,0.0019169427046557476,
5fbe28b8576e9378b67ad43d,fear,female,8.741355440953061e-06,5.471753254169454e-06,0.0007393445613158218,0.0006646214590005772,0.004030853843360407,0.004271286864743596,420,420,0.013625077449675543,0.0004749783176377707,
5f997c3ad338b948c4e6aff3,disgust,female,2.1924393917626607e-07,2.9086567191549997e-07,0.0003707427557294362,0.0006494141763007345,0.0024834101607285573,0.00463547240713602,444,444,0.008620412667410319,0.0006250162144629285,
5f8bbd6c111dfd48d40fe833,disgust,female,1.6906722617977568e-06,1.846663903744924e-06,0.0008328763878101379,0.0010541416040600689,0.004833328114172888,0.005513252088228693,278,278,0.012403630119404568,0.0006906313600689824,
5f8ba66dd338b948c4e69ed8,disgust,female,1.4904305326177476e-05,2.8623964654296923e-05,0.00019827232259429764,0.00043446260024396,0.0037363464023216567,0.0061156616464498655,215,215,0.009290971413147914,0.002306175547146714,
5f83053ef8fac448cc0a69a0,disgust,female,4.128230673347984e-06,5.772191917319589e-06,9.690575523363464e-05,0.00021139254352595647,0.0010239419700663935,0.0023156024024067997,308,308,0.014634145882495819,0.0007745909106085907,
5f81cb27d338b948c4e69122,disgust,female,2.8972473445050225e-07,3.028433020088152e-07,8.537657241406803e-05,0.0002707350992205282,0.0009161264101798083,0.002746236459229963,369,369,0.008123464967180643,0.0010508481268939015,
5f427a3716bbac1317968f14,disgust,female,1.0784004256910988e-05,1.7452859359492436e-05,0.0002965049138031528,0.0008020846624129964,0.002118169995466622,0.005404959329490887,882,882,0.007929348140061491,0.0013369839180154706,
