wav_id,situation,bw1_mean,bw2_mean,bw3_mean,bw4_mean,bw_overall_mean,bw_overall_std,n_valid_frames
5e29ac965807b852d9e01c30,angry,129.8899706408785,185.1436805484048,190.70240157033604,201.3974642493493,176.76713233145202,98.25179681727721,758
5e29b2135807b852d9e01c7e,angry,161.7714873954111,178.39103624522303,193.29837357729411,193.88645046196365,181.77828182756036,98.44554082703183,662
5e29b2545807b852d9e01c80,angry,175.820325713123,189.8351055109655,198.16667601348541,203.89729286718352,191.90469777137434,98.7255187803287,596
5e29b2805807b852d9e01c81,angry,178.34325011984862,189.92181748841506,204.26168882826516,212.52348530315024,196.21570641984397,98.87607740260772,478
5e29b2ac5807b852d9e01c85,angry,162.1950538281429,176.8241420497175,195.72619026979373,201.1894994782388,183.91197529471216,103.49481886719407,583
5e29b2d15807b852d9e01c8c,angry,162.61414576637006,189.57800831343067,195.50977719797953,194.73904321545572,185.57366226895883,99.28379823774071,569
5e2ac3d55807b852d9e01fd6,angry,157.17099650533174,162.99839669387595,201.6192916113104,187.45845810992245,177.30346196277642,101.63055885635409,305
5e29b2f95807b852d9e01c93,angry,161.39443804724522,199.4299667276734,198.34925021823798,209.1239017644629,192.03319257634809,96.70107049481476,726
5e2ac52c5807b852d9e01fe4,angry,110.92302247378913,140.9135681725165,150.3703876459265,138.4850970281262,135.1730188300896,98.65098414632615,386
5e29b37c5807b852d9e01ca7,angry,185.1731828120354,213.47519173488405,219.3592732424225,219.2196717776037,209.2528596555799,92.51372615959026,647
5e29b3a75807b852d9e01cae,angry,157.20244741803052,192.95114800848495,199.64114931660194,211.55020803856,190.29745580082493,96.34747332623256,685
5e2ac5585807b852d9e01fe7,angry,120.82759768087348,150.62297829465797,187.0197875937349,172.58385801821095,157.76355539686932,101.30910698456384,378
5e2ad33a5807b852d9e020c9,angry,160.33196415021172,168.8426268534479,192.22277757683042,187.38699651116926,177.18829409981748,94.64362470551545,327
5e2acaeb5807b852d9e02036,angry,108.52491350818606,157.32821153521226,154.0073210745138,144.27954893601523,141.03499876348184,103.02313347870239,399
5e2ad2d85807b852d9e020c1,angry,167.6049674492203,164.4417150844022,218.02773627741323,206.55553529797845,189.10616685536348,90.15193257849786,425
5e2ac6f85807b852d9e01ffe,angry,150.98849597184469,173.5136995261118,201.4878991269508,205.3094594175133,182.7664156969514,95.39135444512033,642
5e29b3375807b852d9e01c9b,angry,148.85354812203303,191.46106948869766,208.37519115819856,197.81927606697323,186.5792105591337,101.60276371479392,1389
5e2ad6375807b852d9e020f8,angry,150.8997545485663,165.67562167886237,170.58532403637017,183.52926576885994,167.67249150816468,96.35694265673878,403
5e2ad4a95807b852d9e020e2,angry,178.7144276123794,192.39203992619028,208.16063191253582,211.5727456093949,197.65523104055418,93.27812618163954,493
5e2ad5155807b852d9e020e8,angry,184.66820185419655,185.17809741070803,196.1224615118657,204.4957228267247,192.58808092779935,92.23608655143715,637
5e2ad6e45807b852d9e02100,angry,154.5350292863083,186.33600256545344,184.10313431842494,182.86438106128946,176.95364214365236,102.60330097753237,493
5e2ad4885807b852d9e020e1,angry,177.1036395521179,184.74857605200413,199.34175054425617,190.0518483803415,187.80631033426525,93.83328418562242,779
5e2ad7bd5807b852d9e0210b,angry,135.96007087819706,175.50623520360926,165.98771145115083,170.61755412819176,162.01328677644796,96.92001154076866,467
5e2add325807b852d9e02153,angry,106.44667049928012,145.83935904978335,148.3155700248154,163.62543544235623,141.05675875405876,92.21957164360064,267
5e2adcf75807b852d9e0214e,angry,134.0226468250038,162.81010474487636,186.89605008746395,178.5319801739821,165.56519545783152,101.94145599939559,339
5e2ae57e5807b852d9e0216f,angry,129.14011732020774,150.41628909143685,128.16932780821955,172.47424446611635,145.0499946714951,98.6250313491026,263
5e2ade005807b852d9e0215c,angry,134.15612299441855,156.21212765386318,149.73248328085057,163.81755509462377,150.96459211260333,102.72454821198257,429
5e2ae5bb5807b852d9e02171,angry,131.89042997039672,164.27873737552338,202.5569056108491,189.6593410344291,172.08751455087628,96.1330645770098,497
5e2aec565807b852d9e021c3,angry,140.25644728629473,151.3023396714112,190.24101301132396,179.96744721032653,165.4291477709372,95.05279408977366,574
5e2aec735807b852d9e021c4,angry,153.97582143713382,156.94742557884635,185.06388475258063,166.85234476649129,165.70829185493272,95.36052086518599,544
5e2ae59c5807b852d9e02170,angry,135.57773527518805,148.25050018937216,217.1118197996211,219.81688286076385,180.14217081588055,99.12378822552763,843
5e2aec8c5807b852d9e021c5,angry,137.03212066014544,140.75344108006323,198.63779739983127,160.19620381249015,159.15489073813254,94.7351285084369,783
5e2aeccc5807b852d9e021c7,angry,142.98970915766031,130.2233524484958,204.18402788439187,190.92089124813205,167.05442536756857,93.28168240433699,476
5e2aecae5807b852d9e021c6,angry,105.65703724205171,131.96197094405443,198.60758848698282,143.65856042267038,144.97175428593107,93.47278994940892,706
5e2b71b05807b852d9e0225b,angry,121.44180137302445,144.58211203178013,194.49504399941193,198.48500174205145,164.73618767513412,97.27102834666206,570
5e2b71d35807b852d9e0225c,angry,137.37121255075846,140.25568704390304,186.10349186916778,204.320220868704,166.9808478250041,97.61222305182177,587
5e2b85635807b852d9e02292,angry,163.54755765343754,191.86244351386998,185.37471285383765,200.62728804813403,185.30658483804368,99.90000558997804,578
5e2bf19c5807b852d9e023a4,angry,156.39426043334063,180.48851753360765,234.479954667272,233.11590915797856,201.00497855303203,89.95859289668756,420
5e2bf3395807b852d9e023c0,angry,81.80154640622972,174.13773112019976,216.53135124963632,198.71547057204006,167.6872706118144,104.82126277262768,142
5e2bf2ef5807b852d9e023ba,angry,132.9974656095377,175.0419783263606,221.4015409746217,190.8556570350254,180.07416048638635,100.37805737038637,365
5e2bf1605807b852d9e0239f,angry,157.37796237818287,188.8668877075797,211.15017032250483,230.35895415808895,196.8983409056862,88.697437799275,625
5e2bf45e5807b852d9e023d6,angry,161.3596899255252,182.71911674262074,205.1206183555417,193.74369585022083,185.7357802184771,97.72620148652264,126
5e2bf3225807b852d9e023be,angry,94.1930654133091,164.14716286495226,198.07640975191228,193.1833850869913,162.33351899892907,97.9047683201505,348
5e2bf3985807b852d9e023c5,angry,193.92517869723426,203.3021126200341,234.0913005007853,213.53114834298185,211.17157898095593,91.80457541262165,198
5e2bf1795807b852d9e023a2,angry,141.70035579521672,198.34011445218962,208.89164964980102,228.09403382302327,194.23285928702546,89.67292279925533,715
5e2bf3bc5807b852d9e023c8,angry,122.53962213696677,176.53089460023028,189.20877965933903,177.04779679114003,166.3215383174594,98.71298015689855,262
5e2bf5665807b852d9e023e7,angry,108.77943219136515,156.81555025023508,210.77864976185035,186.3463352563781,165.67999186495717,100.22392169785485,250
5e2c02f85807b852d9e02427,angry,124.1078078787585,186.89428166794048,148.48800628805964,190.49456720832202,162.49616576077014,97.8746817617191,250
5e2c02e25807b852d9e02426,angry,124.54166012644356,140.51268412198314,186.67978071768306,196.23593521367252,161.87203265471408,101.66450890792024,408
5e2c03f65807b852d9e0242c,angry,129.7470364816974,176.05760724188914,208.64756619660554,206.200799383974,180.16325232604152,90.26010909426007,309
5e2c048d5807b852d9e02431,angry,122.0253911279209,193.97604308117323,196.25506615172503,197.83051151712948,177.5065858607884,95.1844615810182,335
5e2bf4ec5807b852d9e023df,angry,153.95159103963172,183.53764531841333,203.49792509392262,201.67869213084805,185.6277706663071,97.4816322056033,634
5e2c031c5807b852d9e02428,angry,127.65553497130827,155.77921116691718,186.08109859069395,170.66360638501163,160.03581014113706,99.1064357056385,587
5e2c07c15807b852d9e02447,angry,158.26472090834565,138.3293513365349,195.36616707823782,184.52815698240943,169.10043092180246,95.52306150284373,356
5e2d22095807b852d9e0251b,angry,131.12895751178942,176.20510575513487,198.90927292700638,203.29834666814028,177.34866479218067,104.01127403900007,353
5e2c08245807b852d9e02449,angry,128.41654775134904,150.74389769608328,166.368674478265,179.0713684758034,156.15012210037517,97.46260349526857,506
5e2c07ed5807b852d9e02448,angry,96.98292224423828,139.6083939417641,174.50665733133326,179.20245157527668,147.5751062731531,97.16471286532068,557
5e2d22205807b852d9e0251d,angry,141.04072516505752,203.25572819712573,207.12401269308808,211.04793421251244,190.5448187945336,97.80517295401835,341
5e2c085f5807b852d9e0244a,angry,112.99248378489628,146.10856935706397,178.45061104058388,167.8646691433343,151.3540833314696,92.9521165276881,484
5e2d22a05807b852d9e02523,angry,170.52223560573364,198.25024663410687,242.72737642542847,225.12382876965685,209.08328349879355,91.00235736562952,171
5e2cdbfb5807b852d9e024e0,angry,176.3801170997633,183.16800668548893,226.7542712393882,240.8701255186146,206.66674693746992,87.1008608199096,581
5e2d22c05807b852d9e02528,angry,152.3753853928416,205.56759656342447,186.89388764938812,224.308916668409,192.2195681406017,101.21283200322172,220
5e2d22e75807b852d9e0252b,angry,150.7565829617042,216.48744240133703,221.05545384664592,231.4363470183763,204.84606256007308,99.48173386786279,273
5e2d22335807b852d9e0251e,angry,122.4249200980067,172.36903830602293,214.27774039105017,202.24953329197731,177.72156758368448,100.00517740903162,366
5e2d22d65807b852d9e0252a,angry,163.75605224342323,192.30096183849915,220.61037978427427,230.116437656566,201.62175735410582,97.68359299323922,448
5e2d259c5807b852d9e0255b,angry,166.59996594245834,185.9626314716002,206.3445618709185,240.3068941874724,199.7603787772504,97.0313056550404,235
5e2d25cb5807b852d9e0255e,angry,141.02988974001957,193.9131223982862,178.88253923589457,199.55049794592108,178.34401233003038,100.32217407223139,285
5e2d25a85807b852d9e0255c,angry,122.47558630994651,174.30630585660415,206.85473492063528,218.94611448172301,180.58194707374776,101.57383345310956,404
5e2d236c5807b852d9e02539,angry,145.19841775604715,185.6235045081455,216.77253482373104,224.43994906446963,192.93581008944994,95.80268725843696,541
5e2dcb7d5807b852d9e0274e,angry,119.54784563499756,184.2942872596501,195.99149801117744,196.53501662708183,174.0525706413769,98.05245891076197,561
5e2dcb9f5807b852d9e0274f,angry,145.59210572457073,199.72741862963787,213.88215476423582,218.39743579317397,194.35864772645127,96.49105463800575,557
5e2dcbbc5807b852d9e02750,angry,150.7389375387675,192.73583124939188,194.46776162056233,197.0056036557935,183.7156325965487,101.71402687809365,621
5e2e3fa95807b852d9e0278c,angry,174.9462558604782,163.70595202764778,220.88524566187579,193.09978122091889,188.112044920808,100.50719770779779,505
5e2e3fc75807b852d9e0278d,angry,190.832008555633,192.35584034753398,193.0032066493043,201.2804573432903,194.35795111175366,100.76263060797088,523
5e2e3fe15807b852d9e0278e,angry,179.23228810320595,196.67830360656328,200.8742227022784,182.8975478963159,189.93259147295836,101.61952931613823,570
5e2e40a65807b852d9e02797,angry,180.72746767514016,206.00349254212466,204.26098377774068,219.83458123909142,202.70663130852424,94.65038089904982,587
5e2e41015807b852d9e02799,angry,177.2877195281783,197.8910105229682,210.45354092461108,215.23270374894642,200.14431811406055,97.33386922354346,472
5e2e40de5807b852d9e02798,angry,183.7980255279887,222.06268801523098,199.51945091722087,207.18453481021538,203.13764730685256,97.16987262244015,604
5e2e41175807b852d9e0279a,angry,147.42960268593626,201.89951693027442,198.51497843376328,208.53491531929043,189.02691252890284,97.59480030972993,647
5e2d7c1b5807b852d9e025c7,angry,117.1793586731712,159.0782385313989,201.03719494312534,206.93590593454428,171.00951582067538,94.76589416780266,373
5e2d41825807b852d9e02586,angry,134.18041182102377,131.84653884522345,160.84523338487443,191.71054906344088,154.57267303743618,95.39721858596558,763
5e2d41b05807b852d9e02588,angry,142.34138839045482,131.02104824626178,172.43555250107818,208.4079253622656,163.4699214491292,93.06943321967839,551
5e2d419b5807b852d9e02587,angry,134.8853541738356,144.30695841818874,185.66498640296896,211.76340265979377,169.07126791616605,94.39873523798273,636
5e2d7c2b5807b852d9e025c8,angry,133.9893579428198,159.27625742078095,170.47077057610565,184.02399546895955,161.9400953521665,97.06867538059238,432
5e2d414b5807b852d9e02583,angry,145.61318113632075,141.20341307188446,218.02545497629188,245.52861994911626,187.54521769072053,88.1682953664899,1222
5e2d8be85807b852d9e02644,angry,83.54372101301111,211.07812994369715,210.7503517320163,202.5964788406198,176.43169284303323,116.57236265087764,353
5e2d7c5d5807b852d9e025ca,angry,122.80676605466454,167.4074811976612,178.78870937434243,175.23729590811587,161.05410380928475,99.43090500764393,595
5e2d8c945807b852d9e0264a,angry,140.48212560681736,154.67656189202603,214.65056863994397,180.98778468835124,172.69511387137615,96.95538099527512,500
5e2d8cbf5807b852d9e0264c,angry,93.5114491485062,179.18406688612507,206.47918873196946,198.39956260524986,169.35849308750645,99.57767137201735,207
5e2d7c755807b852d9e025cb,angry,110.85154752011643,135.03103519815008,181.10344931210966,179.52856256718687,151.60920620066756,99.88749305275316,718
5e2d8cac5807b852d9e0264b,angry,135.84228494360596,157.91084763823352,207.33771531066682,197.87663468995797,174.72123303273082,94.32463553836061,561
5e2d7c3c5807b852d9e025c9,angry,103.26187437028129,155.3876674970912,157.58492509615007,162.03787692114992,144.55141262458937,98.89859275893855,982
5e2d8ccf5807b852d9e0264d,angry,143.2918991609023,169.03996210680694,198.0571290094455,182.28034555049376,173.1287031656153,98.25174179329488,339
5e2d8cdf5807b852d9e0264e,angry,102.05683640073362,140.2942011835218,185.63228797874044,183.50342638516906,152.87168798704124,94.89019261837568,335
5e2d8d535807b852d9e02652,angry,135.89864892480634,146.38251854290314,211.64072708140134,204.5059475070589,174.60696051404244,93.42476806284495,369
5e2d8d665807b852d9e02653,angry,92.70285223102165,142.3668581903607,185.0648745910043,167.38990054391567,146.88112138907556,98.10253020512934,451
5e2d8d955807b852d9e02655,angry,118.8923566089724,158.12678485212,207.43784479648053,183.40556188206585,166.94585373184455,97.55010365660596,416
5e2d912b5807b852d9e02674,angry,119.21761783131593,169.71476177316694,170.6113911958425,204.0785766775782,165.68996773879434,105.62806586782871,412
5e2d91185807b852d9e02673,angry,157.15189958656921,173.46293493265514,178.95574547183216,189.25722585003777,174.6736251332242,98.96337805937375,547
5e2d8d7b5807b852d9e02654,angry,137.68875618824686,180.21554446925575,184.6928765668591,156.76595885304758,164.8444627551912,100.50748917720522,549
5e2d95ad5807b852d9e026bb,angry,159.1180290672073,146.92101417480166,195.05013627026528,211.26078416888797,177.56657479158764,101.55321704092249,227
5e2d91635807b852d9e02678,angry,148.7167760365981,185.2638964874464,173.73379231315872,191.48836443567438,174.79429638578858,99.06238720169527,651
5e2d959c5807b852d9e026ba,angry,104.3443929700847,153.87123907693228,156.4162556138515,195.54978956094652,152.35223762649173,97.72104479055888,463
5e2d963f5807b852d9e026c0,angry,157.71376611613053,160.73809753528082,165.100506708798,202.73281306248236,171.4363975127863,94.73433034007633,348
5e2d956a5807b852d9e026b7,angry,155.51225746509945,175.91665885671836,177.70532086245228,182.89742822781682,172.99086222893362,94.02667643746035,650
5e2d95ca5807b852d9e026bc,angry,89.48727513033208,138.96185334885547,187.6392156624936,218.75472343732474,157.5012927672292,102.53378242421489,416
5e2d96c35807b852d9e026cb,angry,134.4483147214985,156.17956568182666,172.29850391669052,175.18468146018,159.5277664450489,102.65085897212782,420
5e2d96d65807b852d9e026cc,angry,162.96472758365425,185.61623001723433,195.91372981398715,212.11705631215276,189.10276805707318,97.65246101848463,378
5e2d97995807b852d9e026d5,angry,104.7875385929041,195.4175967401248,188.051332370803,205.78230237283776,173.3437665044956,104.389650978656,391
5e2d97d95807b852d9e026d9,angry,102.57222897559318,179.047301694294,203.2486551692035,194.46611294299598,169.7102267699859,107.71695134878605,437
5e2e48795807b852d9e027b7,angry,127.3984194555372,176.41445727867608,175.67123409373784,172.41032512002218,162.97360898699333,95.34388093516598,356
5e2d96695807b852d9e026c3,angry,178.87588315952854,182.5057627799182,193.47537641478874,203.80856403854122,189.6571451382065,94.0055113388872,868
5e2e48585807b852d9e027b5,angry,139.28037865207227,187.55649550804333,182.17157448149823,170.96760103756662,169.9880399232462,103.64395998881703,715
5e2e48af5807b852d9e027bb,angry,146.1748758454456,203.73753443936366,201.4149724275268,203.08677580237332,188.54124173556937,96.19962829803218,577
5e2ec6565807b852d9e02875,angry,161.67335783880483,172.23944983374665,216.79221169212164,204.78491694500056,188.85077543776282,101.4056103639624,367
5e2ecd5d5807b852d9e028ba,angry,140.61375408777073,163.75220974502398,189.14355867927785,170.06798286900886,165.8904052638967,98.02696873465884,263
5e2e4d985807b852d9e027dc,angry,100.6787881360902,184.79487162781194,190.13630743953345,187.56791637459534,165.79447089450773,98.06531626012257,706
5e2e4e2a5807b852d9e027df,angry,157.35503601730412,187.86127412018325,174.96247118498525,188.81783710135238,177.24560915176434,102.7195866875951,655
5e2ecb175807b852d9e02891,angry,116.00441343901015,136.73613683822836,182.05452870273695,174.97701345682995,152.43027042649192,93.85849629596375,442
5e2ecd9f5807b852d9e028c2,angry,180.33812081064667,170.86451736461115,227.5928764188323,197.76725544934618,194.1332457697123,99.340878281615,244
5e2ed5db5807b852d9e0291a,angry,149.43523152622453,161.3268197613014,181.8403255139262,192.2179235529641,171.14588396616927,97.38752404319234,267
5e2ed5ad5807b852d9e02918,angry,140.79881668387324,155.68808289394852,149.44668099201868,198.71022256480884,161.13323914397145,95.23049951243239,339
5e2ee8ff5807b852d9e0296f,angry,127.54142812561246,163.88087966021232,163.10748708107678,185.8096613206752,160.0848640468942,99.47807515085248,143
5e2ed4715807b852d9e0290e,angry,100.4022532498403,148.57250536810483,166.18711028849418,200.94188886031228,153.99447334549836,97.9104846547222,373
5e2ecd715807b852d9e028bc,angry,136.43302048990026,144.69999379057742,172.04538766108968,162.58876188578608,153.93166174450457,97.92920551606734,641
5e2ed62c5807b852d9e0291e,angry,113.9707435925776,146.6212908910549,165.48611588302214,197.26532997012828,155.83587008419573,92.24461730657806,339
5e2ee9545807b852d9e02978,angry,156.1174475136502,173.25095760756375,149.64158067138513,197.64393018252582,169.16347899378124,92.70613659065424,216
5e2ee9725807b852d9e02979,angry,155.3759439009233,142.20090473095524,176.341589801204,181.6351750727675,163.8521114098034,91.1498737516583,245
5e2eeeba5807b852d9e029a2,angry,98.81655221002983,127.07074525059667,152.64633368622836,153.16856816260395,132.9255498273647,98.11975994048436,467
5e2eeed15807b852d9e029a3,angry,98.31131776436314,153.56934812372432,182.17197520896156,167.968635088293,150.50531904633547,107.26614344367479,506
5e2eeeef5807b852d9e029a4,angry,135.08737518385794,184.71243860294726,180.84733546654797,176.9863205024084,169.4083674389404,96.56819409650315,429
5e2eef045807b852d9e029a5,angry,147.14564546355766,191.13561243552394,191.18211062339776,190.0519906625614,179.87179955344615,98.46420964347224,723
5e2ef8755807b852d9e02a2b,angry,125.11886258015241,199.3140217126809,187.30683032762786,165.33186916620215,169.27066195283624,105.12574775927916,356
5e2ef7b65807b852d9e02a28,angry,160.2322848662765,206.77190387050737,207.58916252333793,211.95929035241826,196.5762969336045,98.04189232923143,693
5e2ef7ff5807b852d9e02a29,angry,177.6921308475486,216.91269636294905,208.83396065282432,204.77385898896705,202.0419368863546,94.2047911912416,911
5e2ef8575807b852d9e02a2a,angry,164.12577106162584,212.96030780455732,199.0822375058448,214.47660830606458,197.6405027481101,97.92611682517368,847
5e2ef9535807b852d9e02a33,angry,122.6403197564168,198.61680174207933,188.33778879450745,194.57013472842092,176.01300740742528,101.14355712463963,821
5e27fbdc5807b852d9e0159d,angry,142.88104334630847,180.61443160709206,190.71212749380967,175.46558585717466,172.41610004020504,92.97850875211778,347
5e27fbee5807b852d9e0159e,angry,146.90811998503455,166.23618446295717,172.7159351223793,150.81862821629196,159.1843937282657,93.31986216869291,285
5e2ef97b5807b852d9e02a34,angry,140.97824015378094,197.2119162610544,198.76192261071236,201.1916637595401,184.51903776452025,99.67606708792023,740
5e2ef9c15807b852d9e02a36,angry,158.01999480297695,217.72879548475245,213.17775471667915,213.15887920037846,200.50276451880225,94.67867078878353,681
5e27fc015807b852d9e0159f,angry,137.36171441874095,163.9581337817808,139.80175451911376,183.91635019235468,156.21317008580797,96.78801513392436,360
5e2ef99f5807b852d9e02a35,angry,147.79533736417156,205.82255000354846,206.21126230841062,218.4219644720825,194.54042997594252,97.94162570357551,932
5e27fc205807b852d9e015a2,angry,118.59700327542281,168.5016941912251,158.49986404054047,182.84400475810796,157.0897371283129,103.0383992787402,308
5e2870915807b852d9e016e4,angry,142.24336448272106,157.6316238722833,205.1410626826155,170.69784933227623,168.92847509247406,91.86787524268445,419
5e27fc345807b852d9e015a3,angry,140.2479374119805,161.78048502838956,162.846453062027,174.8569866256279,159.91361436265169,93.82086964369957,424
5e2aeb9f5807b852d9e021bc,angry,78.02186890344348,155.5250367834867,122.21750300095405,148.36568901896362,126.03252442671197,98.57232074572707,270
5e2878915807b852d9e01734,angry,157.2094261103176,176.06659301455105,173.92579646818314,163.66892037680387,167.71963897248114,87.24237022574607,518
5e2acb335807b852d9e02042,angry,199.16435732887882,237.94591440418654,233.7554232425472,242.88788124310943,228.26443418620522,89.6046074376159,465
5e2aefe75807b852d9e021e1,angry,97.53711963212584,140.18444045823125,178.47632739125117,164.73550500690916,145.2075174507588,96.26256682994087,378
5e2aebce5807b852d9e021bf,angry,129.27500443236065,147.30377453500648,233.96436111572024,203.22742462031744,178.39806422721006,100.03780617818036,557
5e2aefca5807b852d9e021e0,angry,157.35029659936208,146.6003376756585,191.6992386974955,198.19863883930242,173.37501024461034,97.51010899655685,480
5e2f07dd5807b852d9e02ab9,angry,161.8436685842446,171.4028769188543,178.22142812817475,201.49988086245574,178.15271605152515,96.33731891482796,327
5e2f07f15807b852d9e02abc,angry,143.76120071699623,148.95850514853936,200.8980788419426,179.73349173525457,168.32781413032802,95.43435310682435,570
5e2fbf985807b852d9e02b34,angry,180.84503374245116,200.70581013154643,227.50984308522732,206.42095522826972,203.86350598628513,96.93642833740492,463
5e3119e75807b852d9e030e4,angry,141.6068360848798,151.4625297464449,182.19696227477831,214.64749678899614,172.37851984133192,101.30069759986286,659
5e300c5d5807b852d9e02d2c,angry,127.5672320337696,153.00270615000946,180.1996633787923,172.248609023177,158.23848599158438,96.15404314190198,872
5e3118c35807b852d9e030d1,angry,138.38509005601455,159.7504974446341,187.55399929226286,184.93236603573814,167.6400232066676,99.70172325038303,881
5e30e5ef5807b852d9e02ee2,angry,188.77423193187178,219.94289620900656,197.53582725525163,210.9357859922686,204.29471066301366,96.6411758266489,659
5e30e6085807b852d9e02ee3,angry,148.55117222863797,190.89061424650782,197.9562336776551,194.79273223953203,183.00210206658844,101.55581789215525,634
5e30f3785807b852d9e02f49,angry,144.85934708734052,156.16415737558958,150.05842428784584,150.8294293690341,150.47748758817167,96.02218363752816,250
5e30f38f5807b852d9e02f4a,angry,141.16161825110848,187.42947885107546,173.1669425995892,159.87312522408914,165.40779123146555,93.25995328480548,216
5e30f3a15807b852d9e02f4b,angry,146.97159774934383,193.49422908056545,229.65788852940764,204.21093774890903,193.52578624976172,93.90287117115439,433
5e30e6205807b852d9e02ee4,angry,160.3283654230966,194.9228770786871,202.0188015577406,202.47676863191847,189.90526030239522,99.23344193209915,796
5e3106925807b852d9e02fd3,angry,137.81680979066297,142.57203191584014,213.15288844665417,185.94539640886813,169.81931492541963,93.7566842749731,437
5e3106495807b852d9e02fcf,angry,132.5293574542531,133.0013166828789,178.48705824233832,162.61948930239507,151.65930542046635,98.38305478578445,459
5e2edcb65807b852d9e02925,angry,131.82545451404553,161.65101333963042,181.98903381836084,172.84453308936344,162.06883260300194,100.90540865683171,1863
5e31065e5807b852d9e02fd0,angry,101.9378587554502,134.36000057455755,190.22541275821018,188.18170700711957,153.5906278700052,99.90327685721955,612
5e3106a65807b852d9e02fd4,angry,111.945091055386,134.8338172918844,216.1478965511392,175.18684676933873,159.43575440201485,104.8469143788273,408
5e3109a65807b852d9e02ffb,angry,143.2559614105119,194.8877029625721,198.2263685419205,196.1354015411379,183.10478474516808,99.0826177092812,604
5e3109fa5807b852d9e03002,angry,163.6497329864321,166.20633602001212,212.16367884149773,194.057602345467,183.98235187069466,100.1750001906377,531
5e310acb5807b852d9e0300e,angry,138.74006222672162,159.74466404164494,177.80965854478214,198.1416117498226,168.5684880123353,99.35390822398064,365
5e310a125807b852d9e03003,angry,167.16544027588873,172.65041925885015,181.97571697438593,203.34157942334926,181.2131826311149,100.68091383329146,634
5e3109e25807b852d9e02fff,angry,153.43256862682077,175.25766103710183,156.26696304365825,196.60482883749452,170.3599881296318,98.94203232975008,860
